CMDLINE /usr/bin/python3 scripts/Lasso-RF-TARA.py
MEM 279.531250 1652253833.0164
MEM 279.531250 1652253833.1168
MEM 279.531250 1652253833.2171
MEM 279.531250 1652253833.3175
MEM 279.531250 1652253833.4179
MEM 279.531250 1652253833.5183
MEM 279.531250 1652253833.6188
MEM 279.531250 1652253833.7192
MEM 279.531250 1652253833.8195
MEM 279.531250 1652253833.9200
MEM 279.531250 1652253834.0225
MEM 279.531250 1652253834.1229
MEM 279.531250 1652253834.2232
MEM 279.531250 1652253834.3236
MEM 279.531250 1652253834.4240
MEM 279.531250 1652253834.5244
MEM 279.531250 1652253834.6248
MEM 279.531250 1652253834.7252
MEM 279.531250 1652253834.8256
MEM 279.531250 1652253834.9260
MEM 279.531250 1652253835.0263
MEM 279.531250 1652253835.1267
MEM 279.531250 1652253835.2270
MEM 279.531250 1652253835.3275
MEM 279.531250 1652253835.4279
MEM 279.531250 1652253835.5284
MEM 279.531250 1652253835.6311
MEM 279.531250 1652253835.7315
MEM 279.531250 1652253835.8319
MEM 279.531250 1652253835.9322
MEM 279.531250 1652253836.0327
MEM 279.531250 1652253836.1331
MEM 279.531250 1652253836.2335
MEM 279.531250 1652253836.3340
MEM 279.531250 1652253836.4345
MEM 279.531250 1652253836.5349
MEM 279.531250 1652253836.6351
MEM 279.531250 1652253836.7354
MEM 279.531250 1652253836.8359
MEM 279.531250 1652253836.9363
MEM 279.531250 1652253837.0367
MEM 279.531250 1652253837.1371
MEM 279.531250 1652253837.2374
MEM 279.531250 1652253837.3378
MEM 279.531250 1652253837.4382
MEM 279.531250 1652253837.5385
MEM 279.531250 1652253837.6389
MEM 279.531250 1652253837.7391
MEM 279.531250 1652253837.8395
MEM 279.531250 1652253837.9399
MEM 279.531250 1652253838.0403
MEM 279.531250 1652253838.1407
MEM 279.531250 1652253838.2410
MEM 279.531250 1652253838.3413
MEM 279.531250 1652253838.4417
MEM 279.531250 1652253838.5420
MEM 279.531250 1652253838.6423
MEM 279.531250 1652253838.7427
MEM 279.531250 1652253838.8431
MEM 279.531250 1652253838.9435
MEM 279.531250 1652253839.0439
MEM 279.531250 1652253839.1442
MEM 279.531250 1652253839.2445
MEM 279.531250 1652253839.3448
MEM 279.531250 1652253839.4453
MEM 279.531250 1652253839.5456
MEM 279.531250 1652253839.6460
MEM 279.531250 1652253839.7462
MEM 279.531250 1652253839.8465
MEM 279.531250 1652253839.9468
MEM 279.531250 1652253840.0471
MEM 279.531250 1652253840.1476
MEM 279.531250 1652253840.2478
MEM 279.531250 1652253840.3677
MEM 279.531250 1652253840.4680
MEM 279.531250 1652253840.5683
MEM 279.531250 1652253840.6687
MEM 279.531250 1652253840.7689
MEM 279.531250 1652253840.8692
MEM 279.531250 1652253840.9695
MEM 279.531250 1652253841.0698
MEM 279.531250 1652253841.1792
MEM 279.531250 1652253841.2794
MEM 279.531250 1652253841.3815
MEM 279.531250 1652253841.4818
MEM 279.531250 1652253841.5820
MEM 279.531250 1652253841.6824
MEM 279.531250 1652253841.7827
MEM 279.531250 1652253841.8830
MEM 279.531250 1652253841.9874
MEM 279.531250 1652253842.0877
MEM 279.531250 1652253842.1881
MEM 279.531250 1652253842.2884
MEM 279.531250 1652253842.3887
MEM 279.531250 1652253842.4890
MEM 279.531250 1652253842.5894
MEM 279.531250 1652253842.6898
MEM 279.531250 1652253842.7902
MEM 279.531250 1652253842.8907
MEM 279.531250 1652253842.9911
MEM 279.531250 1652253843.0915
MEM 279.531250 1652253843.1918
MEM 279.531250 1652253843.2922
MEM 279.531250 1652253843.3926
MEM 279.531250 1652253843.4930
MEM 279.531250 1652253843.5934
MEM 279.531250 1652253843.6938
MEM 279.531250 1652253843.7941
MEM 279.531250 1652253843.8945
MEM 279.531250 1652253843.9949
MEM 279.531250 1652253844.0952
MEM 279.531250 1652253844.1956
MEM 279.531250 1652253844.2960
MEM 279.531250 1652253844.3964
MEM 279.531250 1652253844.4967
MEM 279.531250 1652253844.5970
MEM 279.531250 1652253844.6974
MEM 279.531250 1652253844.7977
MEM 279.531250 1652253844.8981
MEM 279.531250 1652253844.9985
MEM 279.531250 1652253845.0988
MEM 279.531250 1652253845.1991
MEM 279.531250 1652253845.2995
MEM 279.531250 1652253845.3998
MEM 279.531250 1652253845.5001
MEM 279.531250 1652253845.6004
MEM 279.531250 1652253845.7008
MEM 279.531250 1652253845.8012
MEM 279.531250 1652253845.9016
MEM 279.531250 1652253846.0019
MEM 279.531250 1652253846.1022
MEM 279.531250 1652253846.2026
MEM 279.531250 1652253846.3030
MEM 279.531250 1652253846.4034
MEM 279.531250 1652253846.5038
MEM 279.531250 1652253846.6041
MEM 279.531250 1652253846.7045
MEM 279.531250 1652253846.8049
MEM 279.531250 1652253846.9053
MEM 279.531250 1652253847.0056
MEM 279.531250 1652253847.1059
MEM 279.531250 1652253847.2063
MEM 279.531250 1652253847.3068
MEM 279.531250 1652253847.4073
MEM 279.531250 1652253847.5076
MEM 279.531250 1652253847.6079
MEM 279.531250 1652253847.7083
MEM 279.531250 1652253847.8087
MEM 279.531250 1652253847.9091
MEM 279.531250 1652253848.0094
MEM 279.531250 1652253848.1097
MEM 279.531250 1652253848.2100
MEM 279.531250 1652253848.3104
MEM 279.531250 1652253848.4108
MEM 279.531250 1652253848.5111
MEM 279.531250 1652253848.6114
MEM 279.531250 1652253848.7117
MEM 279.531250 1652253848.8121
MEM 279.531250 1652253848.9125
MEM 279.531250 1652253849.0128
MEM 279.531250 1652253849.1132
MEM 279.531250 1652253849.2136
MEM 279.531250 1652253849.3139
MEM 279.531250 1652253849.4144
MEM 279.531250 1652253849.5147
MEM 279.531250 1652253849.6150
MEM 279.531250 1652253849.7154
MEM 279.531250 1652253849.8157
MEM 279.531250 1652253849.9161
MEM 279.531250 1652253850.0164
MEM 279.531250 1652253850.1166
MEM 279.531250 1652253850.2169
MEM 279.531250 1652253850.3173
MEM 279.531250 1652253850.4176
MEM 279.531250 1652253850.5180
MEM 279.531250 1652253850.6183
MEM 279.531250 1652253850.7203
MEM 279.531250 1652253850.8206
MEM 279.531250 1652253850.9209
MEM 279.531250 1652253851.0213
MEM 279.531250 1652253851.1215
MEM 279.531250 1652253851.2219
MEM 279.531250 1652253851.3223
MEM 279.531250 1652253851.4227
MEM 279.531250 1652253851.5230
MEM 279.531250 1652253851.6262
MEM 279.531250 1652253851.7265
MEM 279.531250 1652253851.8268
MEM 279.531250 1652253851.9271
MEM 279.531250 1652253852.0274
MEM 279.531250 1652253852.1278
MEM 279.531250 1652253852.2282
MEM 279.531250 1652253852.3285
MEM 279.531250 1652253852.4288
MEM 279.531250 1652253852.5291
MEM 279.531250 1652253852.6294
MEM 279.531250 1652253852.7298
MEM 279.531250 1652253852.8301
MEM 279.531250 1652253852.9304
MEM 279.531250 1652253853.0308
MEM 279.531250 1652253853.1312
MEM 279.531250 1652253853.2315
MEM 279.531250 1652253853.3319
MEM 279.531250 1652253853.4323
MEM 279.531250 1652253853.5326
MEM 279.531250 1652253853.6330
MEM 279.531250 1652253853.7334
MEM 279.531250 1652253853.8337
MEM 279.531250 1652253853.9341
MEM 279.531250 1652253854.0345
MEM 279.531250 1652253854.1349
MEM 279.531250 1652253854.2352
MEM 279.531250 1652253854.3356
MEM 279.531250 1652253854.4359
MEM 279.531250 1652253854.5362
MEM 279.531250 1652253854.6366
MEM 279.531250 1652253854.7369
MEM 279.531250 1652253854.8374
MEM 279.531250 1652253854.9378
MEM 279.531250 1652253855.0381
MEM 279.531250 1652253855.1385
MEM 279.531250 1652253855.2389
MEM 279.531250 1652253855.3392
MEM 279.531250 1652253855.4396
MEM 279.531250 1652253855.5451
MEM 279.531250 1652253855.6455
MEM 279.531250 1652253855.7459
MEM 279.531250 1652253855.8462
MEM 279.531250 1652253855.9465
MEM 279.531250 1652253856.0470
MEM 279.531250 1652253856.1474
MEM 279.531250 1652253856.2477
MEM 279.531250 1652253856.3480
MEM 279.531250 1652253856.4484
MEM 279.531250 1652253856.5489
MEM 279.531250 1652253856.6493
MEM 279.531250 1652253856.7496
MEM 279.531250 1652253856.8499
MEM 279.531250 1652253856.9503
MEM 279.531250 1652253857.0507
MEM 279.531250 1652253857.1511
MEM 279.531250 1652253857.2515
MEM 279.531250 1652253857.3518
MEM 279.531250 1652253857.4521
MEM 279.531250 1652253857.5524
MEM 279.531250 1652253857.6528
MEM 279.531250 1652253857.7531
MEM 279.531250 1652253857.8534
MEM 279.531250 1652253857.9537
MEM 279.531250 1652253858.0540
MEM 279.531250 1652253858.1544
MEM 279.531250 1652253858.2547
MEM 279.531250 1652253858.3550
MEM 279.531250 1652253858.4552
MEM 279.531250 1652253858.5556
MEM 279.531250 1652253858.6559
MEM 279.531250 1652253858.7566
MEM 279.531250 1652253858.8569
MEM 279.531250 1652253858.9571
MEM 279.531250 1652253859.0574
MEM 279.531250 1652253859.1577
MEM 279.531250 1652253859.2580
MEM 279.531250 1652253859.3583
MEM 279.531250 1652253859.4586
MEM 279.531250 1652253859.5589
MEM 279.531250 1652253859.6592
MEM 279.531250 1652253859.7595
MEM 279.531250 1652253859.8598
MEM 279.531250 1652253859.9601
MEM 279.531250 1652253860.0604
MEM 279.531250 1652253860.1607
MEM 279.531250 1652253860.2609
MEM 279.531250 1652253860.3613
MEM 279.531250 1652253860.4615
MEM 279.531250 1652253860.5619
MEM 279.531250 1652253860.6623
MEM 279.531250 1652253860.7626
MEM 279.531250 1652253860.8630
MEM 279.531250 1652253860.9634
MEM 279.531250 1652253861.0637
MEM 279.531250 1652253861.1641
MEM 279.531250 1652253861.2643
MEM 279.531250 1652253861.3648
MEM 279.531250 1652253861.4652
MEM 279.531250 1652253861.5655
MEM 279.531250 1652253861.6659
MEM 279.531250 1652253861.7662
MEM 279.531250 1652253861.8667
MEM 279.531250 1652253861.9671
MEM 279.531250 1652253862.0675
MEM 279.531250 1652253862.1679
MEM 279.531250 1652253862.2682
MEM 279.531250 1652253862.3685
MEM 279.531250 1652253862.4689
MEM 279.531250 1652253862.5693
MEM 279.531250 1652253862.6696
MEM 279.531250 1652253862.7700
MEM 279.531250 1652253862.8703
MEM 279.531250 1652253862.9707
MEM 279.531250 1652253863.0710
MEM 279.531250 1652253863.1713
MEM 279.531250 1652253863.2717
MEM 279.531250 1652253863.3719
MEM 279.531250 1652253863.4722
MEM 279.531250 1652253863.5726
MEM 279.531250 1652253863.6730
MEM 279.531250 1652253863.7733
MEM 279.531250 1652253863.8736
MEM 279.531250 1652253863.9740
MEM 279.531250 1652253864.0743
MEM 279.531250 1652253864.1746
MEM 279.531250 1652253864.2750
MEM 279.531250 1652253864.3754
MEM 279.531250 1652253864.4757
MEM 279.531250 1652253864.5761
MEM 279.531250 1652253864.6764
MEM 279.531250 1652253864.7767
MEM 279.531250 1652253864.8771
MEM 279.531250 1652253864.9774
MEM 279.531250 1652253865.0777
MEM 279.531250 1652253865.1780
MEM 279.531250 1652253865.2784
MEM 279.531250 1652253865.3788
MEM 279.531250 1652253865.4791
MEM 279.531250 1652253865.5795
MEM 279.531250 1652253865.6815
MEM 279.531250 1652253865.7819
MEM 279.531250 1652253865.8823
MEM 279.531250 1652253865.9827
MEM 279.531250 1652253866.0830
MEM 279.531250 1652253866.1843
MEM 279.531250 1652253866.2847
MEM 279.531250 1652253866.3850
MEM 279.531250 1652253866.4854
MEM 279.531250 1652253866.5856
MEM 279.531250 1652253866.6860
MEM 279.531250 1652253866.7863
MEM 279.531250 1652253866.8866
MEM 279.531250 1652253866.9869
MEM 279.531250 1652253867.0873
MEM 279.531250 1652253867.1876
MEM 279.531250 1652253867.2881
MEM 279.531250 1652253867.3884
MEM 279.531250 1652253867.4896
MEM 279.531250 1652253867.5900
MEM 279.531250 1652253867.6903
MEM 279.531250 1652253867.7907
MEM 279.531250 1652253867.8910
MEM 279.531250 1652253867.9914
MEM 279.531250 1652253868.0918
MEM 279.531250 1652253868.1921
MEM 279.531250 1652253868.2924
MEM 279.531250 1652253868.3928
MEM 279.531250 1652253868.4931
MEM 279.531250 1652253868.5936
MEM 279.531250 1652253868.6940
MEM 279.531250 1652253868.7943
MEM 279.531250 1652253868.8947
MEM 279.531250 1652253868.9951
MEM 279.531250 1652253869.0954
MEM 279.531250 1652253869.1958
MEM 279.531250 1652253869.2961
MEM 279.531250 1652253869.3965
MEM 279.531250 1652253869.4968
MEM 279.531250 1652253869.5971
MEM 279.531250 1652253869.6975
MEM 279.531250 1652253869.7979
MEM 279.531250 1652253869.8982
MEM 279.531250 1652253869.9985
MEM 279.531250 1652253870.0989
MEM 279.531250 1652253870.1992
MEM 279.531250 1652253870.2995
MEM 279.531250 1652253870.3998
MEM 279.531250 1652253870.5001
MEM 279.531250 1652253870.6005
MEM 279.531250 1652253870.7009
MEM 279.531250 1652253870.8011
MEM 279.531250 1652253870.9015
MEM 279.531250 1652253871.0032
MEM 279.531250 1652253871.1035
MEM 279.531250 1652253871.2039
MEM 279.531250 1652253871.3042
MEM 279.531250 1652253871.4046
MEM 279.531250 1652253871.5049
MEM 279.531250 1652253871.6053
MEM 279.531250 1652253871.7057
MEM 279.531250 1652253871.8061
MEM 279.531250 1652253871.9064
MEM 279.531250 1652253872.0067
MEM 279.531250 1652253872.1070
MEM 279.531250 1652253872.2073
MEM 279.531250 1652253872.3078
MEM 279.531250 1652253872.4081
MEM 279.531250 1652253872.5092
MEM 279.531250 1652253872.6095
MEM 279.531250 1652253872.7099
MEM 279.531250 1652253872.8104
MEM 279.531250 1652253872.9107
MEM 279.531250 1652253873.0111
MEM 279.531250 1652253873.1114
MEM 279.531250 1652253873.2118
MEM 279.531250 1652253873.3123
MEM 279.531250 1652253873.4174
MEM 279.531250 1652253873.5177
MEM 279.531250 1652253873.6180
MEM 279.531250 1652253873.7183
MEM 279.531250 1652253873.8187
MEM 279.531250 1652253873.9190
MEM 279.531250 1652253874.0193
MEM 279.531250 1652253874.1197
MEM 279.531250 1652253874.2200
MEM 279.531250 1652253874.3203
MEM 279.531250 1652253874.4206
MEM 279.531250 1652253874.5209
MEM 279.531250 1652253874.6212
MEM 279.531250 1652253874.7215
MEM 279.531250 1652253874.8218
MEM 279.531250 1652253874.9221
MEM 279.531250 1652253875.0225
MEM 279.531250 1652253875.1237
MEM 279.531250 1652253875.2241
MEM 279.531250 1652253875.3246
MEM 279.531250 1652253875.4250
MEM 279.531250 1652253875.5253
MEM 279.531250 1652253875.6256
MEM 279.531250 1652253875.7260
MEM 279.531250 1652253875.8263
MEM 279.531250 1652253875.9266
MEM 279.531250 1652253876.0269
MEM 279.531250 1652253876.1272
MEM 279.531250 1652253876.2275
MEM 279.531250 1652253876.3278
MEM 279.531250 1652253876.4281
MEM 279.531250 1652253876.5285
MEM 279.531250 1652253876.6288
MEM 279.531250 1652253876.7291
MEM 279.531250 1652253876.8294
MEM 279.531250 1652253876.9296
MEM 279.531250 1652253877.0299
MEM 279.531250 1652253877.1302
MEM 279.531250 1652253877.2328
MEM 279.531250 1652253877.3330
MEM 279.531250 1652253877.4333
MEM 279.531250 1652253877.5336
MEM 279.531250 1652253877.6338
MEM 279.531250 1652253877.7341
MEM 279.531250 1652253877.8345
MEM 279.531250 1652253877.9347
MEM 279.531250 1652253878.0350
MEM 279.531250 1652253878.1353
MEM 279.531250 1652253878.2355
MEM 279.531250 1652253878.3358
MEM 279.531250 1652253878.4361
MEM 279.531250 1652253878.5365
MEM 279.531250 1652253878.6368
MEM 279.531250 1652253878.7371
MEM 279.531250 1652253878.8375
MEM 279.531250 1652253878.9377
MEM 279.531250 1652253879.0381
MEM 279.531250 1652253879.1385
MEM 279.531250 1652253879.2388
MEM 279.531250 1652253879.3391
MEM 279.531250 1652253879.4394
MEM 279.531250 1652253879.5421
MEM 279.531250 1652253879.6424
MEM 279.531250 1652253879.7427
MEM 279.531250 1652253879.8431
MEM 279.531250 1652253879.9434
MEM 279.531250 1652253880.0438
MEM 279.531250 1652253880.1441
MEM 279.531250 1652253880.2445
MEM 279.531250 1652253880.3448
MEM 279.531250 1652253880.4456
MEM 279.531250 1652253880.5459
MEM 279.531250 1652253880.6463
MEM 279.531250 1652253880.7466
MEM 279.531250 1652253880.8470
MEM 279.531250 1652253880.9552
MEM 279.531250 1652253881.0555
MEM 279.531250 1652253881.1559
MEM 279.531250 1652253881.2562
MEM 279.531250 1652253881.3566
MEM 279.531250 1652253881.4570
MEM 279.531250 1652253881.5573
MEM 279.531250 1652253881.6576
MEM 279.531250 1652253881.7579
MEM 279.531250 1652253881.8583
MEM 279.531250 1652253881.9587
MEM 279.531250 1652253882.0591
MEM 279.531250 1652253882.1595
MEM 279.531250 1652253882.2598
MEM 279.531250 1652253882.3601
MEM 279.531250 1652253882.4605
MEM 279.531250 1652253882.5609
MEM 279.531250 1652253882.6637
MEM 279.531250 1652253882.7640
MEM 279.531250 1652253882.8643
MEM 279.531250 1652253882.9647
MEM 279.531250 1652253883.0651
MEM 279.531250 1652253883.1654
MEM 279.531250 1652253883.2664
MEM 279.531250 1652253883.3667
MEM 279.531250 1652253883.4671
MEM 279.531250 1652253883.5675
MEM 279.531250 1652253883.6679
MEM 279.531250 1652253883.7682
MEM 279.531250 1652253883.8685
MEM 279.531250 1652253883.9689
MEM 279.531250 1652253884.0692
MEM 279.531250 1652253884.1696
MEM 279.531250 1652253884.2700
MEM 279.531250 1652253884.3703
MEM 279.531250 1652253884.4707
MEM 279.531250 1652253884.5710
MEM 279.531250 1652253884.6715
MEM 279.531250 1652253884.7718
MEM 279.531250 1652253884.8722
MEM 279.531250 1652253884.9725
MEM 279.531250 1652253885.0728
MEM 279.531250 1652253885.1732
MEM 279.531250 1652253885.2735
MEM 279.531250 1652253885.3739
MEM 279.531250 1652253885.4742
MEM 279.531250 1652253885.5746
MEM 279.531250 1652253885.6749
MEM 279.531250 1652253885.7752
MEM 279.531250 1652253885.8757
MEM 279.531250 1652253885.9760
MEM 279.531250 1652253886.0777
MEM 279.531250 1652253886.1781
MEM 279.531250 1652253886.2784
MEM 279.531250 1652253886.3788
MEM 279.531250 1652253886.4791
MEM 279.531250 1652253886.5795
MEM 279.531250 1652253886.6798
MEM 279.531250 1652253886.7802
MEM 279.531250 1652253886.8806
MEM 279.531250 1652253886.9809
MEM 279.531250 1652253887.0813
MEM 279.531250 1652253887.1816
MEM 279.531250 1652253887.2819
MEM 279.531250 1652253887.3823
MEM 279.531250 1652253887.4827
MEM 279.531250 1652253887.5830
MEM 279.531250 1652253887.6834
MEM 279.531250 1652253887.7837
MEM 279.531250 1652253887.8840
MEM 279.531250 1652253887.9843
MEM 279.531250 1652253888.0847
MEM 279.531250 1652253888.1851
MEM 279.531250 1652253888.2854
MEM 279.531250 1652253888.3857
MEM 279.531250 1652253888.4861
MEM 279.531250 1652253888.5864
MEM 279.531250 1652253888.6867
MEM 279.531250 1652253888.7871
MEM 279.531250 1652253888.8892
MEM 279.531250 1652253888.9896
MEM 279.531250 1652253889.0899
MEM 279.531250 1652253889.1902
MEM 279.531250 1652253889.2905
MEM 279.531250 1652253889.3908
MEM 279.531250 1652253889.4911
MEM 279.531250 1652253889.5915
MEM 279.531250 1652253889.6918
MEM 279.531250 1652253889.7921
MEM 279.531250 1652253889.8924
MEM 279.531250 1652253889.9927
MEM 279.531250 1652253890.0930
MEM 279.531250 1652253890.1933
MEM 279.531250 1652253890.2937
MEM 279.531250 1652253890.3940
MEM 279.531250 1652253890.4943
MEM 279.531250 1652253890.5947
MEM 279.531250 1652253890.6951
MEM 279.531250 1652253890.7955
MEM 279.531250 1652253890.8958
MEM 279.531250 1652253890.9962
MEM 279.531250 1652253891.0965
MEM 279.531250 1652253891.1968
MEM 279.531250 1652253891.2971
MEM 279.531250 1652253891.3974
MEM 279.531250 1652253891.4978
MEM 279.531250 1652253891.5981
MEM 279.531250 1652253891.6985
MEM 279.531250 1652253891.7990
MEM 279.531250 1652253891.8993
MEM 279.531250 1652253891.9996
MEM 279.531250 1652253892.1000
MEM 279.531250 1652253892.2004
MEM 279.531250 1652253892.3007
MEM 279.531250 1652253892.4011
MEM 279.531250 1652253892.5032
MEM 279.531250 1652253892.6036
MEM 279.531250 1652253892.7041
MEM 279.531250 1652253892.8046
MEM 279.531250 1652253892.9050
MEM 279.531250 1652253893.0053
MEM 279.531250 1652253893.1057
MEM 279.531250 1652253893.2061
MEM 279.531250 1652253893.3064
MEM 279.531250 1652253893.4067
MEM 279.531250 1652253893.5071
MEM 279.531250 1652253893.6073
MEM 279.531250 1652253893.7086
MEM 279.531250 1652253893.8090
MEM 279.531250 1652253893.9093
MEM 279.531250 1652253894.0096
MEM 279.531250 1652253894.1100
MEM 279.531250 1652253894.2103
MEM 279.531250 1652253894.3105
MEM 279.531250 1652253894.4108
MEM 279.531250 1652253894.5110
MEM 279.531250 1652253894.6113
MEM 279.531250 1652253894.7117
MEM 279.531250 1652253894.8119
MEM 279.531250 1652253894.9122
MEM 279.531250 1652253895.0125
MEM 279.531250 1652253895.1128
MEM 279.531250 1652253895.2131
MEM 279.531250 1652253895.3133
MEM 279.531250 1652253895.4136
MEM 279.531250 1652253895.5139
MEM 279.531250 1652253895.6142
MEM 279.531250 1652253895.7146
MEM 279.531250 1652253895.8149
MEM 279.531250 1652253895.9151
MEM 279.531250 1652253896.0154
MEM 279.531250 1652253896.1157
MEM 279.531250 1652253896.2160
MEM 279.531250 1652253896.3163
