CMDLINE /usr/bin/python3 scripts/AE-RF-Malaria.py
MEM 5089.343750 1652243025.9665
MEM 5089.324219 1652243026.0670
MEM 5089.324219 1652243026.1674
MEM 5089.308594 1652243026.2680
MEM 5089.296875 1652243026.3685
MEM 5089.296875 1652243026.4689
MEM 5088.976562 1652243026.5692
MEM 5088.976562 1652243026.6695
MEM 5088.976562 1652243026.7698
MEM 5088.976562 1652243026.8701
MEM 5088.976562 1652243026.9704
MEM 5088.976562 1652243027.0707
MEM 5088.957031 1652243027.1711
MEM 5088.957031 1652243027.2715
MEM 5088.957031 1652243027.3717
MEM 5088.957031 1652243027.4720
MEM 5088.957031 1652243027.5723
MEM 5088.957031 1652243027.6727
MEM 5088.957031 1652243027.7730
MEM 5088.957031 1652243027.8733
MEM 5088.957031 1652243027.9736
MEM 5088.957031 1652243028.0741
MEM 5088.957031 1652243028.1745
MEM 5089.210938 1652243028.2750
MEM 5089.210938 1652243028.3754
MEM 5089.210938 1652243028.4758
MEM 5089.210938 1652243028.5761
MEM 5089.210938 1652243028.6765
MEM 5089.210938 1652243028.7769
MEM 5089.210938 1652243028.8773
MEM 5089.722656 1652243028.9777
MEM 5089.488281 1652243029.0784
MEM 5089.488281 1652243029.1788
MEM 5089.472656 1652243029.2793
MEM 5089.480469 1652243029.3797
MEM 5089.460938 1652243029.4801
MEM 5089.441406 1652243029.5807
MEM 5089.441406 1652243029.6811
MEM 5089.421875 1652243029.7815
MEM 5089.414062 1652243029.8823
MEM 5090.695312 1652243029.9826
MEM 5090.675781 1652243030.0831
MEM 5090.675781 1652243030.1835
MEM 5090.664062 1652243030.2840
MEM 5090.664062 1652243030.3845
MEM 5090.644531 1652243030.4850
MEM 5090.644531 1652243030.5854
MEM 5090.546875 1652243030.6858
MEM 5090.546875 1652243030.7862
MEM 5090.546875 1652243030.8866
MEM 5090.546875 1652243030.9870
MEM 5090.546875 1652243031.0874
MEM 5090.527344 1652243031.1878
MEM 5090.527344 1652243031.2882
MEM 5090.527344 1652243031.3885
MEM 5090.527344 1652243031.4889
MEM 5090.527344 1652243031.5893
MEM 5090.527344 1652243031.6897
MEM 5090.527344 1652243031.7901
MEM 5090.527344 1652243031.8905
MEM 5090.527344 1652243031.9909
MEM 5090.527344 1652243032.0913
MEM 5090.527344 1652243032.1918
MEM 5090.527344 1652243032.2923
MEM 5090.527344 1652243032.3927
MEM 5090.527344 1652243032.4930
MEM 5090.527344 1652243032.5934
MEM 5090.527344 1652243032.6938
MEM 5090.527344 1652243032.7941
MEM 5091.039062 1652243032.8945
MEM 5090.804688 1652243032.9951
MEM 5090.804688 1652243033.0955
MEM 5090.792969 1652243033.1960
MEM 5091.046875 1652243033.2964
MEM 5091.027344 1652243033.3969
MEM 5091.027344 1652243033.4973
MEM 5094.363281 1652243033.5983
MEM 5094.363281 1652243033.6992
MEM 5094.351562 1652243033.7997
MEM 5094.351562 1652243033.9001
MEM 5094.332031 1652243034.0008
MEM 5094.320312 1652243034.1013
MEM 5094.320312 1652243034.2018
MEM 5094.296875 1652243034.3022
MEM 5094.296875 1652243034.4026
MEM 5096.085938 1652243034.5030
MEM 5096.085938 1652243034.6035
MEM 5095.789062 1652243034.7039
MEM 5095.789062 1652243034.8042
MEM 5095.789062 1652243034.9046
MEM 5095.789062 1652243035.0050
MEM 5095.789062 1652243035.1054
MEM 5095.769531 1652243035.2058
MEM 5095.769531 1652243035.3063
MEM 5095.769531 1652243035.4067
MEM 5095.769531 1652243035.5070
MEM 5095.769531 1652243035.6074
MEM 5095.769531 1652243035.7078
MEM 5095.769531 1652243035.8082
MEM 5095.769531 1652243035.9086
MEM 5095.769531 1652243036.0090
MEM 5095.769531 1652243036.1094
MEM 5095.769531 1652243036.2097
MEM 5095.769531 1652243036.3101
MEM 5095.769531 1652243036.4105
MEM 5095.769531 1652243036.5109
MEM 5096.335938 1652243036.6112
MEM 5096.335938 1652243036.7116
MEM 5096.871094 1652243036.8120
MEM 5096.855469 1652243036.9124
MEM 5096.855469 1652243037.0129
MEM 5098.382812 1652243037.1134
MEM 5098.367188 1652243037.2138
MEM 5098.355469 1652243037.3143
MEM 5106.578125 1652243037.4147
MEM 5106.562500 1652243037.5151
MEM 5106.546875 1652243037.6155
MEM 5106.531250 1652243037.7159
MEM 5106.652344 1652243037.8163
MEM 5106.652344 1652243037.9167
MEM 5106.652344 1652243038.0170
MEM 5106.652344 1652243038.1174
MEM 5106.652344 1652243038.2178
MEM 5106.632812 1652243038.3182
MEM 5106.632812 1652243038.4185
MEM 5106.632812 1652243038.5189
MEM 5106.632812 1652243038.6193
MEM 5137.875000 1652243038.7196
MEM 5137.875000 1652243038.8200
MEM 5137.875000 1652243038.9204
MEM 5138.460938 1652243039.0209
MEM 5139.445312 1652243039.1213
MEM 5139.445312 1652243039.2216
MEM 5139.445312 1652243039.3220
MEM 5139.445312 1652243039.4224
MEM 5139.445312 1652243039.5226
MEM 5139.445312 1652243039.6229
MEM 5139.445312 1652243039.7230
MEM 5139.445312 1652243039.8233
MEM 5139.445312 1652243039.9236
MEM 5139.445312 1652243040.0239
MEM 5139.445312 1652243040.1242
MEM 5139.699219 1652243040.2245
MEM 5139.699219 1652243040.3249
MEM 5139.476562 1652243040.4253
MEM 5139.460938 1652243040.5257
MEM 5139.437500 1652243040.6262
MEM 5139.425781 1652243040.7266
MEM 5139.410156 1652243040.8270
MEM 5139.410156 1652243040.9279
MEM 5146.605469 1652243041.0283
MEM 5147.878906 1652243041.1287
MEM 5147.859375 1652243041.2291
MEM 5147.847656 1652243041.3295
MEM 5147.652344 1652243041.4300
MEM 5147.652344 1652243041.5304
MEM 5147.652344 1652243041.6307
MEM 5147.652344 1652243041.7311
MEM 5147.652344 1652243041.8314
MEM 5147.632812 1652243041.9318
MEM 5147.632812 1652243042.0322
MEM 5147.632812 1652243042.1326
MEM 5147.632812 1652243042.2329
MEM 5147.632812 1652243042.3333
MEM 5147.632812 1652243042.4337
MEM 5147.632812 1652243042.5341
MEM 5147.632812 1652243042.6345
MEM 5149.175781 1652243042.7349
MEM 5154.074219 1652243042.8353
MEM 5154.074219 1652243042.9357
MEM 5154.074219 1652243043.0360
MEM 5154.074219 1652243043.1364
MEM 5154.074219 1652243043.2368
MEM 5154.074219 1652243043.3371
MEM 5154.074219 1652243043.4375
MEM 5154.585938 1652243043.5379
MEM 5156.414062 1652243043.6384
MEM 5161.808594 1652243043.7389
MEM 5161.808594 1652243043.8392
MEM 5165.660156 1652243043.9396
MEM 5165.648438 1652243044.0399
MEM 5165.632812 1652243044.1403
MEM 5165.613281 1652243044.2408
MEM 5165.601562 1652243044.3412
MEM 5165.589844 1652243044.4416
MEM 5165.566406 1652243044.5420
MEM 5165.394531 1652243044.6424
MEM 5165.394531 1652243044.7427
MEM 5165.394531 1652243044.8431
MEM 5165.394531 1652243044.9435
MEM 5165.394531 1652243045.0439
MEM 5165.394531 1652243045.1443
MEM 5165.386719 1652243045.2447
MEM 5165.386719 1652243045.3451
MEM 5165.386719 1652243045.4454
MEM 5165.386719 1652243045.5457
MEM 5165.386719 1652243045.6461
MEM 5165.363281 1652243045.7465
MEM 5165.363281 1652243045.8468
MEM 5165.363281 1652243045.9472
MEM 5165.363281 1652243046.0476
MEM 5165.363281 1652243046.1480
MEM 5165.363281 1652243046.2484
MEM 5165.363281 1652243046.3488
MEM 5165.363281 1652243046.4491
MEM 5165.363281 1652243046.5496
MEM 5165.363281 1652243046.6500
MEM 5165.363281 1652243046.7503
MEM 5165.363281 1652243046.8507
MEM 5165.363281 1652243046.9511
MEM 5165.363281 1652243047.0514
MEM 5165.875000 1652243047.1518
MEM 5165.875000 1652243047.2522
MEM 5165.640625 1652243047.3526
MEM 5165.621094 1652243047.4530
MEM 5165.605469 1652243047.5534
MEM 5165.605469 1652243047.6537
MEM 5165.593750 1652243047.7541
MEM 5165.574219 1652243047.8545
MEM 5165.562500 1652243047.9550
MEM 5165.542969 1652243048.0554
MEM 5165.531250 1652243048.1558
MEM 5165.511719 1652243048.2562
MEM 5165.195312 1652243048.3565
MEM 5165.195312 1652243048.4569
MEM 5165.195312 1652243048.5572
MEM 5165.195312 1652243048.6575
MEM 5165.195312 1652243048.7580
MEM 5165.433594 1652243048.8584
MEM 5165.433594 1652243048.9587
MEM 5165.433594 1652243049.0590
MEM 5165.433594 1652243049.1593
MEM 5165.433594 1652243049.2597
MEM 5165.433594 1652243049.3601
MEM 5165.433594 1652243049.4605
MEM 5165.433594 1652243049.5608
MEM 5165.433594 1652243049.6612
MEM 5165.433594 1652243049.7617
MEM 5165.433594 1652243049.8620
MEM 5165.433594 1652243049.9622
MEM 5165.433594 1652243050.0625
MEM 5165.433594 1652243050.1628
MEM 5165.433594 1652243050.2630
MEM 5165.945312 1652243050.3633
MEM 5165.945312 1652243050.4636
MEM 5165.710938 1652243050.5639
MEM 5165.691406 1652243050.6643
MEM 5165.679688 1652243050.7647
MEM 5165.660156 1652243050.8651
MEM 5165.644531 1652243050.9657
MEM 5170.007812 1652243051.0661
MEM 5176.183594 1652243051.1664
MEM 5176.164062 1652243051.2669
MEM 5176.164062 1652243051.3672
MEM 5176.136719 1652243051.4675
MEM 5176.046875 1652243051.5678
MEM 5176.046875 1652243051.6680
MEM 5176.046875 1652243051.7683
MEM 5176.046875 1652243051.8686
MEM 5176.046875 1652243051.9689
MEM 5176.027344 1652243052.0693
MEM 5176.027344 1652243052.1697
MEM 5176.027344 1652243052.2701
MEM 5176.027344 1652243052.3704
MEM 5176.027344 1652243052.4708
MEM 5176.027344 1652243052.5711
MEM 5176.027344 1652243052.6715
MEM 5176.027344 1652243052.7719
MEM 5176.027344 1652243052.8723
MEM 5176.027344 1652243052.9727
MEM 5176.027344 1652243053.0730
MEM 5176.027344 1652243053.1735
MEM 5176.027344 1652243053.2739
MEM 5176.027344 1652243053.3742
MEM 5176.539062 1652243053.4747
MEM 5176.539062 1652243053.5751
MEM 5176.304688 1652243053.6755
MEM 5176.277344 1652243053.7760
MEM 5176.273438 1652243053.8765
MEM 5176.261719 1652243053.9769
MEM 5176.246094 1652243054.0774
MEM 5176.226562 1652243054.1778
MEM 5176.210938 1652243054.2784
MEM 5176.191406 1652243054.3788
MEM 5176.187500 1652243054.4792
MEM 5176.183594 1652243054.5797
MEM 5175.855469 1652243054.6800
MEM 5175.855469 1652243054.7804
MEM 5175.855469 1652243054.8807
MEM 5175.855469 1652243054.9811
MEM 5175.855469 1652243055.0815
MEM 5175.835938 1652243055.1820
MEM 5175.835938 1652243055.2824
MEM 5175.835938 1652243055.3828
MEM 5175.835938 1652243055.4832
MEM 5175.835938 1652243055.5835
MEM 5175.835938 1652243055.6840
MEM 5175.835938 1652243055.7844
MEM 5175.835938 1652243055.8847
MEM 5175.835938 1652243055.9851
MEM 5175.835938 1652243056.0855
MEM 5175.835938 1652243056.1860
MEM 5175.835938 1652243056.2863
MEM 5175.835938 1652243056.3867
MEM 5175.835938 1652243056.4871
MEM 5175.835938 1652243056.5874
MEM 5175.835938 1652243056.6878
MEM 5176.347656 1652243056.7882
MEM 5176.347656 1652243056.8952
MEM 5176.113281 1652243056.9956
MEM 5176.101562 1652243057.0978
MEM 5176.085938 1652243057.1982
MEM 5176.066406 1652243057.2985
MEM 5176.066406 1652243057.3989
MEM 5176.054688 1652243057.5016
MEM 5176.546875 1652243057.6020
MEM 5176.531250 1652243057.7024
MEM 5176.785156 1652243057.8028
MEM 5176.511719 1652243057.9032
MEM 5176.496094 1652243058.0036
MEM 5176.320312 1652243058.1040
MEM 5176.320312 1652243058.2043
MEM 5176.320312 1652243058.3047
MEM 5176.320312 1652243058.4050
MEM 5176.320312 1652243058.5054
MEM 5176.312500 1652243058.6057
MEM 5176.312500 1652243058.7061
MEM 5176.312500 1652243058.8064
MEM 5176.312500 1652243058.9067
MEM 5176.312500 1652243059.0071
MEM 5176.312500 1652243059.1075
MEM 5176.289062 1652243059.2079
MEM 5176.289062 1652243059.3082
MEM 5176.289062 1652243059.4086
MEM 5176.289062 1652243059.5090
MEM 5176.289062 1652243059.6093
MEM 5176.289062 1652243059.7097
MEM 5176.289062 1652243059.8101
MEM 5176.289062 1652243059.9104
MEM 5176.289062 1652243060.0120
MEM 5176.289062 1652243060.1124
MEM 5176.289062 1652243060.2128
MEM 5176.289062 1652243060.3131
MEM 5176.289062 1652243060.4135
MEM 5176.289062 1652243060.5139
MEM 5176.289062 1652243060.6142
MEM 5176.800781 1652243060.7146
MEM 5176.800781 1652243060.8151
MEM 5176.566406 1652243060.9155
MEM 5176.550781 1652243061.0159
MEM 5176.539062 1652243061.1163
MEM 5176.523438 1652243061.2167
MEM 5179.593750 1652243061.3171
MEM 5185.781250 1652243061.4175
MEM 5185.761719 1652243061.5180
MEM 5185.746094 1652243061.6187
MEM 5185.730469 1652243061.7191
MEM 5185.714844 1652243061.8195
MEM 5185.628906 1652243061.9199
MEM 5185.628906 1652243062.0202
MEM 5185.628906 1652243062.1205
MEM 5185.628906 1652243062.2208
MEM 5185.628906 1652243062.3212
MEM 5185.628906 1652243062.4215
MEM 5185.613281 1652243062.5219
MEM 5185.613281 1652243062.6221
MEM 5185.613281 1652243062.7224
MEM 5185.613281 1652243062.8228
MEM 5185.613281 1652243062.9231
MEM 5185.613281 1652243063.0234
MEM 5185.613281 1652243063.1237
MEM 5185.613281 1652243063.2240
MEM 5185.613281 1652243063.3244
MEM 5185.613281 1652243063.4247
MEM 5185.613281 1652243063.5249
MEM 5185.613281 1652243063.6253
MEM 5185.613281 1652243063.7258
MEM 5185.613281 1652243063.8262
MEM 5185.613281 1652243063.9266
MEM 5186.125000 1652243064.0270
MEM 5185.890625 1652243064.1275
MEM 5185.878906 1652243064.2280
MEM 5185.878906 1652243064.3284
MEM 5185.859375 1652243064.4289
MEM 5185.843750 1652243064.5293
MEM 5185.828125 1652243064.6296
MEM 5187.347656 1652243064.7301
MEM 5188.109375 1652243064.8305
MEM 5188.093750 1652243064.9309
MEM 5188.078125 1652243065.0313
MEM 5187.839844 1652243065.1317
MEM 5187.839844 1652243065.2320
MEM 5187.839844 1652243065.3324
MEM 5187.839844 1652243065.4327
MEM 5187.839844 1652243065.5331
MEM 5187.816406 1652243065.6335
MEM 5187.816406 1652243065.7339
MEM 5187.816406 1652243065.8342
MEM 5187.816406 1652243065.9345
MEM 5187.816406 1652243066.0349
MEM 5187.816406 1652243066.1352
MEM 5187.816406 1652243066.2356
MEM 5187.816406 1652243066.3359
MEM 5187.816406 1652243066.4363
MEM 5187.816406 1652243066.5367
MEM 5187.816406 1652243066.6370
MEM 5187.816406 1652243066.7374
MEM 5187.816406 1652243066.8378
MEM 5187.816406 1652243066.9381
MEM 5187.816406 1652243067.0384
MEM 5187.816406 1652243067.1388
MEM 5188.328125 1652243067.2391
MEM 5188.089844 1652243067.3396
MEM 5188.082031 1652243067.4400
MEM 5188.082031 1652243067.5404
MEM 5188.058594 1652243067.6408
MEM 5188.046875 1652243067.7412
MEM 5188.542969 1652243067.8417
MEM 5191.621094 1652243067.9420
MEM 5193.925781 1652243068.0425
MEM 5193.906250 1652243068.1429
MEM 5193.890625 1652243068.2432
MEM 5193.902344 1652243068.3436
MEM 5193.902344 1652243068.4439
MEM 5193.902344 1652243068.5443
MEM 5193.902344 1652243068.6446
MEM 5193.902344 1652243068.7449
MEM 5193.902344 1652243068.8454
MEM 5193.882812 1652243068.9458
MEM 5193.882812 1652243069.0461
MEM 5193.882812 1652243069.1465
MEM 5193.882812 1652243069.2469
MEM 5193.882812 1652243069.3473
MEM 5193.882812 1652243069.4477
MEM 5193.882812 1652243069.5481
MEM 5193.882812 1652243069.6484
MEM 5193.882812 1652243069.7487
MEM 5193.882812 1652243069.8491
MEM 5193.882812 1652243069.9495
MEM 5193.882812 1652243070.0499
MEM 5193.882812 1652243070.1502
MEM 5193.882812 1652243070.2506
MEM 5193.882812 1652243070.3509
MEM 5193.882812 1652243070.4511
MEM 5194.394531 1652243070.5515
MEM 5194.394531 1652243070.6519
MEM 5194.160156 1652243070.7523
MEM 5194.160156 1652243070.8527
MEM 5194.144531 1652243070.9531
MEM 5194.132812 1652243071.0536
MEM 5194.117188 1652243071.1540
MEM 5194.117188 1652243071.2544
MEM 5194.101562 1652243071.3548
MEM 5194.082031 1652243071.4552
MEM 5194.070312 1652243071.5556
MEM 5194.070312 1652243071.6560
MEM 5194.054688 1652243071.7565
MEM 5194.035156 1652243071.8569
MEM 5194.070312 1652243071.9572
MEM 5193.714844 1652243072.0576
MEM 5193.714844 1652243072.1579
MEM 5193.714844 1652243072.2583
MEM 5193.714844 1652243072.3586
MEM 5193.714844 1652243072.4590
MEM 5193.695312 1652243072.5594
MEM 5193.695312 1652243072.6598
MEM 5193.695312 1652243072.7601
MEM 5193.695312 1652243072.8604
MEM 5193.695312 1652243072.9608
MEM 5193.695312 1652243073.0611
MEM 5193.695312 1652243073.1615
MEM 5193.695312 1652243073.2619
MEM 5194.644531 1652243073.3623
MEM 5195.613281 1652243073.4626
MEM 5063.957031 1652243073.5630
MEM 5063.957031 1652243073.6633
MEM 5063.957031 1652243073.7638
MEM 5063.957031 1652243073.8641
MEM 5063.957031 1652243073.9644
MEM 5063.957031 1652243074.0648
MEM 5063.957031 1652243074.1651
MEM 5063.957031 1652243074.2654
MEM 5063.957031 1652243074.3656
MEM 5064.210938 1652243074.4659
MEM 5064.210938 1652243074.5662
MEM 5063.984375 1652243074.6666
MEM 5063.972656 1652243074.7670
MEM 5063.972656 1652243074.8674
MEM 5063.957031 1652243074.9677
MEM 5063.933594 1652243075.0680
MEM 5063.941406 1652243075.1684
MEM 5063.925781 1652243075.2688
MEM 5063.906250 1652243075.3692
MEM 5063.917969 1652243075.4697
MEM 5063.886719 1652243075.5700
MEM 5063.875000 1652243075.6704
MEM 5063.859375 1652243075.7708
MEM 5063.523438 1652243075.8712
MEM 5063.523438 1652243075.9714
MEM 5063.523438 1652243076.0717
MEM 5063.523438 1652243076.1720
MEM 5063.523438 1652243076.2723
MEM 5063.500000 1652243076.3726
MEM 5063.500000 1652243076.4730
MEM 5063.500000 1652243076.5733
MEM 5063.500000 1652243076.6737
MEM 5063.500000 1652243076.7740
MEM 5063.500000 1652243076.8744
MEM 5063.500000 1652243076.9747
MEM 5063.500000 1652243077.0751
MEM 5063.500000 1652243077.1754
MEM 5063.500000 1652243077.2758
MEM 5063.500000 1652243077.3762
MEM 5063.500000 1652243077.4765
MEM 5063.500000 1652243077.5769
MEM 5063.500000 1652243077.6773
MEM 5063.500000 1652243077.7776
MEM 5063.500000 1652243077.8779
MEM 5063.500000 1652243077.9783
MEM 5064.011719 1652243078.0787
MEM 5063.777344 1652243078.1791
MEM 5063.777344 1652243078.2795
MEM 5063.761719 1652243078.3799
MEM 5063.750000 1652243078.4806
MEM 5063.929688 1652243078.5810
MEM 5063.730469 1652243078.6813
MEM 5063.714844 1652243078.7819
MEM 5063.703125 1652243078.8823
MEM 5063.703125 1652243078.9827
MEM 5063.683594 1652243079.0831
MEM 5063.671875 1652243079.1836
MEM 5063.652344 1652243079.2841
MEM 5063.652344 1652243079.3845
MEM 5063.335938 1652243079.4849
MEM 5063.335938 1652243079.5853
MEM 5063.335938 1652243079.6856
MEM 5063.335938 1652243079.7860
MEM 5063.335938 1652243079.8864
MEM 5063.312500 1652243079.9868
MEM 5063.312500 1652243080.0871
MEM 5063.312500 1652243080.1875
MEM 5063.312500 1652243080.2879
MEM 5063.312500 1652243080.3882
MEM 5063.312500 1652243080.4886
MEM 5063.312500 1652243080.5890
MEM 5063.312500 1652243080.6893
MEM 5063.312500 1652243080.7897
MEM 5063.312500 1652243080.8901
MEM 5063.312500 1652243080.9905
MEM 5063.312500 1652243081.0908
MEM 5063.312500 1652243081.1912
MEM 5063.312500 1652243081.2916
MEM 5063.312500 1652243081.3919
MEM 5063.312500 1652243081.4923
MEM 5063.824219 1652243081.5992
MEM 5063.824219 1652243081.6995
MEM 5063.589844 1652243081.7999
MEM 5063.589844 1652243081.9003
MEM 5063.574219 1652243082.0007
MEM 5063.558594 1652243082.1012
MEM 5063.546875 1652243082.2016
MEM 5063.546875 1652243082.3020
MEM 5063.527344 1652243082.4043
MEM 5063.515625 1652243082.5047
MEM 5063.496094 1652243082.6052
MEM 5063.496094 1652243082.7056
MEM 5063.480469 1652243082.8061
MEM 5063.464844 1652243082.9065
MEM 5063.464844 1652243083.0069
MEM 5063.144531 1652243083.1072
MEM 5063.144531 1652243083.2075
MEM 5063.144531 1652243083.3079
MEM 5063.144531 1652243083.4083
MEM 5063.144531 1652243083.5086
MEM 5063.128906 1652243083.6091
MEM 5063.128906 1652243083.7095
MEM 5063.128906 1652243083.8099
MEM 5063.128906 1652243083.9102
MEM 5063.128906 1652243084.0106
MEM 5063.128906 1652243084.1109
MEM 5063.128906 1652243084.2113
MEM 5063.128906 1652243084.3117
MEM 5063.128906 1652243084.4121
MEM 5063.128906 1652243084.5124
MEM 5063.128906 1652243084.6128
MEM 5063.128906 1652243084.7133
MEM 5063.128906 1652243084.8136
MEM 5063.128906 1652243084.9140
MEM 5063.128906 1652243085.0144
MEM 5063.128906 1652243085.1147
MEM 5063.640625 1652243085.2151
MEM 5063.640625 1652243085.3155
MEM 5063.406250 1652243085.4159
MEM 5063.406250 1652243085.5163
MEM 5063.390625 1652243085.6168
MEM 5063.378906 1652243085.7173
MEM 5063.378906 1652243085.8178
MEM 5063.359375 1652243085.9182
MEM 5063.347656 1652243086.0191
MEM 5063.332031 1652243086.1195
MEM 5063.332031 1652243086.2199
MEM 5063.312500 1652243086.3203
MEM 5063.296875 1652243086.4207
MEM 5063.281250 1652243086.5211
MEM 5063.281250 1652243086.6215
MEM 5062.960938 1652243086.7219
MEM 5062.960938 1652243086.8222
MEM 5062.960938 1652243086.9225
MEM 5062.960938 1652243087.0228
MEM 5062.960938 1652243087.1231
MEM 5062.941406 1652243087.2235
MEM 5062.941406 1652243087.3238
MEM 5062.941406 1652243087.4241
MEM 5062.941406 1652243087.5244
MEM 5062.941406 1652243087.6247
MEM 5062.941406 1652243087.7249
MEM 5062.941406 1652243087.8252
MEM 5062.941406 1652243087.9255
MEM 5062.941406 1652243088.0258
MEM 5062.941406 1652243088.1261
MEM 5062.941406 1652243088.2263
MEM 5062.941406 1652243088.3267
MEM 5062.941406 1652243088.4270
MEM 5062.941406 1652243088.5273
MEM 5062.941406 1652243088.6276
MEM 5062.941406 1652243088.7280
MEM 5062.941406 1652243088.8284
MEM 5062.941406 1652243088.9288
MEM 5063.453125 1652243089.0292
MEM 5063.453125 1652243089.1297
MEM 5063.218750 1652243089.2301
MEM 5063.207031 1652243089.3305
