CMDLINE /usr/bin/python3 scripts/Lasso-SVM-TARA.py
MEM 280.093750 1652295469.6392
MEM 284.609375 1652295469.7397
MEM 289.882812 1652295469.8401
MEM 260.964844 1652295469.9407
MEM 280.351562 1652295470.0412
MEM 290.140625 1652295470.1416
MEM 260.707031 1652295470.2422
MEM 280.093750 1652295470.3426
MEM 280.093750 1652295470.4431
MEM 289.882812 1652295470.5435
MEM 270.562500 1652295470.6439
MEM 280.093750 1652295470.7443
MEM 289.882812 1652295470.8448
MEM 260.707031 1652295470.9452
MEM 280.093750 1652295471.0456
MEM 280.093750 1652295471.1461
MEM 289.882812 1652295471.2465
MEM 260.707031 1652295471.3470
MEM 279.835938 1652295471.4474
MEM 280.093750 1652295471.5478
MEM 289.882812 1652295471.6482
MEM 260.707031 1652295471.7486
MEM 279.578125 1652295471.8491
MEM 280.351562 1652295471.9495
MEM 290.140625 1652295472.0499
MEM 260.707031 1652295472.1503
MEM 280.093750 1652295472.2507
MEM 280.093750 1652295472.3512
MEM 289.882812 1652295472.4516
MEM 260.707031 1652295472.5520
MEM 280.093750 1652295472.6525
MEM 289.882812 1652295472.7530
MEM 260.707031 1652295472.8534
MEM 280.093750 1652295472.9538
MEM 280.093750 1652295473.0542
MEM 289.882812 1652295473.1546
MEM 260.707031 1652295473.2551
MEM 280.093750 1652295473.3557
MEM 280.093750 1652295473.4562
MEM 289.882812 1652295473.5567
MEM 260.707031 1652295473.6571
MEM 280.351562 1652295473.7575
MEM 280.351562 1652295473.8580
MEM 290.140625 1652295473.9585
MEM 260.707031 1652295474.0589
MEM 289.882812 1652295474.1593
MEM 289.882812 1652295474.2598
MEM 280.093750 1652295474.3604
MEM 289.882812 1652295474.4609
MEM 258.386719 1652295474.5613
MEM 260.707031 1652295474.6618
MEM 280.093750 1652295474.7622
MEM 289.882812 1652295474.8627
MEM 258.386719 1652295474.9632
MEM 280.093750 1652295475.0636
MEM 289.882812 1652295475.1639
MEM 260.707031 1652295475.2643
MEM 280.351562 1652295475.3647
MEM 280.351562 1652295475.4651
MEM 290.140625 1652295475.5656
MEM 258.386719 1652295475.6660
MEM 260.707031 1652295475.7665
MEM 289.882812 1652295475.8669
MEM 289.882812 1652295475.9673
MEM 260.707031 1652295476.0677
MEM 280.093750 1652295476.1682
MEM 289.882812 1652295476.2686
MEM 260.707031 1652295476.3690
MEM 289.882812 1652295476.4694
MEM 289.882812 1652295476.5698
MEM 260.707031 1652295476.6703
MEM 280.093750 1652295476.7707
MEM 289.882812 1652295476.8711
MEM 260.707031 1652295476.9714
MEM 260.707031 1652295477.0720
MEM 290.140625 1652295477.1725
MEM 290.140625 1652295477.2730
MEM 260.707031 1652295477.3736
MEM 280.093750 1652295477.4741
MEM 289.882812 1652295477.5746
MEM 258.386719 1652295477.6751
MEM 260.707031 1652295477.7755
MEM 289.882812 1652295477.8759
MEM 289.882812 1652295477.9764
MEM 260.449219 1652295478.0768
MEM 269.015625 1652295478.1771
MEM 280.093750 1652295478.2776
MEM 289.882812 1652295478.3781
MEM 254.593750 1652295478.4785
MEM 280.093750 1652295478.5789
MEM 280.093750 1652295478.6793
MEM 289.882812 1652295478.7798
MEM 260.707031 1652295478.8803
MEM 280.351562 1652295478.9807
MEM 290.140625 1652295479.0812
MEM 260.707031 1652295479.1817
MEM 280.093750 1652295479.2822
MEM 289.882812 1652295479.3828
MEM 289.882812 1652295479.4833
MEM 260.707031 1652295479.5838
MEM 280.093750 1652295479.6842
MEM 289.882812 1652295479.7847
MEM 260.707031 1652295479.8851
MEM 280.093750 1652295479.9856
MEM 289.882812 1652295480.0861
MEM 260.707031 1652295480.1866
MEM 280.093750 1652295480.2870
MEM 280.609375 1652295480.3874
MEM 289.882812 1652295480.4878
MEM 260.707031 1652295480.5882
MEM 280.351562 1652295480.6886
MEM 290.140625 1652295480.7891
MEM 290.140625 1652295480.8895
MEM 260.707031 1652295480.9900
MEM 280.093750 1652295481.0904
MEM 289.882812 1652295481.1908
MEM 260.707031 1652295481.2913
MEM 270.562500 1652295481.3917
MEM 280.093750 1652295481.4922
MEM 289.882812 1652295481.5927
MEM 260.191406 1652295481.6932
MEM 261.222656 1652295481.7936
MEM 280.093750 1652295481.8941
MEM 289.882812 1652295481.9946
MEM 289.882812 1652295482.0951
MEM 280.093750 1652295482.1956
MEM 289.882812 1652295482.2962
MEM 289.882812 1652295482.3967
MEM 260.707031 1652295482.4971
MEM 286.609375 1652295482.5977
MEM 290.140625 1652295482.6981
MEM 260.707031 1652295482.7986
MEM 280.093750 1652295482.8990
MEM 289.882812 1652295482.9997
MEM 289.882812 1652295483.1003
MEM 260.707031 1652295483.2007
MEM 280.093750 1652295483.3012
MEM 289.882812 1652295483.4018
MEM 289.882812 1652295483.5023
MEM 260.707031 1652295483.6027
MEM 280.093750 1652295483.7032
MEM 289.882812 1652295483.8036
MEM 257.613281 1652295483.9041
MEM 261.480469 1652295484.0046
MEM 280.093750 1652295484.1050
MEM 289.882812 1652295484.2055
MEM 289.882812 1652295484.3059
MEM 260.707031 1652295484.4064
MEM 280.351562 1652295484.5068
MEM 290.140625 1652295484.6073
MEM 260.707031 1652295484.7079
MEM 280.093750 1652295484.8084
MEM 289.882812 1652295484.9088
MEM 260.707031 1652295485.0093
MEM 289.882812 1652295485.1100
MEM 289.882812 1652295485.2105
MEM 280.093750 1652295485.3110
MEM 289.882812 1652295485.4114
MEM 289.882812 1652295485.5117
MEM 260.707031 1652295485.6121
MEM 280.093750 1652295485.7125
MEM 289.882812 1652295485.8131
MEM 289.882812 1652295485.9136
MEM 280.351562 1652295486.0141
MEM 290.140625 1652295486.1146
MEM 260.707031 1652295486.2151
MEM 262.253906 1652295486.3156
MEM 280.093750 1652295486.4161
MEM 289.882812 1652295486.5165
MEM 260.707031 1652295486.6169
MEM 280.093750 1652295486.7174
MEM 289.882812 1652295486.8179
MEM 249.050781 1652295486.9183
MEM 260.707031 1652295487.0188
MEM 280.093750 1652295487.1195
MEM 289.882812 1652295487.2199
MEM 260.707031 1652295487.3203
MEM 280.093750 1652295487.4207
MEM 289.882812 1652295487.5212
MEM 289.882812 1652295487.6217
MEM 260.707031 1652295487.7222
MEM 280.351562 1652295487.8226
MEM 290.140625 1652295487.9230
MEM 260.707031 1652295488.0236
MEM 268.769531 1652295488.1240
MEM 289.882812 1652295488.2243
MEM 289.882812 1652295488.3248
MEM 276.808594 1652295488.4252
MEM 280.093750 1652295488.5257
MEM 289.882812 1652295488.6273
MEM 289.882812 1652295488.7277
MEM 260.707031 1652295488.8281
MEM 280.093750 1652295488.9285
MEM 289.882812 1652295489.0290
MEM 260.707031 1652295489.1294
MEM 280.093750 1652295489.2298
MEM 289.882812 1652295489.3302
MEM 289.882812 1652295489.4306
MEM 260.707031 1652295489.5311
MEM 280.351562 1652295489.6316
MEM 290.140625 1652295489.7320
MEM 260.707031 1652295489.8325
MEM 280.093750 1652295489.9330
MEM 289.882812 1652295490.0334
MEM 249.050781 1652295490.1337
MEM 260.707031 1652295490.2342
MEM 286.609375 1652295490.3348
MEM 289.882812 1652295490.4352
MEM 260.707031 1652295490.5356
MEM 280.093750 1652295490.6360
MEM 289.882812 1652295490.7365
MEM 289.882812 1652295490.8370
MEM 260.707031 1652295490.9375
MEM 280.093750 1652295491.0380
MEM 289.882812 1652295491.1384
MEM 260.707031 1652295491.2389
MEM 274.562500 1652295491.3394
MEM 280.351562 1652295491.4398
MEM 290.140625 1652295491.5402
MEM 260.707031 1652295491.6407
MEM 289.882812 1652295491.7413
MEM 289.882812 1652295491.8417
MEM 260.707031 1652295491.9422
MEM 280.093750 1652295492.0427
MEM 289.882812 1652295492.1432
MEM 289.882812 1652295492.2437
MEM 260.707031 1652295492.3441
MEM 280.093750 1652295492.4445
MEM 289.882812 1652295492.5450
MEM 260.191406 1652295492.6455
MEM 260.707031 1652295492.7460
MEM 289.882812 1652295492.8465
MEM 289.882812 1652295492.9468
MEM 260.707031 1652295493.0473
MEM 280.351562 1652295493.1478
MEM 290.140625 1652295493.2484
MEM 260.707031 1652295493.3488
MEM 270.046875 1652295493.4493
MEM 289.882812 1652295493.5498
MEM 289.882812 1652295493.6503
MEM 260.707031 1652295493.7507
MEM 280.093750 1652295493.8511
MEM 289.882812 1652295493.9515
MEM 260.707031 1652295494.0520
MEM 280.093750 1652295494.1525
MEM 289.882812 1652295494.2530
MEM 289.882812 1652295494.3535
MEM 260.707031 1652295494.4539
MEM 280.093750 1652295494.5543
MEM 289.882812 1652295494.6547
MEM 260.707031 1652295494.7552
MEM 280.351562 1652295494.8557
MEM 290.140625 1652295494.9562
MEM 290.140625 1652295495.0566
MEM 260.707031 1652295495.1570
MEM 280.093750 1652295495.2575
MEM 289.882812 1652295495.3580
MEM 260.707031 1652295495.4584
MEM 264.769531 1652295495.5589
MEM 289.882812 1652295495.6594
MEM 289.882812 1652295495.7599
MEM 260.707031 1652295495.8603
MEM 280.093750 1652295495.9607
MEM 289.882812 1652295496.0611
MEM 254.593750 1652295496.1616
MEM 260.707031 1652295496.2620
MEM 284.609375 1652295496.3624
MEM 289.882812 1652295496.4629
MEM 260.707031 1652295496.5632
MEM 280.351562 1652295496.6637
MEM 290.140625 1652295496.7786
MEM 260.707031 1652295496.8789
MEM 260.707031 1652295496.9794
MEM 289.882812 1652295497.0798
MEM 249.050781 1652295497.1802
MEM 260.707031 1652295497.2807
MEM 280.093750 1652295497.3811
MEM 289.882812 1652295497.4817
MEM 260.707031 1652295497.5820
MEM 260.707031 1652295497.6824
MEM 289.882812 1652295497.7829
MEM 289.882812 1652295497.8833
MEM 260.707031 1652295497.9838
MEM 280.093750 1652295498.0842
MEM 289.882812 1652295498.1847
MEM 260.707031 1652295498.2851
MEM 280.351562 1652295498.3856
MEM 280.351562 1652295498.4861
MEM 290.140625 1652295498.5865
MEM 260.707031 1652295498.6869
MEM 280.093750 1652295498.7873
MEM 289.882812 1652295498.8878
MEM 260.707031 1652295498.9882
MEM 280.093750 1652295499.0887
MEM 289.882812 1652295499.1891
MEM 260.707031 1652295499.2896
MEM 280.093750 1652295499.3901
MEM 280.093750 1652295499.4907
MEM 289.882812 1652295499.5911
MEM 260.707031 1652295499.6916
MEM 280.093750 1652295499.7920
MEM 289.882812 1652295499.8925
MEM 260.707031 1652295499.9930
MEM 280.351562 1652295500.0935
MEM 290.140625 1652295500.1940
MEM 290.140625 1652295500.2944
MEM 260.707031 1652295500.3948
MEM 280.093750 1652295500.4954
MEM 289.882812 1652295500.5959
MEM 289.882812 1652295500.6963
MEM 268.769531 1652295500.7968
MEM 280.093750 1652295500.8972
MEM 289.882812 1652295500.9977
MEM 260.707031 1652295501.0981
MEM 280.093750 1652295501.1985
MEM 289.882812 1652295501.2989
MEM 260.707031 1652295501.3995
MEM 280.093750 1652295501.4999
MEM 289.882812 1652295501.6002
MEM 256.839844 1652295501.7007
MEM 280.351562 1652295501.8013
MEM 280.351562 1652295501.9018
MEM 290.140625 1652295502.0023
MEM 260.707031 1652295502.1028
MEM 280.093750 1652295502.2032
MEM 289.882812 1652295502.3038
MEM 260.707031 1652295502.4043
MEM 280.093750 1652295502.5048
MEM 280.093750 1652295502.6053
MEM 289.882812 1652295502.7057
MEM 260.707031 1652295502.8062
MEM 280.093750 1652295502.9066
MEM 289.882812 1652295503.0070
MEM 260.707031 1652295503.1074
MEM 280.093750 1652295503.2079
MEM 289.882812 1652295503.3084
MEM 259.160156 1652295503.4089
MEM 280.351562 1652295503.5094
MEM 280.351562 1652295503.6098
MEM 290.140625 1652295503.7102
MEM 260.707031 1652295503.8108
MEM 280.093750 1652295503.9112
MEM 289.882812 1652295504.0117
MEM 260.707031 1652295504.1122
MEM 280.093750 1652295504.2127
MEM 289.882812 1652295504.3133
MEM 258.644531 1652295504.4138
MEM 280.093750 1652295504.5143
MEM 280.093750 1652295504.6147
MEM 289.882812 1652295504.7152
MEM 260.707031 1652295504.8157
MEM 280.093750 1652295504.9161
MEM 289.882812 1652295505.0166
MEM 258.386719 1652295505.1171
MEM 260.707031 1652295505.2175
MEM 290.140625 1652295505.3180
MEM 290.140625 1652295505.4185
MEM 260.191406 1652295505.5190
MEM 264.769531 1652295505.6195
MEM 280.093750 1652295505.7200
MEM 289.882812 1652295505.8205
MEM 249.304688 1652295505.9208
MEM 260.707031 1652295506.0213
MEM 280.093750 1652295506.1217
MEM 289.882812 1652295506.2222
MEM 289.882812 1652295506.3226
MEM 280.093750 1652295506.4231
MEM 289.882812 1652295506.5235
MEM 260.707031 1652295506.6239
MEM 280.093750 1652295506.7243
MEM 280.093750 1652295506.8247
MEM 289.882812 1652295506.9251
MEM 289.882812 1652295507.0255
MEM 260.707031 1652295507.1259
MEM 280.351562 1652295507.2263
MEM 290.140625 1652295507.3268
MEM 260.707031 1652295507.4272
MEM 270.562500 1652295507.5277
MEM 280.093750 1652295507.6281
MEM 289.882812 1652295507.7286
MEM 249.050781 1652295507.8291
MEM 260.707031 1652295507.9296
MEM 280.093750 1652295508.0301
MEM 289.882812 1652295508.1304
MEM 289.882812 1652295508.2308
MEM 260.707031 1652295508.3312
MEM 280.093750 1652295508.4316
MEM 289.882812 1652295508.5320
MEM 258.644531 1652295508.6324
MEM 260.707031 1652295508.7329
MEM 289.882812 1652295508.8334
MEM 289.882812 1652295508.9339
MEM 260.707031 1652295509.0342
MEM 280.351562 1652295509.1347
MEM 290.140625 1652295509.2351
MEM 290.140625 1652295509.3354
MEM 260.707031 1652295509.4361
MEM 280.093750 1652295509.5365
MEM 289.882812 1652295509.6371
MEM 260.707031 1652295509.7374
MEM 280.093750 1652295509.8378
MEM 289.882812 1652295509.9382
MEM 289.882812 1652295510.0386
MEM 260.707031 1652295510.1391
MEM 280.093750 1652295510.2395
MEM 289.882812 1652295510.3400
MEM 260.707031 1652295510.4405
MEM 280.093750 1652295510.5409
MEM 289.882812 1652295510.6414
MEM 260.707031 1652295510.7419
MEM 280.351562 1652295510.8423
MEM 289.367188 1652295510.9428
MEM 290.140625 1652295511.0433
MEM 260.707031 1652295511.1437
MEM 280.093750 1652295511.2441
MEM 289.882812 1652295511.3445
MEM 249.050781 1652295511.4449
MEM 260.707031 1652295511.5453
MEM 289.882812 1652295511.6458
MEM 289.882812 1652295511.7473
MEM 258.386719 1652295511.8477
MEM 260.707031 1652295511.9482
MEM 280.093750 1652295512.0485
MEM 289.882812 1652295512.1489
MEM 289.882812 1652295512.2493
MEM 280.093750 1652295512.3498
MEM 289.882812 1652295512.4502
MEM 289.882812 1652295512.5506
MEM 260.707031 1652295512.6510
MEM 280.351562 1652295512.7515
MEM 290.140625 1652295512.8520
MEM 290.140625 1652295512.9525
MEM 266.769531 1652295513.0529
MEM 289.882812 1652295513.1533
MEM 289.882812 1652295513.2537
MEM 280.093750 1652295513.3541
MEM 289.882812 1652295513.4547
MEM 289.882812 1652295513.5552
MEM 260.707031 1652295513.6558
MEM 280.093750 1652295513.7562
MEM 289.882812 1652295513.8566
MEM 289.882812 1652295513.9569
MEM 260.707031 1652295514.0573
MEM 280.093750 1652295514.1577
MEM 289.882812 1652295514.2583
MEM 289.882812 1652295514.3588
MEM 260.707031 1652295514.4593
MEM 280.351562 1652295514.5598
MEM 290.140625 1652295514.6602
MEM 290.140625 1652295514.7616
MEM 260.707031 1652295514.8620
MEM 280.093750 1652295514.9624
MEM 289.882812 1652295515.0629
MEM 289.882812 1652295515.1633
MEM 260.707031 1652295515.2637
MEM 280.093750 1652295515.3641
MEM 289.882812 1652295515.4646
MEM 289.882812 1652295515.5650
MEM 260.707031 1652295515.6654
MEM 280.093750 1652295515.7659
MEM 280.093750 1652295515.8665
MEM 289.882812 1652295515.9669
MEM 260.707031 1652295516.0673
MEM 280.093750 1652295516.1677
MEM 289.882812 1652295516.2682
MEM 289.882812 1652295516.3686
MEM 260.707031 1652295516.4690
MEM 280.351562 1652295516.5693
MEM 290.140625 1652295516.6698
MEM 290.140625 1652295516.7703
MEM 260.707031 1652295516.8709
MEM 280.093750 1652295516.9713
MEM 289.882812 1652295517.0718
MEM 289.882812 1652295517.1723
MEM 260.707031 1652295517.2727
MEM 280.093750 1652295517.3731
MEM 289.882812 1652295517.4735
MEM 289.882812 1652295517.5740
MEM 280.093750 1652295517.6744
MEM 289.882812 1652295517.7750
MEM 260.707031 1652295517.8754
MEM 270.562500 1652295517.9758
MEM 280.093750 1652295518.0762
MEM 289.882812 1652295518.1766
MEM 260.707031 1652295518.2770
MEM 280.351562 1652295518.3774
MEM 290.140625 1652295518.4778
MEM 260.707031 1652295518.5782
MEM 280.093750 1652295518.6786
MEM 280.093750 1652295518.7791
MEM 289.882812 1652295518.8796
MEM 260.707031 1652295518.9800
MEM 289.882812 1652295519.0806
MEM 289.882812 1652295519.1810
MEM 260.707031 1652295519.2815
MEM 280.093750 1652295519.3819
MEM 289.882812 1652295519.4825
MEM 289.882812 1652295519.5830
MEM 260.707031 1652295519.6834
MEM 280.093750 1652295519.7839
MEM 289.882812 1652295519.8844
MEM 260.707031 1652295519.9848
MEM 280.351562 1652295520.0852
MEM 290.140625 1652295520.1858
MEM 260.449219 1652295520.2862
MEM 280.093750 1652295520.3866
MEM 280.093750 1652295520.4871
MEM 289.882812 1652295520.5875
MEM 260.707031 1652295520.6880
MEM 280.093750 1652295520.7884
MEM 289.882812 1652295520.8889
MEM 260.707031 1652295520.9893
MEM 280.093750 1652295521.0897
MEM 289.882812 1652295521.1902
MEM 249.050781 1652295521.2913
MEM 270.304688 1652295521.3918
MEM 280.093750 1652295521.4922
MEM 289.882812 1652295521.5927
MEM 260.707031 1652295521.6932
MEM 280.351562 1652295521.7936
MEM 290.140625 1652295521.8941
MEM 260.707031 1652295521.9946
MEM 260.707031 1652295522.0951
MEM 289.882812 1652295522.1957
MEM 289.882812 1652295522.2963
MEM 260.707031 1652295522.3967
MEM 280.093750 1652295522.4971
MEM 289.882812 1652295522.5975
MEM 289.882812 1652295522.6979
MEM 280.093750 1652295522.7983
MEM 289.882812 1652295522.8987
MEM 260.707031 1652295522.9992
MEM 280.093750 1652295523.0996
MEM 289.882812 1652295523.2000
MEM 260.707031 1652295523.3004
MEM 280.351562 1652295523.4008
MEM 290.140625 1652295523.5013
MEM 260.707031 1652295523.6016
MEM 260.707031 1652295523.7021
MEM 289.882812 1652295523.8027
MEM 289.882812 1652295523.9032
MEM 260.707031 1652295524.0035
MEM 280.093750 1652295524.1040
MEM 289.882812 1652295524.2043
MEM 260.707031 1652295524.3048
MEM 280.093750 1652295524.4052
MEM 289.882812 1652295524.5057
MEM 289.882812 1652295524.6062
MEM 280.093750 1652295524.7066
MEM 289.882812 1652295524.8069
MEM 254.593750 1652295524.9074
MEM 260.707031 1652295525.0079
MEM 290.140625 1652295525.1085
MEM 290.140625 1652295525.2090
MEM 260.707031 1652295525.3095
MEM 280.093750 1652295525.4099
MEM 289.882812 1652295525.5104
MEM 289.882812 1652295525.6109
MEM 260.707031 1652295525.7112
MEM 280.093750 1652295525.8116
MEM 289.882812 1652295525.9121
MEM 260.707031 1652295526.0125
MEM 280.093750 1652295526.1130
MEM 289.882812 1652295526.2135
MEM 289.882812 1652295526.3140
MEM 260.707031 1652295526.4145
MEM 280.093750 1652295526.5150
MEM 289.882812 1652295526.6155
MEM 260.707031 1652295526.7161
MEM 280.351562 1652295526.8165
MEM 290.140625 1652295526.9170
MEM 290.140625 1652295527.0174
MEM 260.707031 1652295527.1179
MEM 280.093750 1652295527.2185
MEM 289.882812 1652295527.3190
MEM 252.593750 1652295527.4195
MEM 260.707031 1652295527.5200
MEM 280.093750 1652295527.6204
MEM 289.882812 1652295527.7208
MEM 260.707031 1652295527.8212
MEM 280.093750 1652295527.9216
MEM 289.882812 1652295528.0221
MEM 260.707031 1652295528.1226
MEM 280.093750 1652295528.2231
MEM 280.093750 1652295528.3235
MEM 289.882812 1652295528.4239
MEM 276.808594 1652295528.5244
MEM 280.351562 1652295528.6249
MEM 290.140625 1652295528.7254
MEM 290.140625 1652295528.8258
MEM 260.707031 1652295528.9263
MEM 280.093750 1652295529.0268
MEM 289.882812 1652295529.1273
MEM 289.882812 1652295529.2278
MEM 260.707031 1652295529.3283
MEM 289.882812 1652295529.4288
MEM 289.882812 1652295529.5293
MEM 260.707031 1652295529.6298
MEM 280.093750 1652295529.7303
MEM 289.882812 1652295529.8307
MEM 249.050781 1652295529.9310
MEM 260.707031 1652295530.0315
MEM 280.093750 1652295530.1320
MEM 289.882812 1652295530.2323
MEM 260.707031 1652295530.3328
MEM 280.351562 1652295530.4333
MEM 290.140625 1652295530.5338
MEM 290.140625 1652295530.6341
MEM 260.707031 1652295530.7347
MEM 280.093750 1652295530.8351
MEM 289.882812 1652295530.9356
MEM 260.707031 1652295531.0361
MEM 270.562500 1652295531.1365
MEM 280.093750 1652295531.2370
MEM 289.882812 1652295531.3374
MEM 260.707031 1652295531.4378
MEM 280.093750 1652295531.5382
MEM 280.093750 1652295531.6387
MEM 289.882812 1652295531.7391
MEM 260.707031 1652295531.8395
MEM 280.093750 1652295531.9400
MEM 280.093750 1652295532.0404
MEM 289.882812 1652295532.1409
MEM 260.707031 1652295532.2413
MEM 280.351562 1652295532.3418
MEM 280.351562 1652295532.4422
MEM 260.707031 1652295532.5426
MEM 280.093750 1652295532.6431
MEM 280.093750 1652295532.7434
MEM 289.882812 1652295532.8439
MEM 260.707031 1652295532.9444
MEM 280.093750 1652295533.0449
MEM 289.882812 1652295533.1454
MEM 260.707031 1652295533.2459
MEM 280.093750 1652295533.3463
MEM 280.093750 1652295533.4468
