CMDLINE /usr/bin/python3 scripts/tSNE-RF-GEM.py
MEM 1067.523438 1652315762.5586
MEM 1067.523438 1652315762.6591
MEM 1067.523438 1652315762.7596
MEM 1067.523438 1652315762.8601
MEM 1067.523438 1652315762.9605
MEM 1067.523438 1652315763.0623
MEM 1067.523438 1652315763.1627
MEM 1067.523438 1652315763.2631
MEM 1067.523438 1652315763.3635
MEM 1067.523438 1652315763.4639
MEM 1067.523438 1652315763.5644
MEM 1067.523438 1652315763.6649
MEM 1067.523438 1652315763.7652
MEM 1067.523438 1652315763.8657
MEM 1067.523438 1652315763.9660
MEM 1067.523438 1652315764.0665
MEM 1067.523438 1652315764.1670
MEM 1067.523438 1652315764.2675
MEM 1067.523438 1652315764.3679
MEM 1067.523438 1652315764.4684
MEM 1067.523438 1652315764.5689
MEM 1067.523438 1652315764.6693
MEM 1067.523438 1652315764.7698
MEM 1067.523438 1652315764.8703
MEM 1067.523438 1652315764.9709
MEM 1067.523438 1652315765.0714
MEM 1067.523438 1652315765.1719
MEM 1067.523438 1652315765.2724
MEM 1067.523438 1652315765.3728
MEM 1067.523438 1652315765.4732
MEM 1067.523438 1652315765.5737
MEM 1067.523438 1652315765.6742
MEM 1067.523438 1652315765.7748
MEM 1067.523438 1652315765.8753
MEM 1067.523438 1652315765.9757
MEM 1067.523438 1652315766.0762
MEM 1067.523438 1652315766.1766
MEM 1067.523438 1652315766.2771
MEM 1067.523438 1652315766.3776
MEM 1067.523438 1652315766.4780
MEM 1067.523438 1652315766.5785
MEM 1067.523438 1652315766.6789
MEM 1067.523438 1652315766.7793
MEM 1067.523438 1652315766.8797
MEM 1067.523438 1652315766.9801
MEM 1067.523438 1652315767.0806
MEM 1067.523438 1652315767.1810
MEM 1067.523438 1652315767.2814
MEM 1067.523438 1652315767.3819
MEM 1067.523438 1652315767.4824
MEM 1067.523438 1652315767.5829
MEM 1067.523438 1652315767.6833
MEM 1067.523438 1652315767.7838
MEM 1067.523438 1652315767.8843
MEM 1067.523438 1652315767.9847
MEM 1067.523438 1652315768.0852
MEM 1067.523438 1652315768.1857
MEM 1067.523438 1652315768.2862
MEM 1067.523438 1652315768.3866
MEM 1067.523438 1652315768.4871
MEM 1067.523438 1652315768.5875
MEM 1067.523438 1652315768.6880
MEM 1067.523438 1652315768.7885
MEM 1067.523438 1652315768.8889
MEM 1067.523438 1652315768.9893
MEM 1067.523438 1652315769.0898
MEM 1067.523438 1652315769.1902
MEM 1067.523438 1652315769.2907
MEM 1067.523438 1652315769.3912
MEM 1067.523438 1652315769.4916
MEM 1067.523438 1652315769.5921
MEM 1067.523438 1652315769.6925
MEM 1067.523438 1652315769.7929
MEM 1067.523438 1652315769.8934
MEM 1067.523438 1652315769.9938
MEM 1067.523438 1652315770.0942
MEM 1067.523438 1652315770.1947
MEM 1067.523438 1652315770.2951
MEM 1067.523438 1652315770.3956
MEM 1067.523438 1652315770.4961
MEM 1067.523438 1652315770.5965
MEM 1067.523438 1652315770.6969
MEM 1067.523438 1652315770.7973
MEM 1067.523438 1652315770.8978
MEM 1067.523438 1652315770.9982
MEM 1067.523438 1652315771.0985
MEM 1067.523438 1652315771.1990
MEM 1067.523438 1652315771.2994
MEM 1067.523438 1652315771.3999
MEM 1067.523438 1652315771.5004
MEM 1067.523438 1652315771.6009
MEM 1067.523438 1652315771.7013
MEM 1067.523438 1652315771.8018
MEM 1067.523438 1652315771.9022
MEM 1067.523438 1652315772.0027
MEM 1067.523438 1652315772.1032
MEM 1067.523438 1652315772.2036
MEM 1067.523438 1652315772.3040
MEM 1067.523438 1652315772.4044
MEM 1067.523438 1652315772.5049
MEM 1067.523438 1652315772.6053
MEM 1067.523438 1652315772.7057
MEM 1067.523438 1652315772.8062
MEM 1067.523438 1652315772.9066
MEM 1067.523438 1652315773.0071
MEM 1067.523438 1652315773.1076
MEM 1067.523438 1652315773.2080
MEM 1067.523438 1652315773.3086
MEM 1067.523438 1652315773.4090
MEM 1067.523438 1652315773.5095
MEM 1067.523438 1652315773.6099
MEM 1067.523438 1652315773.7104
MEM 1067.523438 1652315773.8108
MEM 1067.523438 1652315773.9113
MEM 1067.523438 1652315774.0118
MEM 1067.523438 1652315774.1122
MEM 1067.523438 1652315774.2127
MEM 1067.523438 1652315774.3131
MEM 1067.523438 1652315774.4135
MEM 1067.523438 1652315774.5140
MEM 1067.523438 1652315774.6144
MEM 1067.523438 1652315774.7148
MEM 1067.523438 1652315774.8153
MEM 1067.523438 1652315774.9158
MEM 1067.523438 1652315775.0163
MEM 1067.523438 1652315775.1167
MEM 1067.523438 1652315775.2172
MEM 1067.523438 1652315775.3177
MEM 1067.523438 1652315775.4182
MEM 1067.523438 1652315775.5186
MEM 1067.523438 1652315775.6190
MEM 1067.523438 1652315775.7195
MEM 1067.523438 1652315775.8200
MEM 1067.523438 1652315775.9237
MEM 1067.523438 1652315776.0242
MEM 1067.523438 1652315776.1247
MEM 1067.523438 1652315776.2252
MEM 1067.523438 1652315776.3259
MEM 1067.523438 1652315776.4266
MEM 1067.523438 1652315776.5274
MEM 1067.523438 1652315776.6280
MEM 1067.523438 1652315776.7284
MEM 1067.523438 1652315776.8292
MEM 1067.523438 1652315776.9296
MEM 1067.523438 1652315777.0302
MEM 1067.523438 1652315777.1307
MEM 1067.523438 1652315777.2311
MEM 1067.523438 1652315777.3317
MEM 1067.523438 1652315777.4322
MEM 1067.523438 1652315777.5327
MEM 1067.523438 1652315777.6332
MEM 1067.523438 1652315777.7336
MEM 1067.523438 1652315777.8341
MEM 1067.523438 1652315777.9346
MEM 1067.523438 1652315778.0351
MEM 1067.523438 1652315778.1359
MEM 1067.523438 1652315778.2366
MEM 1067.523438 1652315778.3371
MEM 1067.523438 1652315778.4377
MEM 1067.523438 1652315778.5382
MEM 1067.523438 1652315778.6386
MEM 1067.523438 1652315778.7390
MEM 1067.523438 1652315778.8395
MEM 1067.523438 1652315778.9401
MEM 1067.523438 1652315779.0407
MEM 1067.523438 1652315779.1414
MEM 1067.523438 1652315779.2420
MEM 1067.523438 1652315779.3426
MEM 1067.523438 1652315779.4430
MEM 1067.523438 1652315779.5434
MEM 1067.523438 1652315779.6440
MEM 1067.523438 1652315779.7444
MEM 1067.523438 1652315779.8448
MEM 1067.523438 1652315779.9453
MEM 1067.523438 1652315780.0457
MEM 1067.523438 1652315780.1462
MEM 1067.523438 1652315780.2468
MEM 1067.523438 1652315780.3472
MEM 1067.523438 1652315780.4477
MEM 1067.523438 1652315780.5482
MEM 1067.523438 1652315780.6485
MEM 1067.523438 1652315780.7490
MEM 1067.523438 1652315780.8496
MEM 1067.523438 1652315780.9503
MEM 1067.523438 1652315781.0510
MEM 1067.523438 1652315781.1514
MEM 1067.523438 1652315781.2519
MEM 1067.523438 1652315781.3524
MEM 1067.523438 1652315781.4528
MEM 1067.523438 1652315781.5533
MEM 1067.523438 1652315781.6539
MEM 1067.523438 1652315781.7544
MEM 1067.523438 1652315781.8549
MEM 1067.523438 1652315781.9554
MEM 1067.523438 1652315782.0558
MEM 1067.523438 1652315782.1569
MEM 1067.523438 1652315782.2573
MEM 1067.523438 1652315782.3579
MEM 1067.523438 1652315782.4584
MEM 1067.523438 1652315782.5590
MEM 1067.523438 1652315782.6597
MEM 1067.523438 1652315782.7601
MEM 1067.523438 1652315782.8606
MEM 1067.523438 1652315782.9610
MEM 1067.523438 1652315783.0615
MEM 1067.523438 1652315783.1620
MEM 1067.523438 1652315783.2624
MEM 1067.523438 1652315783.3628
MEM 1067.523438 1652315783.4634
MEM 1067.523438 1652315783.5639
MEM 1067.523438 1652315783.6644
MEM 1067.523438 1652315783.7649
MEM 1067.523438 1652315783.8654
MEM 1067.523438 1652315783.9659
MEM 1067.523438 1652315784.0664
MEM 1067.523438 1652315784.1670
MEM 1067.523438 1652315784.2675
MEM 1067.523438 1652315784.3680
MEM 1067.523438 1652315784.4685
MEM 1067.523438 1652315784.5691
MEM 1067.523438 1652315784.6696
MEM 1067.523438 1652315784.7702
MEM 1067.523438 1652315784.8707
MEM 1067.523438 1652315784.9713
MEM 1067.523438 1652315785.0718
MEM 1067.523438 1652315785.1723
MEM 1067.523438 1652315785.2729
MEM 1067.523438 1652315785.3734
MEM 1067.523438 1652315785.4740
MEM 1067.523438 1652315785.5744
MEM 1067.523438 1652315785.6749
MEM 1067.523438 1652315785.7754
MEM 1067.523438 1652315785.8759
MEM 1067.523438 1652315785.9763
MEM 1067.523438 1652315786.0770
MEM 1067.523438 1652315786.1774
MEM 1067.523438 1652315786.2779
MEM 1067.523438 1652315786.3784
MEM 1067.523438 1652315786.4788
MEM 1067.523438 1652315786.5793
MEM 1067.523438 1652315786.6797
MEM 1067.523438 1652315786.7802
MEM 1067.523438 1652315786.8807
MEM 1067.523438 1652315786.9811
MEM 1067.523438 1652315787.0816
MEM 1067.523438 1652315787.1821
MEM 1067.523438 1652315787.2825
MEM 1067.523438 1652315787.3830
MEM 1067.523438 1652315787.4834
MEM 1067.523438 1652315787.5838
MEM 1067.523438 1652315787.6844
MEM 1067.523438 1652315787.7849
MEM 1067.523438 1652315787.8854
MEM 1067.523438 1652315787.9859
MEM 1067.523438 1652315788.0863
MEM 1067.523438 1652315788.1867
MEM 1067.523438 1652315788.2872
MEM 1067.523438 1652315788.3876
MEM 1067.523438 1652315788.4880
MEM 1067.523438 1652315788.5885
MEM 1067.523438 1652315788.6890
MEM 1067.523438 1652315788.7895
MEM 1067.523438 1652315788.8899
MEM 1067.523438 1652315788.9903
MEM 1067.523438 1652315789.0907
MEM 1067.523438 1652315789.1911
MEM 1067.523438 1652315789.2915
MEM 1067.523438 1652315789.3919
MEM 1067.523438 1652315789.4923
MEM 1067.523438 1652315789.5928
MEM 1067.523438 1652315789.6931
MEM 1067.523438 1652315789.7935
MEM 1067.523438 1652315789.8943
MEM 1067.523438 1652315789.9947
MEM 1067.523438 1652315790.0951
MEM 1067.523438 1652315790.1958
MEM 1067.523438 1652315790.2962
MEM 1067.523438 1652315790.3966
MEM 1067.523438 1652315790.4971
MEM 1067.523438 1652315790.5976
MEM 1067.523438 1652315790.6984
MEM 1067.523438 1652315790.7988
MEM 1067.523438 1652315790.8994
MEM 1067.523438 1652315790.9998
MEM 1067.523438 1652315791.1005
MEM 1067.523438 1652315791.2009
MEM 1067.523438 1652315791.3013
MEM 1067.523438 1652315791.4018
MEM 1067.523438 1652315791.5022
MEM 1067.523438 1652315791.6027
MEM 1067.523438 1652315791.7030
MEM 1067.523438 1652315791.8034
MEM 1067.523438 1652315791.9038
MEM 1067.523438 1652315792.0045
MEM 1067.523438 1652315792.1050
MEM 1067.523438 1652315792.2054
MEM 1067.523438 1652315792.3059
MEM 1067.523438 1652315792.4063
MEM 1067.523438 1652315792.5071
MEM 1067.523438 1652315792.6076
MEM 1067.523438 1652315792.7081
MEM 1067.523438 1652315792.8085
MEM 1067.523438 1652315792.9090
MEM 1067.523438 1652315793.0094
MEM 1067.523438 1652315793.1101
MEM 1067.523438 1652315793.2108
MEM 1067.523438 1652315793.3112
MEM 1067.523438 1652315793.4116
MEM 1067.523438 1652315793.5121
MEM 1067.523438 1652315793.6126
MEM 1067.523438 1652315793.7131
MEM 1067.523438 1652315793.8135
MEM 1067.523438 1652315793.9140
MEM 1067.523438 1652315794.0145
MEM 1067.523438 1652315794.1150
MEM 1067.523438 1652315794.2154
MEM 1067.523438 1652315794.3159
MEM 1067.523438 1652315794.4165
MEM 1067.523438 1652315794.5169
MEM 1067.523438 1652315794.6180
MEM 1067.523438 1652315794.7185
MEM 1067.523438 1652315794.8188
MEM 1067.523438 1652315794.9192
MEM 1067.523438 1652315795.0196
MEM 1067.523438 1652315795.1200
MEM 1067.523438 1652315795.2205
MEM 1067.523438 1652315795.3210
MEM 1067.523438 1652315795.4213
MEM 1067.523438 1652315795.5218
MEM 1067.523438 1652315795.6223
MEM 1067.523438 1652315795.7228
MEM 1067.523438 1652315795.8232
MEM 1067.523438 1652315795.9238
MEM 1067.523438 1652315796.0243
MEM 1067.523438 1652315796.1249
MEM 1067.523438 1652315796.2253
MEM 1067.523438 1652315796.3258
MEM 1067.523438 1652315796.4263
MEM 1067.523438 1652315796.5268
MEM 1067.523438 1652315796.6273
MEM 1067.523438 1652315796.7279
MEM 1067.523438 1652315796.8285
MEM 1067.523438 1652315796.9289
MEM 1067.523438 1652315797.0293
MEM 1067.523438 1652315797.1302
MEM 1067.523438 1652315797.2307
MEM 1067.523438 1652315797.3315
MEM 1067.523438 1652315797.4318
MEM 1067.523438 1652315797.5322
MEM 1067.523438 1652315797.6326
MEM 1067.523438 1652315797.7330
MEM 1067.523438 1652315797.8335
MEM 1067.523438 1652315797.9340
MEM 1067.523438 1652315798.0345
MEM 1067.523438 1652315798.1349
MEM 1067.523438 1652315798.2353
MEM 1067.523438 1652315798.3357
MEM 1067.523438 1652315798.4362
MEM 1067.523438 1652315798.5366
MEM 1067.523438 1652315798.6370
MEM 1067.523438 1652315798.7373
MEM 1067.523438 1652315798.8377
MEM 1067.523438 1652315798.9382
MEM 1067.523438 1652315799.0386
MEM 1067.523438 1652315799.1391
MEM 1067.523438 1652315799.2396
MEM 1067.523438 1652315799.3401
MEM 1067.523438 1652315799.4407
MEM 1067.523438 1652315799.5411
MEM 1067.523438 1652315799.6417
MEM 1067.523438 1652315799.7424
MEM 1067.523438 1652315799.8433
MEM 1067.523438 1652315799.9437
MEM 1067.523438 1652315800.0445
MEM 1067.523438 1652315800.1450
MEM 1067.523438 1652315800.2455
MEM 1067.523438 1652315800.3459
MEM 1067.523438 1652315800.4463
MEM 1067.523438 1652315800.5467
MEM 1067.523438 1652315800.6471
MEM 1067.523438 1652315800.7476
MEM 1067.523438 1652315800.8483
MEM 1067.523438 1652315800.9490
MEM 1067.523438 1652315801.0502
MEM 1067.523438 1652315801.1505
MEM 1067.523438 1652315801.2509
MEM 1067.523438 1652315801.3514
MEM 1067.523438 1652315801.4518
MEM 1067.523438 1652315801.5522
MEM 1067.523438 1652315801.6526
MEM 1067.523438 1652315801.7530
MEM 1067.523438 1652315801.8536
MEM 1067.523438 1652315801.9541
MEM 1067.523438 1652315802.0546
MEM 1067.523438 1652315802.1556
MEM 1067.523438 1652315802.2562
MEM 1067.523438 1652315802.3567
MEM 1067.523438 1652315802.4573
MEM 1067.523438 1652315802.5579
MEM 1067.523438 1652315802.6583
MEM 1067.523438 1652315802.7589
MEM 1067.523438 1652315802.8593
MEM 1067.523438 1652315802.9596
MEM 1067.523438 1652315803.0601
MEM 1067.523438 1652315803.1606
MEM 1067.523438 1652315803.2610
MEM 1067.523438 1652315803.3614
MEM 1067.523438 1652315803.4620
MEM 1067.523438 1652315803.5627
MEM 1067.523438 1652315803.6632
MEM 1067.523438 1652315803.7637
MEM 1067.523438 1652315803.8641
MEM 1067.523438 1652315803.9647
MEM 1067.523438 1652315804.0651
MEM 1067.523438 1652315804.1656
MEM 1067.523438 1652315804.2659
MEM 1067.523438 1652315804.3664
MEM 1067.523438 1652315804.4669
MEM 1067.523438 1652315804.5674
MEM 1067.523438 1652315804.6679
MEM 1067.523438 1652315804.7682
MEM 1067.523438 1652315804.8687
MEM 1067.523438 1652315804.9694
MEM 1067.523438 1652315805.0699
MEM 1067.523438 1652315805.1703
MEM 1067.523438 1652315805.2709
MEM 1067.523438 1652315805.3715
MEM 1067.523438 1652315805.4720
MEM 1067.523438 1652315805.5725
MEM 1067.523438 1652315805.6731
MEM 1067.523438 1652315805.7735
MEM 1067.523438 1652315805.8739
MEM 1067.523438 1652315805.9746
MEM 1067.523438 1652315806.0749
MEM 1067.523438 1652315806.1754
MEM 1067.523438 1652315806.2759
MEM 1067.523438 1652315806.3764
MEM 1067.523438 1652315806.4768
MEM 1067.523438 1652315806.5772
MEM 1067.523438 1652315806.6777
MEM 1067.523438 1652315806.7781
MEM 1067.523438 1652315806.8785
MEM 1067.523438 1652315806.9789
MEM 1067.523438 1652315807.0795
MEM 1067.523438 1652315807.1799
MEM 1067.523438 1652315807.2803
MEM 1067.523438 1652315807.3808
MEM 1067.523438 1652315807.4812
MEM 1067.523438 1652315807.5816
MEM 1067.523438 1652315807.6821
MEM 1067.523438 1652315807.7825
MEM 1067.523438 1652315807.8829
MEM 1067.523438 1652315807.9834
MEM 1067.523438 1652315808.0839
MEM 1067.523438 1652315808.1844
MEM 1067.523438 1652315808.2848
MEM 1067.523438 1652315808.3852
MEM 1067.523438 1652315808.4857
MEM 1067.523438 1652315808.5862
MEM 1067.523438 1652315808.6867
MEM 1067.523438 1652315808.7874
MEM 1067.523438 1652315808.8879
MEM 1067.523438 1652315808.9883
MEM 1067.523438 1652315809.0887
MEM 1067.523438 1652315809.1892
MEM 1067.523438 1652315809.2896
MEM 1067.523438 1652315809.3901
MEM 1067.523438 1652315809.4905
MEM 1067.523438 1652315809.5911
MEM 1067.523438 1652315809.6915
MEM 1067.523438 1652315809.7921
MEM 1067.523438 1652315809.8925
MEM 1067.523438 1652315809.9931
MEM 1067.523438 1652315810.0935
MEM 1067.523438 1652315810.1939
MEM 1067.523438 1652315810.2944
MEM 1067.523438 1652315810.3950
MEM 1067.523438 1652315810.4954
MEM 1067.523438 1652315810.5959
MEM 1067.523438 1652315810.6964
MEM 1067.523438 1652315810.7968
MEM 1067.523438 1652315810.8973
MEM 1067.523438 1652315810.9979
MEM 1067.523438 1652315811.0985
MEM 1067.523438 1652315811.1990
MEM 1067.523438 1652315811.2995
MEM 1067.523438 1652315811.4000
MEM 1067.523438 1652315811.5004
MEM 1067.523438 1652315811.6009
MEM 1067.523438 1652315811.7014
MEM 1067.523438 1652315811.8019
MEM 1067.523438 1652315811.9026
MEM 1067.523438 1652315812.0030
MEM 1067.523438 1652315812.1036
MEM 1067.523438 1652315812.2041
MEM 199.796875 1652315812.3044
MEM 216.277344 1652315812.4049
MEM 216.792969 1652315812.5054
MEM 217.226562 1652315812.6058
MEM 217.738281 1652315812.7064
MEM 218.253906 1652315812.8069
MEM 219.937500 1652315812.9074
MEM 223.605469 1652315813.0078
MEM 227.214844 1652315813.1087
MEM 231.339844 1652315813.2092
MEM 235.121094 1652315813.3097
MEM 239.066406 1652315813.4102
MEM 242.796875 1652315813.5106
MEM 246.921875 1652315813.6110
MEM 251.046875 1652315813.7118
MEM 254.269531 1652315813.8122
MEM 257.363281 1652315813.9127
MEM 261.230469 1652315814.0133
MEM 264.324219 1652315814.1138
MEM 267.886719 1652315814.2143
MEM 272.070312 1652315814.3150
MEM 276.195312 1652315814.4155
MEM 279.921875 1652315814.5162
MEM 283.605469 1652315814.6167
MEM 287.472656 1652315814.7172
MEM 292.113281 1652315814.8177
MEM 295.953125 1652315814.9181
MEM 300.847656 1652315815.0184
MEM 304.972656 1652315815.1189
MEM 309.273438 1652315815.2192
MEM 313.714844 1652315815.3196
MEM 318.097656 1652315815.4201
MEM 322.480469 1652315815.5205
MEM 327.292969 1652315815.6209
MEM 330.644531 1652315815.7213
MEM 334.511719 1652315815.8218
MEM 338.847656 1652315815.9223
MEM 343.066406 1652315816.0228
MEM 347.449219 1652315816.1233
MEM 352.203125 1652315816.2237
MEM 356.390625 1652315816.3241
MEM 360.773438 1652315816.4245
MEM 365.156250 1652315816.5249
MEM 369.539062 1652315816.6253
MEM 373.476562 1652315816.7257
MEM 377.601562 1652315816.8263
MEM 382.500000 1652315816.9267
MEM 386.367188 1652315817.0272
MEM 390.183594 1652315817.1277
MEM 394.566406 1652315817.2282
MEM 398.433594 1652315817.3286
MEM 402.542969 1652315817.4290
MEM 406.406250 1652315817.5294
MEM 410.015625 1652315817.6302
MEM 413.625000 1652315817.7310
MEM 417.734375 1652315817.8314
MEM 421.859375 1652315817.9319
MEM 425.726562 1652315818.0325
MEM 429.218750 1652315818.1329
MEM 432.921875 1652315818.2334
MEM 436.015625 1652315818.3338
MEM 439.367188 1652315818.4343
MEM 442.832031 1652315818.5348
MEM 446.500000 1652315818.6353
MEM 450.367188 1652315818.7358
MEM 454.097656 1652315818.8362
MEM 457.964844 1652315818.9367
MEM 462.531250 1652315819.0374
MEM 466.167969 1652315819.1380
MEM 470.035156 1652315819.2387
MEM 473.644531 1652315819.3392
MEM 477.976562 1652315819.4398
MEM 482.101562 1652315819.5403
MEM 485.710938 1652315819.6407
MEM 489.578125 1652315819.7411
MEM 493.359375 1652315819.8415
MEM 498.000000 1652315819.9420
MEM 501.867188 1652315820.0426
MEM 505.218750 1652315820.1430
MEM 509.132812 1652315820.2435
MEM 513.257812 1652315820.3441
MEM 517.125000 1652315820.4446
MEM 520.906250 1652315820.5450
MEM 524.835938 1652315820.6455
MEM 528.371094 1652315820.7459
MEM 532.753906 1652315820.8464
MEM 536.621094 1652315820.9470
MEM 540.230469 1652315821.0474
MEM 543.953125 1652315821.1481
MEM 547.562500 1652315821.2486
MEM 551.171875 1652315821.3492
MEM 554.988281 1652315821.4499
MEM 558.855469 1652315821.5503
MEM 562.980469 1652315821.6508
MEM 566.589844 1652315821.7513
MEM 570.410156 1652315821.8518
MEM 573.503906 1652315821.9523
MEM 577.113281 1652315822.0528
MEM 580.207031 1652315822.1532
MEM 583.730469 1652315822.2538
MEM 588.113281 1652315822.3542
MEM 591.980469 1652315822.4546
MEM 595.847656 1652315822.5552
MEM 599.246094 1652315822.6561
MEM 603.371094 1652315822.7565
MEM 606.980469 1652315822.8570
MEM 610.765625 1652315822.9575
MEM 614.695312 1652315823.0580
MEM 618.878906 1652315823.1585
MEM 622.746094 1652315823.2589
MEM 626.355469 1652315823.3594
MEM 630.402344 1652315823.4599
MEM 634.066406 1652315823.5603
MEM 638.707031 1652315823.6608
MEM 642.316406 1652315823.7612
MEM 646.132812 1652315823.8617
MEM 650.773438 1652315823.9622
MEM 654.125000 1652315824.0627
MEM 658.718750 1652315824.1631
MEM 662.843750 1652315824.2637
MEM 667.226562 1652315824.3641
MEM 671.351562 1652315824.4646
MEM 675.726562 1652315824.5650
MEM 680.109375 1652315824.6655
MEM 684.234375 1652315824.7659
MEM 689.101562 1652315824.8664
MEM 692.992188 1652315824.9669
MEM 697.472656 1652315825.0672
MEM 701.597656 1652315825.1677
MEM 704.691406 1652315825.2682
MEM 709.246094 1652315825.3687
MEM 713.886719 1652315825.4691
MEM 718.011719 1652315825.5696
MEM 722.070312 1652315825.6701
MEM 726.496094 1652315825.7706
MEM 731.136719 1652315825.8710
MEM 734.929688 1652315825.9717
MEM 738.820312 1652315826.0721
MEM 742.687500 1652315826.1725
MEM 746.812500 1652315826.2730
MEM 750.375000 1652315826.3740
