CMDLINE /usr/bin/python3 scripts/tSNE-RF-TARA.py
MEM 267.453125 1652257604.0411
MEM 267.453125 1652257604.1413
MEM 267.453125 1652257604.2417
MEM 267.453125 1652257604.3421
MEM 267.453125 1652257604.4424
MEM 267.453125 1652257604.5427
MEM 267.453125 1652257604.6430
MEM 267.453125 1652257604.7434
MEM 267.453125 1652257604.8437
MEM 267.453125 1652257604.9441
MEM 267.453125 1652257605.0444
MEM 267.453125 1652257605.1447
MEM 267.453125 1652257605.2451
MEM 267.453125 1652257605.3454
MEM 267.453125 1652257605.4457
MEM 267.453125 1652257605.5461
MEM 267.453125 1652257605.6464
MEM 267.453125 1652257605.7468
MEM 267.453125 1652257605.8472
MEM 267.453125 1652257605.9475
MEM 267.453125 1652257606.0478
MEM 267.453125 1652257606.1482
MEM 267.453125 1652257606.2485
MEM 267.453125 1652257606.3488
MEM 267.453125 1652257606.4492
MEM 267.453125 1652257606.5494
MEM 267.453125 1652257606.6498
MEM 267.453125 1652257606.7509
MEM 267.453125 1652257606.8511
MEM 267.453125 1652257606.9514
MEM 267.453125 1652257607.0517
MEM 267.453125 1652257607.1521
MEM 267.453125 1652257607.2524
MEM 267.453125 1652257607.3527
MEM 267.453125 1652257607.4551
MEM 267.453125 1652257607.5554
MEM 267.453125 1652257607.6557
MEM 267.453125 1652257607.7561
MEM 267.453125 1652257607.8586
MEM 267.453125 1652257607.9589
MEM 267.453125 1652257608.0591
MEM 267.453125 1652257608.1594
MEM 267.453125 1652257608.2596
MEM 267.453125 1652257608.3599
MEM 267.453125 1652257608.4602
MEM 267.453125 1652257608.5604
MEM 267.453125 1652257608.6607
MEM 267.453125 1652257608.7610
MEM 267.453125 1652257608.8612
MEM 267.453125 1652257608.9615
MEM 267.453125 1652257609.0617
MEM 267.453125 1652257609.1620
MEM 267.453125 1652257609.2622
MEM 280.972656 1652257609.3626
MEM 279.300781 1652257609.4630
MEM 279.300781 1652257609.5632
MEM 279.300781 1652257609.6635
MEM 279.300781 1652257609.7637
MEM 279.300781 1652257609.8640
MEM 279.300781 1652257609.9642
MEM 279.300781 1652257610.0646
MEM 279.300781 1652257610.1648
MEM 279.300781 1652257610.2651
MEM 280.300781 1652257610.3674
MEM 281.554688 1652257610.4677
MEM 282.804688 1652257610.5681
MEM 283.062500 1652257610.6685
MEM 284.554688 1652257610.7688
MEM 285.300781 1652257610.8693
MEM 285.800781 1652257610.9697
MEM 286.050781 1652257611.0701
MEM 286.550781 1652257611.1704
MEM 287.050781 1652257611.2708
MEM 280.800781 1652257611.3712
MEM 280.800781 1652257611.4715
MEM 280.800781 1652257611.5720
MEM 280.800781 1652257611.6724
MEM 280.800781 1652257611.7728
MEM 280.800781 1652257611.8731
MEM 280.800781 1652257611.9734
MEM 280.800781 1652257612.0736
MEM 280.800781 1652257612.1759
MEM 280.800781 1652257612.2775
MEM 280.800781 1652257612.3779
MEM 280.800781 1652257612.4783
MEM 280.800781 1652257612.5786
MEM 280.800781 1652257612.6789
MEM 280.800781 1652257612.7792
MEM 280.800781 1652257612.8795
MEM 280.800781 1652257612.9799
MEM 280.800781 1652257613.0803
MEM 280.800781 1652257613.1806
MEM 280.800781 1652257613.2809
MEM 280.800781 1652257613.3812
MEM 280.800781 1652257613.4815
MEM 280.800781 1652257613.5817
MEM 280.800781 1652257613.6821
MEM 280.800781 1652257613.7840
MEM 280.800781 1652257613.8843
MEM 280.800781 1652257613.9846
MEM 280.800781 1652257614.0849
MEM 280.800781 1652257614.1851
MEM 280.800781 1652257614.2854
MEM 280.800781 1652257614.3858
MEM 280.800781 1652257614.4862
MEM 280.800781 1652257614.5865
MEM 280.800781 1652257614.6868
MEM 280.800781 1652257614.7871
MEM 280.800781 1652257614.8873
MEM 280.800781 1652257614.9877
MEM 280.800781 1652257615.0880
MEM 280.800781 1652257615.1883
MEM 280.800781 1652257615.2886
MEM 280.800781 1652257615.3889
MEM 280.800781 1652257615.4891
MEM 280.800781 1652257615.5895
MEM 280.800781 1652257615.6899
MEM 280.800781 1652257615.7902
MEM 280.800781 1652257615.8905
MEM 280.800781 1652257615.9908
MEM 280.800781 1652257616.0911
MEM 280.800781 1652257616.1914
MEM 280.800781 1652257616.2917
MEM 280.800781 1652257616.3921
MEM 280.800781 1652257616.4923
MEM 280.800781 1652257616.5926
MEM 280.800781 1652257616.6929
MEM 280.800781 1652257616.7932
MEM 280.800781 1652257616.8935
MEM 280.800781 1652257616.9938
MEM 280.800781 1652257617.0947
MEM 280.800781 1652257617.1950
MEM 280.800781 1652257617.2953
MEM 280.800781 1652257617.3956
MEM 280.800781 1652257617.4958
MEM 280.800781 1652257617.5973
MEM 280.800781 1652257617.6977
MEM 280.800781 1652257617.7979
MEM 280.800781 1652257617.8982
MEM 280.800781 1652257617.9985
MEM 280.800781 1652257618.0987
MEM 280.800781 1652257618.1990
MEM 280.800781 1652257618.2993
MEM 280.800781 1652257618.3997
MEM 280.800781 1652257618.5005
MEM 280.800781 1652257618.6007
MEM 280.800781 1652257618.7023
MEM 280.800781 1652257618.8026
MEM 280.800781 1652257618.9030
MEM 280.800781 1652257619.0034
MEM 280.800781 1652257619.1037
MEM 280.800781 1652257619.2040
MEM 280.800781 1652257619.3043
MEM 280.800781 1652257619.4045
MEM 280.800781 1652257619.5048
MEM 280.800781 1652257619.6057
MEM 280.800781 1652257619.7061
MEM 280.800781 1652257619.8064
MEM 280.800781 1652257619.9067
MEM 280.800781 1652257620.0070
MEM 280.800781 1652257620.1073
MEM 280.800781 1652257620.2076
MEM 280.800781 1652257620.3079
MEM 280.800781 1652257620.4083
MEM 280.800781 1652257620.5085
MEM 280.800781 1652257620.6088
MEM 280.800781 1652257620.7091
MEM 280.800781 1652257620.8093
MEM 280.800781 1652257620.9096
MEM 280.800781 1652257621.0099
MEM 280.800781 1652257621.1103
MEM 280.800781 1652257621.2106
MEM 280.800781 1652257621.3109
MEM 280.800781 1652257621.4112
MEM 280.800781 1652257621.5115
MEM 280.800781 1652257621.6118
MEM 280.800781 1652257621.7122
MEM 280.800781 1652257621.8125
MEM 280.800781 1652257621.9128
MEM 280.800781 1652257622.0131
MEM 280.800781 1652257622.1134
MEM 280.800781 1652257622.2137
MEM 280.800781 1652257622.3139
MEM 280.800781 1652257622.4143
MEM 280.800781 1652257622.5146
MEM 280.800781 1652257622.6150
MEM 280.800781 1652257622.7153
MEM 280.800781 1652257622.8156
MEM 280.800781 1652257622.9159
MEM 280.800781 1652257623.0162
MEM 280.800781 1652257623.1166
MEM 280.800781 1652257623.2169
MEM 280.800781 1652257623.3172
MEM 280.800781 1652257623.4175
MEM 280.800781 1652257623.5178
MEM 280.800781 1652257623.6181
MEM 280.800781 1652257623.7185
MEM 280.800781 1652257623.8189
MEM 280.800781 1652257623.9191
MEM 280.800781 1652257624.0193
MEM 280.800781 1652257624.1196
MEM 280.800781 1652257624.2216
MEM 280.800781 1652257624.3219
MEM 280.800781 1652257624.4223
MEM 280.800781 1652257624.5234
MEM 280.800781 1652257624.6237
MEM 280.800781 1652257624.7240
MEM 280.800781 1652257624.8242
MEM 280.800781 1652257624.9245
MEM 280.800781 1652257625.0249
MEM 280.800781 1652257625.1252
MEM 280.800781 1652257625.2255
MEM 280.800781 1652257625.3257
MEM 280.800781 1652257625.4260
MEM 280.800781 1652257625.5263
MEM 280.800781 1652257625.6267
MEM 280.800781 1652257625.7271
MEM 280.800781 1652257625.8274
MEM 280.800781 1652257625.9277
MEM 280.800781 1652257626.0297
MEM 280.800781 1652257626.1299
MEM 280.800781 1652257626.2303
MEM 280.800781 1652257626.3306
MEM 280.800781 1652257626.4312
MEM 280.800781 1652257626.5315
MEM 280.800781 1652257626.6318
MEM 280.800781 1652257626.7328
MEM 280.800781 1652257626.8330
MEM 280.800781 1652257626.9333
MEM 280.800781 1652257627.0337
MEM 280.800781 1652257627.1340
MEM 280.800781 1652257627.2343
MEM 280.800781 1652257627.3346
MEM 280.800781 1652257627.4350
MEM 280.800781 1652257627.5352
MEM 280.800781 1652257627.6356
MEM 280.800781 1652257627.7360
MEM 280.800781 1652257627.8363
MEM 280.800781 1652257627.9374
MEM 280.800781 1652257628.0377
MEM 280.800781 1652257628.1380
MEM 280.800781 1652257628.2382
MEM 280.800781 1652257628.3386
MEM 280.800781 1652257628.4390
MEM 280.800781 1652257628.5393
MEM 280.800781 1652257628.6396
MEM 280.800781 1652257628.7399
MEM 280.800781 1652257628.8420
MEM 280.800781 1652257628.9423
MEM 280.800781 1652257629.0426
MEM 280.800781 1652257629.1429
MEM 280.800781 1652257629.2431
MEM 280.800781 1652257629.3433
MEM 280.800781 1652257629.4436
MEM 280.800781 1652257629.5439
MEM 280.800781 1652257629.6442
MEM 280.800781 1652257629.7445
MEM 280.800781 1652257629.8447
MEM 280.800781 1652257629.9450
MEM 280.800781 1652257630.0453
MEM 280.800781 1652257630.1455
MEM 280.800781 1652257630.2458
MEM 280.800781 1652257630.3461
MEM 280.800781 1652257630.4463
MEM 280.800781 1652257630.5466
MEM 280.800781 1652257630.6469
MEM 280.800781 1652257630.7471
MEM 280.800781 1652257630.8473
MEM 280.800781 1652257630.9476
MEM 280.800781 1652257631.0479
MEM 280.800781 1652257631.1481
MEM 280.800781 1652257631.2484
MEM 280.800781 1652257631.3487
MEM 280.800781 1652257631.4489
MEM 280.800781 1652257631.5492
MEM 280.800781 1652257631.6494
MEM 280.800781 1652257631.7497
MEM 280.800781 1652257631.8500
MEM 280.800781 1652257631.9502
MEM 280.800781 1652257632.0505
MEM 280.800781 1652257632.1508
MEM 280.800781 1652257632.2511
MEM 280.800781 1652257632.3532
MEM 280.800781 1652257632.4535
MEM 280.800781 1652257632.5538
MEM 280.800781 1652257632.6540
MEM 280.800781 1652257632.7543
MEM 280.800781 1652257632.8546
MEM 280.800781 1652257632.9569
MEM 280.800781 1652257633.0572
MEM 280.800781 1652257633.1575
MEM 280.800781 1652257633.2578
MEM 280.800781 1652257633.3582
MEM 280.800781 1652257633.4585
MEM 280.800781 1652257633.5588
MEM 280.800781 1652257633.6591
MEM 280.800781 1652257633.7593
MEM 280.800781 1652257633.8597
MEM 280.800781 1652257633.9601
MEM 280.800781 1652257634.0604
MEM 280.800781 1652257634.1607
MEM 280.800781 1652257634.2610
MEM 280.800781 1652257634.3613
MEM 280.800781 1652257634.4616
MEM 280.800781 1652257634.5619
MEM 280.800781 1652257634.6632
MEM 280.800781 1652257634.7635
MEM 280.800781 1652257634.8638
MEM 280.800781 1652257634.9641
MEM 280.800781 1652257635.0644
MEM 280.800781 1652257635.1647
MEM 280.800781 1652257635.2650
MEM 280.800781 1652257635.3654
MEM 280.800781 1652257635.4657
MEM 280.800781 1652257635.5659
MEM 280.800781 1652257635.6662
MEM 280.800781 1652257635.7665
MEM 280.800781 1652257635.8668
MEM 280.800781 1652257635.9671
MEM 280.800781 1652257636.0675
MEM 280.800781 1652257636.1678
MEM 280.800781 1652257636.2680
MEM 280.800781 1652257636.3683
MEM 280.800781 1652257636.4686
MEM 280.800781 1652257636.5689
MEM 280.800781 1652257636.6693
MEM 280.800781 1652257636.7696
MEM 280.800781 1652257636.8699
MEM 280.800781 1652257636.9701
MEM 280.800781 1652257637.0704
MEM 280.800781 1652257637.1707
MEM 280.800781 1652257637.2710
MEM 280.800781 1652257637.3714
MEM 280.800781 1652257637.4717
MEM 280.800781 1652257637.5719
MEM 280.800781 1652257637.6722
MEM 280.800781 1652257637.7725
MEM 280.800781 1652257637.8752
MEM 280.800781 1652257637.9755
MEM 280.800781 1652257638.0782
MEM 280.800781 1652257638.1785
MEM 280.800781 1652257638.2787
MEM 280.800781 1652257638.3790
MEM 280.800781 1652257638.4792
MEM 280.800781 1652257638.5796
MEM 280.800781 1652257638.6800
MEM 280.800781 1652257638.7803
MEM 280.800781 1652257638.8806
MEM 280.800781 1652257638.9809
MEM 280.800781 1652257639.0811
MEM 280.800781 1652257639.1814
MEM 280.800781 1652257639.2835
MEM 280.800781 1652257639.3839
MEM 280.800781 1652257639.4845
MEM 280.800781 1652257639.5848
MEM 280.800781 1652257639.6851
MEM 280.800781 1652257639.7854
MEM 280.800781 1652257639.8857
MEM 280.800781 1652257639.9860
MEM 280.800781 1652257640.0863
MEM 280.800781 1652257640.1866
MEM 280.800781 1652257640.2870
MEM 280.800781 1652257640.3872
MEM 280.800781 1652257640.4875
MEM 280.800781 1652257640.5878
MEM 280.800781 1652257640.6881
MEM 280.800781 1652257640.7884
MEM 280.800781 1652257640.8887
MEM 280.800781 1652257640.9890
MEM 280.800781 1652257641.0893
MEM 280.800781 1652257641.1896
MEM 280.800781 1652257641.2899
MEM 280.800781 1652257641.3903
MEM 280.800781 1652257641.4906
MEM 280.800781 1652257641.5910
MEM 280.800781 1652257641.6913
MEM 280.800781 1652257641.7916
MEM 280.800781 1652257641.8918
MEM 280.800781 1652257641.9921
MEM 280.800781 1652257642.0924
MEM 280.800781 1652257642.1928
MEM 280.800781 1652257642.2932
MEM 280.800781 1652257642.3935
MEM 280.800781 1652257642.4938
MEM 280.800781 1652257642.5941
MEM 280.800781 1652257642.6944
MEM 280.800781 1652257642.7948
MEM 280.800781 1652257642.8951
MEM 280.800781 1652257642.9954
MEM 280.800781 1652257643.0956
MEM 280.800781 1652257643.1959
MEM 280.800781 1652257643.2962
MEM 280.800781 1652257643.3965
MEM 280.800781 1652257643.4968
MEM 280.800781 1652257643.5971
MEM 280.800781 1652257643.6975
MEM 280.800781 1652257643.7978
MEM 280.800781 1652257643.8980
MEM 280.800781 1652257643.9984
MEM 280.800781 1652257644.0988
MEM 280.800781 1652257644.1991
MEM 280.800781 1652257644.2994
MEM 280.800781 1652257644.3997
MEM 280.800781 1652257644.5000
MEM 280.800781 1652257644.6003
MEM 280.800781 1652257644.7027
MEM 280.800781 1652257644.8031
MEM 280.800781 1652257644.9034
MEM 280.800781 1652257645.0037
MEM 280.800781 1652257645.1040
MEM 280.800781 1652257645.2043
MEM 280.800781 1652257645.3046
MEM 280.800781 1652257645.4055
MEM 280.800781 1652257645.5058
MEM 280.800781 1652257645.6061
MEM 280.800781 1652257645.7064
MEM 280.800781 1652257645.8067
MEM 280.800781 1652257645.9069
MEM 280.800781 1652257646.0072
MEM 280.800781 1652257646.1076
MEM 280.800781 1652257646.2079
MEM 280.800781 1652257646.3082
MEM 280.800781 1652257646.4084
MEM 280.800781 1652257646.5087
MEM 280.800781 1652257646.6090
MEM 280.800781 1652257646.7093
MEM 280.800781 1652257646.8097
MEM 280.800781 1652257646.9101
MEM 280.800781 1652257647.0104
MEM 280.800781 1652257647.1107
MEM 280.800781 1652257647.2110
MEM 280.800781 1652257647.3113
MEM 280.800781 1652257647.4117
MEM 280.800781 1652257647.5120
MEM 280.800781 1652257647.6123
MEM 280.800781 1652257647.7126
MEM 280.800781 1652257647.8129
MEM 280.800781 1652257647.9132
MEM 280.800781 1652257648.0135
MEM 280.800781 1652257648.1138
MEM 280.800781 1652257648.2141
MEM 280.800781 1652257648.3144
MEM 280.800781 1652257648.4147
MEM 280.800781 1652257648.5150
MEM 280.800781 1652257648.6154
MEM 280.800781 1652257648.7178
MEM 280.800781 1652257648.8181
MEM 280.800781 1652257648.9183
MEM 280.800781 1652257649.0186
MEM 280.800781 1652257649.1189
MEM 280.800781 1652257649.2192
MEM 280.800781 1652257649.3195
MEM 280.800781 1652257649.4198
MEM 280.800781 1652257649.5201
MEM 280.800781 1652257649.6203
MEM 280.800781 1652257649.7206
MEM 280.800781 1652257649.8209
MEM 280.800781 1652257649.9212
MEM 280.800781 1652257650.0215
MEM 280.800781 1652257650.1219
MEM 280.800781 1652257650.2222
MEM 280.800781 1652257650.3224
MEM 280.800781 1652257650.4227
MEM 280.800781 1652257650.5230
MEM 280.800781 1652257650.6233
MEM 280.800781 1652257650.7236
MEM 280.800781 1652257650.8240
MEM 280.800781 1652257650.9243
MEM 280.800781 1652257651.0246
MEM 280.800781 1652257651.1248
MEM 280.800781 1652257651.2251
MEM 280.800781 1652257651.3254
MEM 280.800781 1652257651.4257
MEM 280.800781 1652257651.5261
MEM 280.800781 1652257651.6264
MEM 280.800781 1652257651.7267
MEM 280.800781 1652257651.8270
MEM 280.800781 1652257651.9273
MEM 280.800781 1652257652.0277
MEM 280.800781 1652257652.1280
MEM 280.800781 1652257652.2283
MEM 280.800781 1652257652.3286
MEM 280.800781 1652257652.4289
MEM 280.800781 1652257652.5291
MEM 280.800781 1652257652.6294
MEM 280.800781 1652257652.7296
MEM 280.800781 1652257652.8299
MEM 280.800781 1652257652.9301
MEM 280.800781 1652257653.0304
MEM 280.800781 1652257653.1306
MEM 280.800781 1652257653.2309
MEM 280.800781 1652257653.3310
MEM 280.800781 1652257653.4313
MEM 280.800781 1652257653.5315
MEM 280.800781 1652257653.6318
MEM 280.800781 1652257653.7320
MEM 280.800781 1652257653.8336
MEM 280.800781 1652257653.9339
MEM 280.800781 1652257654.0341
MEM 280.800781 1652257654.1344
MEM 280.800781 1652257654.2355
MEM 280.800781 1652257654.3358
MEM 280.800781 1652257654.4360
MEM 280.800781 1652257654.5363
MEM 280.800781 1652257654.6365
MEM 280.800781 1652257654.7368
MEM 280.800781 1652257654.8370
MEM 280.800781 1652257654.9373
MEM 280.800781 1652257655.0376
MEM 280.800781 1652257655.1378
MEM 280.800781 1652257655.2381
MEM 280.800781 1652257655.3384
MEM 280.800781 1652257655.4386
MEM 280.800781 1652257655.5389
MEM 280.800781 1652257655.6391
MEM 280.800781 1652257655.7394
MEM 280.800781 1652257655.8396
MEM 280.800781 1652257655.9399
MEM 280.800781 1652257656.0402
MEM 280.800781 1652257656.1404
MEM 280.800781 1652257656.2407
MEM 280.800781 1652257656.3418
MEM 280.800781 1652257656.4420
MEM 280.800781 1652257656.5423
MEM 280.800781 1652257656.6426
MEM 280.800781 1652257656.7450
MEM 280.800781 1652257656.8453
MEM 280.800781 1652257656.9456
MEM 280.800781 1652257657.0459
MEM 280.800781 1652257657.1463
MEM 280.800781 1652257657.2466
MEM 280.800781 1652257657.3468
MEM 280.800781 1652257657.4471
MEM 280.800781 1652257657.5474
MEM 280.800781 1652257657.6478
MEM 280.800781 1652257657.7482
MEM 280.800781 1652257657.8484
MEM 280.800781 1652257657.9487
MEM 280.800781 1652257658.0490
MEM 280.800781 1652257658.1493
MEM 280.800781 1652257658.2496
MEM 280.800781 1652257658.3500
MEM 280.800781 1652257658.4504
MEM 280.800781 1652257658.5507
MEM 280.800781 1652257658.6510
MEM 280.800781 1652257658.7513
MEM 280.800781 1652257658.8516
MEM 280.800781 1652257658.9519
MEM 280.800781 1652257659.0522
MEM 280.800781 1652257659.1526
MEM 280.800781 1652257659.2529
MEM 280.800781 1652257659.3532
MEM 280.800781 1652257659.4534
MEM 280.800781 1652257659.5538
MEM 280.800781 1652257659.6541
MEM 280.800781 1652257659.7545
MEM 280.800781 1652257659.8548
MEM 280.800781 1652257659.9550
MEM 280.800781 1652257660.0553
MEM 280.800781 1652257660.1556
MEM 280.800781 1652257660.2559
MEM 280.800781 1652257660.3562
MEM 280.800781 1652257660.4565
MEM 280.800781 1652257660.5569
MEM 280.800781 1652257660.6571
MEM 280.800781 1652257660.7574
MEM 280.800781 1652257660.8577
MEM 280.800781 1652257660.9580
MEM 280.800781 1652257661.0583
MEM 280.800781 1652257661.1587
MEM 280.800781 1652257661.2590
MEM 280.800781 1652257661.3593
MEM 280.800781 1652257661.4596
MEM 280.800781 1652257661.5598
MEM 280.800781 1652257661.6602
MEM 280.800781 1652257661.7605
MEM 280.800781 1652257661.8608
MEM 280.800781 1652257661.9611
MEM 280.800781 1652257662.0614
MEM 280.800781 1652257662.1617
MEM 280.800781 1652257662.2620
MEM 280.800781 1652257662.3623
MEM 280.800781 1652257662.4626
MEM 280.800781 1652257662.5629
MEM 280.800781 1652257662.6632
MEM 280.800781 1652257662.7634
MEM 280.800781 1652257662.8637
MEM 280.800781 1652257662.9640
MEM 280.800781 1652257663.0643
MEM 280.800781 1652257663.1646
MEM 280.800781 1652257663.2649
MEM 280.800781 1652257663.3652
MEM 280.800781 1652257663.4655
MEM 280.800781 1652257663.5657
MEM 280.800781 1652257663.6660
MEM 280.800781 1652257663.7664
MEM 280.800781 1652257663.8667
MEM 280.800781 1652257663.9670
MEM 280.800781 1652257664.0673
MEM 280.800781 1652257664.1675
MEM 280.800781 1652257664.2678
MEM 280.800781 1652257664.3682
MEM 280.800781 1652257664.4686
MEM 280.800781 1652257664.5689
MEM 280.800781 1652257664.6692
MEM 280.800781 1652257664.7695
MEM 280.800781 1652257664.8698
MEM 280.800781 1652257664.9700
MEM 280.800781 1652257665.0734
MEM 280.800781 1652257665.1737
MEM 280.800781 1652257665.2740
MEM 280.800781 1652257665.3743
MEM 280.800781 1652257665.4745
MEM 280.800781 1652257665.5748
MEM 280.800781 1652257665.6751
MEM 280.800781 1652257665.7754
MEM 280.800781 1652257665.8758
MEM 280.800781 1652257665.9791
MEM 280.800781 1652257666.0794
MEM 280.800781 1652257666.1796
MEM 280.800781 1652257666.2799
MEM 280.800781 1652257666.3802
MEM 280.800781 1652257666.4805
MEM 280.800781 1652257666.5809
MEM 280.800781 1652257666.6821
MEM 280.800781 1652257666.7841
MEM 280.800781 1652257666.8844
MEM 280.800781 1652257666.9847
MEM 280.800781 1652257667.0850
MEM 280.800781 1652257667.1878
MEM 280.800781 1652257667.2882
MEM 280.800781 1652257667.3885
MEM 280.800781 1652257667.4887
MEM 280.800781 1652257667.5890
MEM 280.800781 1652257667.6893
MEM 280.800781 1652257667.7895
MEM 280.800781 1652257667.8911
MEM 280.800781 1652257667.9914
MEM 280.800781 1652257668.0917
MEM 280.800781 1652257668.1920
MEM 280.800781 1652257668.2924
MEM 280.800781 1652257668.3927
MEM 280.800781 1652257668.4931
MEM 280.800781 1652257668.5934
MEM 280.800781 1652257668.6937
MEM 280.800781 1652257668.7940
MEM 280.800781 1652257668.8951
MEM 280.800781 1652257668.9954
MEM 280.800781 1652257669.0956
MEM 280.800781 1652257669.1959
MEM 280.800781 1652257669.2962
MEM 280.800781 1652257669.3965
MEM 280.800781 1652257669.4968
MEM 280.800781 1652257669.5971
MEM 280.800781 1652257669.6974
MEM 280.800781 1652257669.7976
MEM 280.800781 1652257669.8979
MEM 280.800781 1652257669.9982
MEM 280.800781 1652257670.0986
MEM 280.800781 1652257670.1989
MEM 280.800781 1652257670.2991
MEM 280.800781 1652257670.3994
MEM 280.800781 1652257670.4996
MEM 280.800781 1652257670.5999
MEM 280.800781 1652257670.7020
MEM 280.800781 1652257670.8023
MEM 280.800781 1652257670.9026
MEM 280.800781 1652257671.0029
MEM 280.800781 1652257671.1031
MEM 280.800781 1652257671.2033
MEM 280.800781 1652257671.3037
MEM 280.800781 1652257671.4040
MEM 280.800781 1652257671.5043
MEM 280.800781 1652257671.6071
MEM 280.800781 1652257671.7074
MEM 280.800781 1652257671.8077
MEM 280.800781 1652257671.9079
MEM 280.800781 1652257672.0082
MEM 280.800781 1652257672.1085
MEM 280.800781 1652257672.2089
MEM 280.800781 1652257672.3092
MEM 280.800781 1652257672.4095
MEM 280.800781 1652257672.5098
MEM 280.800781 1652257672.6101
MEM 280.800781 1652257672.7103
MEM 280.800781 1652257672.8107
MEM 280.800781 1652257672.9111
MEM 280.800781 1652257673.0114
MEM 280.800781 1652257673.1116
MEM 280.800781 1652257673.2119
MEM 280.800781 1652257673.3121
MEM 280.800781 1652257673.4135
MEM 280.800781 1652257673.5138
MEM 280.800781 1652257673.6141
MEM 280.800781 1652257673.7144
MEM 280.800781 1652257673.8147
MEM 280.800781 1652257673.9149
MEM 280.800781 1652257674.0152
MEM 280.800781 1652257674.1155
MEM 280.800781 1652257674.2158
MEM 280.800781 1652257674.3161
MEM 280.800781 1652257674.4164
MEM 280.800781 1652257674.5167
MEM 280.800781 1652257674.6170
MEM 280.800781 1652257674.7172
MEM 280.800781 1652257674.8176
MEM 280.800781 1652257674.9179
MEM 280.800781 1652257675.0182
MEM 280.800781 1652257675.1185
MEM 280.800781 1652257675.2188
MEM 280.800781 1652257675.3190
MEM 280.800781 1652257675.4193
MEM 280.800781 1652257675.5196
MEM 280.800781 1652257675.6200
MEM 280.800781 1652257675.7203
MEM 280.800781 1652257675.8206
MEM 280.800781 1652257675.9208
MEM 280.800781 1652257676.0211
MEM 280.800781 1652257676.1214
MEM 280.800781 1652257676.2232
MEM 280.800781 1652257676.3236
MEM 280.800781 1652257676.4239
MEM 280.800781 1652257676.5242
MEM 280.800781 1652257676.6254
MEM 280.800781 1652257676.7257
MEM 280.800781 1652257676.8260
MEM 280.800781 1652257676.9262
MEM 280.800781 1652257677.0265
MEM 280.800781 1652257677.1268
MEM 280.800781 1652257677.2270
MEM 280.800781 1652257677.3273
MEM 280.800781 1652257677.4276
MEM 280.800781 1652257677.5279
MEM 280.800781 1652257677.6281
MEM 280.800781 1652257677.7284
MEM 280.800781 1652257677.8287
MEM 280.800781 1652257677.9299
MEM 280.800781 1652257678.0308
MEM 280.800781 1652257678.1320
MEM 280.800781 1652257678.2322
MEM 280.800781 1652257678.3325
MEM 280.800781 1652257678.4328
MEM 280.800781 1652257678.5330
MEM 280.800781 1652257678.6333
MEM 280.800781 1652257678.7336
MEM 280.800781 1652257678.8339
MEM 280.800781 1652257678.9341
MEM 280.800781 1652257679.0344
MEM 280.800781 1652257679.1347
MEM 280.800781 1652257679.2350
MEM 280.800781 1652257679.3352
MEM 280.800781 1652257679.4355
MEM 280.800781 1652257679.5368
MEM 280.800781 1652257679.6371
MEM 280.800781 1652257679.7374
MEM 280.800781 1652257679.8376
MEM 280.800781 1652257679.9379
MEM 280.800781 1652257680.0382
MEM 280.800781 1652257680.1384
MEM 280.800781 1652257680.2402
MEM 280.800781 1652257680.3405
MEM 280.800781 1652257680.4408
MEM 280.800781 1652257680.5410
MEM 280.800781 1652257680.6413
MEM 280.800781 1652257680.7416
MEM 280.800781 1652257680.8419
MEM 280.800781 1652257680.9423
MEM 280.800781 1652257681.0427
MEM 280.800781 1652257681.1430
MEM 280.800781 1652257681.2433
MEM 280.800781 1652257681.3435
MEM 280.800781 1652257681.4449
MEM 280.800781 1652257681.5452
MEM 280.800781 1652257681.6471
MEM 280.800781 1652257681.7476
MEM 280.800781 1652257681.8479
MEM 280.800781 1652257681.9482
MEM 280.800781 1652257682.0485
MEM 280.800781 1652257682.1488
MEM 280.800781 1652257682.2492
MEM 280.800781 1652257682.3495
MEM 280.800781 1652257682.4497
MEM 280.800781 1652257682.5503
MEM 280.800781 1652257682.6506
MEM 280.800781 1652257682.7509
MEM 280.800781 1652257682.8511
MEM 280.800781 1652257682.9514
MEM 280.800781 1652257683.0517
MEM 280.800781 1652257683.1520
MEM 280.800781 1652257683.2523
MEM 280.800781 1652257683.3526
MEM 280.800781 1652257683.4530
MEM 280.800781 1652257683.5533
MEM 280.800781 1652257683.6536
MEM 280.800781 1652257683.7539
MEM 280.800781 1652257683.8542
MEM 280.800781 1652257683.9545
MEM 280.800781 1652257684.0551
MEM 280.800781 1652257684.1555
MEM 280.800781 1652257684.2578
MEM 280.800781 1652257684.3581
MEM 280.800781 1652257684.4583
MEM 280.800781 1652257684.5586
MEM 280.800781 1652257684.6589
MEM 280.800781 1652257684.7591
MEM 280.800781 1652257684.8594
MEM 280.800781 1652257684.9597
MEM 280.800781 1652257685.0600
MEM 280.800781 1652257685.1602
MEM 280.800781 1652257685.2605
MEM 280.800781 1652257685.3608
MEM 280.800781 1652257685.4611
MEM 280.800781 1652257685.5614
MEM 280.800781 1652257685.6617
MEM 280.800781 1652257685.7620
MEM 280.800781 1652257685.8623
MEM 280.800781 1652257685.9626
MEM 280.800781 1652257686.0629
MEM 280.800781 1652257686.1632
MEM 280.800781 1652257686.2635
MEM 280.800781 1652257686.3638
