CMDLINE /usr/bin/python3 scripts/AE-RF-TARA.py
MEM 3877.964844 1652244519.4984
MEM 3877.953125 1652244519.5993
MEM 3877.937500 1652244519.6997
MEM 3885.851562 1652244519.8000
MEM 3892.789062 1652244519.9004
MEM 3857.425781 1652244520.0008
MEM 3871.320312 1652244520.1033
MEM 3875.429688 1652244520.2038
MEM 3875.335938 1652244520.3042
MEM 3875.335938 1652244520.4046
MEM 3875.335938 1652244520.5049
MEM 3875.335938 1652244520.6053
MEM 3875.335938 1652244520.7057
MEM 3875.589844 1652244520.8061
MEM 3875.464844 1652244520.9065
MEM 3875.464844 1652244521.0068
MEM 3875.464844 1652244521.1072
MEM 3875.464844 1652244521.2075
MEM 3875.464844 1652244521.3079
MEM 3875.464844 1652244521.4083
MEM 3875.464844 1652244521.5091
MEM 3807.804688 1652244521.6095
MEM 3686.539062 1652244521.7098
MEM 3686.851562 1652244521.8102
MEM 3686.851562 1652244521.9105
MEM 3686.851562 1652244522.0109
MEM 3687.621094 1652244522.1112
MEM 3687.621094 1652244522.2116
MEM 3687.621094 1652244522.3119
MEM 3687.621094 1652244522.4123
MEM 3687.621094 1652244522.5126
MEM 3687.621094 1652244522.6130
MEM 3687.875000 1652244522.7134
MEM 3688.132812 1652244522.8137
MEM 3692.531250 1652244522.9142
MEM 3699.593750 1652244523.0146
MEM 3699.558594 1652244523.1150
MEM 3699.546875 1652244523.2154
MEM 3699.539062 1652244523.3158
MEM 3699.519531 1652244523.4162
MEM 3667.941406 1652244523.5165
MEM 3667.941406 1652244523.6169
MEM 3667.941406 1652244523.7172
MEM 3667.941406 1652244523.8176
MEM 3667.941406 1652244523.9179
MEM 3667.941406 1652244524.0183
MEM 3667.941406 1652244524.1186
MEM 3667.921875 1652244524.2190
MEM 3667.921875 1652244524.3193
MEM 3667.921875 1652244524.4197
MEM 3667.921875 1652244524.5201
MEM 3667.921875 1652244524.6204
MEM 3667.921875 1652244524.7207
MEM 3667.921875 1652244524.8211
MEM 3667.921875 1652244524.9214
MEM 3675.644531 1652244525.0218
MEM 3675.644531 1652244525.1222
MEM 3675.644531 1652244525.2225
MEM 3675.644531 1652244525.3230
MEM 3675.644531 1652244525.4233
MEM 3675.644531 1652244525.5237
MEM 3675.644531 1652244525.6240
MEM 3676.156250 1652244525.7244
MEM 3677.453125 1652244525.8248
MEM 3689.273438 1652244525.9252
MEM 3689.261719 1652244526.0255
MEM 3691.539062 1652244526.1259
MEM 3691.511719 1652244526.2263
MEM 3691.492188 1652244526.3266
MEM 3691.480469 1652244526.4271
MEM 3691.816406 1652244526.5275
MEM 3691.816406 1652244526.6279
MEM 3691.816406 1652244526.7282
MEM 3691.816406 1652244526.8286
MEM 3691.816406 1652244526.9289
MEM 3691.816406 1652244527.0293
MEM 3691.816406 1652244527.1296
MEM 3691.816406 1652244527.2299
MEM 3691.816406 1652244527.3302
MEM 3691.816406 1652244527.4304
MEM 3691.812500 1652244527.5307
MEM 3691.812500 1652244527.6310
MEM 3691.812500 1652244527.7313
MEM 3691.812500 1652244527.8315
MEM 3691.812500 1652244527.9318
MEM 3691.812500 1652244528.0321
MEM 3691.792969 1652244528.1324
MEM 3691.792969 1652244528.2327
MEM 3691.792969 1652244528.3330
MEM 3691.792969 1652244528.4332
MEM 3691.792969 1652244528.5336
MEM 3691.792969 1652244528.6338
MEM 3691.792969 1652244528.7341
MEM 3691.792969 1652244528.8345
MEM 3691.792969 1652244528.9348
MEM 3691.792969 1652244529.0351
MEM 3691.792969 1652244529.1355
MEM 3691.792969 1652244529.2358
MEM 3691.792969 1652244529.3362
MEM 3691.792969 1652244529.4365
MEM 3692.304688 1652244529.5369
MEM 3692.320312 1652244529.6373
MEM 3692.054688 1652244529.7377
MEM 3692.804688 1652244529.8381
MEM 3692.769531 1652244529.9384
MEM 3695.074219 1652244530.0388
MEM 3696.609375 1652244530.1392
MEM 3696.570312 1652244530.2396
MEM 3696.492188 1652244530.3399
MEM 3696.492188 1652244530.4403
MEM 3696.492188 1652244530.5407
MEM 3696.492188 1652244530.6410
MEM 3696.492188 1652244530.7414
MEM 3696.492188 1652244530.8417
MEM 3696.492188 1652244530.9421
MEM 3696.472656 1652244531.0424
MEM 3696.472656 1652244531.1428
MEM 3696.472656 1652244531.2432
MEM 3696.472656 1652244531.3435
MEM 3696.472656 1652244531.4439
MEM 3696.472656 1652244531.5442
MEM 3696.472656 1652244531.6446
MEM 3696.472656 1652244531.7449
MEM 3696.472656 1652244531.8453
MEM 3696.730469 1652244531.9457
MEM 3696.730469 1652244532.0460
MEM 3696.730469 1652244532.1463
MEM 3696.730469 1652244532.2467
MEM 3696.730469 1652244532.3470
MEM 3696.730469 1652244532.4474
MEM 3696.730469 1652244532.5478
MEM 3697.242188 1652244532.6482
MEM 3697.242188 1652244532.7485
MEM 3696.992188 1652244532.8489
MEM 3696.972656 1652244532.9493
MEM 3696.960938 1652244533.0497
MEM 3696.941406 1652244533.1501
MEM 3696.910156 1652244533.2523
MEM 3696.878906 1652244533.3527
MEM 3696.566406 1652244533.4530
MEM 3696.566406 1652244533.5534
MEM 3696.566406 1652244533.6537
MEM 3696.566406 1652244533.7540
MEM 3696.566406 1652244533.8544
MEM 3696.566406 1652244533.9547
MEM 3696.566406 1652244534.0551
MEM 3696.546875 1652244534.1555
MEM 3696.546875 1652244534.2558
MEM 3696.546875 1652244534.3561
MEM 3696.546875 1652244534.4565
MEM 3696.546875 1652244534.5568
MEM 3696.546875 1652244534.6572
MEM 3696.546875 1652244534.7575
MEM 3696.546875 1652244534.8579
MEM 3696.546875 1652244534.9582
MEM 3696.546875 1652244535.0586
MEM 3696.546875 1652244535.1590
MEM 3696.546875 1652244535.2594
MEM 3696.546875 1652244535.3598
MEM 3696.546875 1652244535.4601
MEM 3696.546875 1652244535.5605
MEM 3697.058594 1652244535.6608
MEM 3697.058594 1652244535.7612
MEM 3696.804688 1652244535.8616
MEM 3696.789062 1652244535.9620
MEM 3696.761719 1652244536.0624
MEM 3696.746094 1652244536.1627
MEM 3696.730469 1652244536.2632
MEM 3696.699219 1652244536.3635
MEM 3696.375000 1652244536.4646
MEM 3696.375000 1652244536.5649
MEM 3696.375000 1652244536.6652
MEM 3696.375000 1652244536.7656
MEM 3696.375000 1652244536.8659
MEM 3696.375000 1652244536.9663
MEM 3696.375000 1652244537.0666
MEM 3696.355469 1652244537.1669
MEM 3696.355469 1652244537.2672
MEM 3696.355469 1652244537.3675
MEM 3696.355469 1652244537.4679
MEM 3696.355469 1652244537.5683
MEM 3696.355469 1652244537.6686
MEM 3696.355469 1652244537.7690
MEM 3696.355469 1652244537.8693
MEM 3696.355469 1652244537.9697
MEM 3696.355469 1652244538.0700
MEM 3696.355469 1652244538.1703
MEM 3696.355469 1652244538.2707
MEM 3696.355469 1652244538.3710
MEM 3696.355469 1652244538.4713
MEM 3696.355469 1652244538.5717
MEM 3696.355469 1652244538.6720
MEM 3696.867188 1652244538.7723
MEM 3696.632812 1652244538.8727
MEM 3696.613281 1652244538.9730
MEM 3696.597656 1652244539.0734
MEM 3696.582031 1652244539.1738
MEM 3696.550781 1652244539.2742
MEM 3696.539062 1652244539.3745
MEM 3696.507812 1652244539.4748
MEM 3696.191406 1652244539.5751
MEM 3696.191406 1652244539.6755
MEM 3696.191406 1652244539.7759
MEM 3696.191406 1652244539.8762
MEM 3696.191406 1652244539.9764
MEM 3696.191406 1652244540.0767
MEM 3696.171875 1652244540.1771
MEM 3696.171875 1652244540.2774
MEM 3696.171875 1652244540.3777
MEM 3696.171875 1652244540.4780
MEM 3696.171875 1652244540.5783
MEM 3696.171875 1652244540.6786
MEM 3696.171875 1652244540.7789
MEM 3696.171875 1652244540.8791
MEM 3696.171875 1652244540.9793
MEM 3696.171875 1652244541.0797
MEM 3696.171875 1652244541.1799
MEM 3696.171875 1652244541.2802
MEM 3696.171875 1652244541.3806
MEM 3696.171875 1652244541.4809
MEM 3696.171875 1652244541.5812
MEM 3696.683594 1652244541.6815
MEM 3696.683594 1652244541.7825
MEM 3698.226562 1652244541.8829
MEM 3698.210938 1652244541.9832
MEM 3698.195312 1652244542.0836
MEM 3698.164062 1652244542.1842
MEM 3700.210938 1652244542.2846
MEM 3700.199219 1652244542.3851
MEM 3700.179688 1652244542.4869
MEM 3700.109375 1652244542.5872
MEM 3700.109375 1652244542.6875
MEM 3700.109375 1652244542.7879
MEM 3700.109375 1652244542.8882
MEM 3700.109375 1652244542.9886
MEM 3700.109375 1652244543.0889
MEM 3700.109375 1652244543.1893
MEM 3700.085938 1652244543.2896
MEM 3700.085938 1652244543.3900
MEM 3700.085938 1652244543.4903
MEM 3700.085938 1652244543.5907
MEM 3700.085938 1652244543.6911
MEM 3700.085938 1652244543.7915
MEM 3700.085938 1652244543.8918
MEM 3700.085938 1652244543.9922
MEM 3700.085938 1652244544.0926
MEM 3700.085938 1652244544.1930
MEM 3700.085938 1652244544.2934
MEM 3700.085938 1652244544.3937
MEM 3700.085938 1652244544.4941
MEM 3700.085938 1652244544.5944
MEM 3700.085938 1652244544.6948
MEM 3700.085938 1652244544.7951
MEM 3700.597656 1652244544.8954
MEM 3700.359375 1652244544.9960
MEM 3669.785156 1652244545.0963
MEM 3669.785156 1652244545.1967
MEM 3671.289062 1652244545.2971
MEM 3671.273438 1652244545.3975
MEM 3671.257812 1652244545.4979
MEM 3671.230469 1652244545.5982
MEM 3671.226562 1652244545.6986
MEM 3670.910156 1652244545.7990
MEM 3670.910156 1652244545.8993
MEM 3670.910156 1652244545.9996
MEM 3670.910156 1652244546.1000
MEM 3670.910156 1652244546.2004
MEM 3670.910156 1652244546.3008
MEM 3670.886719 1652244546.4012
MEM 3670.886719 1652244546.5015
MEM 3670.886719 1652244546.6018
MEM 3670.886719 1652244546.7021
MEM 3670.886719 1652244546.8025
MEM 3670.886719 1652244546.9029
MEM 3670.886719 1652244547.0032
MEM 3670.886719 1652244547.1035
MEM 3670.886719 1652244547.2039
MEM 3683.253906 1652244547.3043
MEM 3683.253906 1652244547.4046
MEM 3683.253906 1652244547.5050
MEM 3683.253906 1652244547.6054
MEM 3683.253906 1652244547.7057
MEM 3683.253906 1652244547.8061
MEM 3683.253906 1652244547.9065
MEM 3683.765625 1652244548.0068
MEM 3683.765625 1652244548.1072
MEM 3688.171875 1652244548.2076
MEM 3692.519531 1652244548.3080
MEM 3692.507812 1652244548.4085
MEM 3692.492188 1652244548.5089
MEM 3692.457031 1652244548.6093
MEM 3692.441406 1652244548.7097
MEM 3692.648438 1652244548.8101
MEM 3692.574219 1652244548.9105
MEM 3692.574219 1652244549.0108
MEM 3692.574219 1652244549.1112
MEM 3692.574219 1652244549.2115
MEM 3692.574219 1652244549.3119
MEM 3692.574219 1652244549.4122
MEM 3692.550781 1652244549.5126
MEM 3692.550781 1652244549.6129
MEM 3692.550781 1652244549.7133
MEM 3692.550781 1652244549.8136
MEM 3692.550781 1652244549.9140
MEM 3692.550781 1652244550.0144
MEM 3692.550781 1652244550.1147
MEM 3692.550781 1652244550.2151
MEM 3692.550781 1652244550.3154
MEM 3693.324219 1652244550.4158
MEM 3693.324219 1652244550.5162
MEM 3693.324219 1652244550.6166
MEM 3693.324219 1652244550.7170
MEM 3693.324219 1652244550.8173
MEM 3693.324219 1652244550.9177
MEM 3693.324219 1652244551.0181
MEM 3693.835938 1652244551.1184
MEM 3697.457031 1652244551.2189
MEM 3698.468750 1652244551.3193
MEM 3698.433594 1652244551.4198
MEM 3698.417969 1652244551.5202
MEM 3698.390625 1652244551.6207
MEM 3701.964844 1652244551.7211
MEM 3702.042969 1652244551.8216
MEM 3702.042969 1652244551.9220
MEM 3654.824219 1652244552.0224
MEM 3655.957031 1652244552.1229
MEM 3655.812500 1652244552.2231
MEM 3655.812500 1652244552.3234
MEM 3655.812500 1652244552.4238
MEM 3655.812500 1652244552.5242
MEM 3655.812500 1652244552.6245
MEM 3655.789062 1652244552.7271
MEM 3655.789062 1652244552.8274
MEM 3655.789062 1652244552.9278
MEM 3655.789062 1652244553.0281
MEM 3655.789062 1652244553.1284
MEM 3655.789062 1652244553.2286
MEM 3655.789062 1652244553.3289
MEM 3655.789062 1652244553.4292
MEM 3662.011719 1652244553.5297
MEM 3687.578125 1652244553.6301
MEM 3687.578125 1652244553.7304
MEM 3687.578125 1652244553.8307
MEM 3687.578125 1652244553.9309
MEM 3687.578125 1652244554.0312
MEM 3687.894531 1652244554.1315
MEM 3687.894531 1652244554.2318
MEM 3696.726562 1652244554.3336
MEM 3705.992188 1652244554.4340
MEM 3705.964844 1652244554.5345
MEM 3709.035156 1652244554.6349
MEM 3709.019531 1652244554.7353
MEM 3709.000000 1652244554.8357
MEM 3708.988281 1652244554.9361
MEM 3708.968750 1652244555.0365
MEM 3674.488281 1652244555.1368
MEM 3674.488281 1652244555.2371
MEM 3674.488281 1652244555.3374
MEM 3674.488281 1652244555.4376
MEM 3674.488281 1652244555.5380
MEM 3674.488281 1652244555.6384
MEM 3674.472656 1652244555.7387
MEM 3674.472656 1652244555.8391
MEM 3674.472656 1652244555.9394
MEM 3674.472656 1652244556.0397
MEM 3674.472656 1652244556.1401
MEM 3674.472656 1652244556.2404
MEM 3674.472656 1652244556.3408
MEM 3674.472656 1652244556.4411
MEM 3674.472656 1652244556.5415
MEM 3674.472656 1652244556.6419
MEM 3674.472656 1652244556.7422
MEM 3674.472656 1652244556.8426
MEM 3674.472656 1652244556.9445
MEM 3674.472656 1652244557.0448
MEM 3674.472656 1652244557.1452
MEM 3674.472656 1652244557.2455
MEM 3674.984375 1652244557.3458
MEM 3674.746094 1652244557.4472
MEM 3678.593750 1652244557.5476
MEM 3678.570312 1652244557.6479
MEM 3678.562500 1652244557.7485
MEM 3678.546875 1652244557.8489
MEM 3680.078125 1652244557.9493
MEM 3680.039062 1652244558.0498
MEM 3680.023438 1652244558.1501
MEM 3679.902344 1652244558.2505
MEM 3679.902344 1652244558.3508
MEM 3679.902344 1652244558.4512
MEM 3679.902344 1652244558.5515
MEM 3679.902344 1652244558.6519
MEM 3679.902344 1652244558.7522
MEM 3679.878906 1652244558.8526
MEM 3679.878906 1652244558.9530
MEM 3679.878906 1652244559.0533
MEM 3679.878906 1652244559.1536
MEM 3679.878906 1652244559.2540
MEM 3679.878906 1652244559.3544
MEM 3679.878906 1652244559.4548
MEM 3679.878906 1652244559.5552
MEM 3679.878906 1652244559.6556
MEM 3680.906250 1652244559.7560
MEM 3680.906250 1652244559.8563
MEM 3680.906250 1652244559.9566
MEM 3680.906250 1652244560.0570
MEM 3680.906250 1652244560.1573
MEM 3680.906250 1652244560.2577
MEM 3680.906250 1652244560.3581
MEM 3681.417969 1652244560.4584
MEM 3681.417969 1652244560.5591
MEM 3694.558594 1652244560.6595
MEM 3694.542969 1652244560.7599
MEM 3694.527344 1652244560.8602
MEM 3694.507812 1652244560.9606
MEM 3694.492188 1652244561.0610
MEM 3694.460938 1652244561.1614
MEM 3694.453125 1652244561.2619
MEM 3694.695312 1652244561.3623
MEM 3694.695312 1652244561.4627
MEM 3694.695312 1652244561.5630
MEM 3694.695312 1652244561.6634
MEM 3694.695312 1652244561.7637
MEM 3694.695312 1652244561.8640
MEM 3694.695312 1652244561.9643
MEM 3695.566406 1652244562.0647
MEM 3695.566406 1652244562.1650
MEM 3695.566406 1652244562.2653
MEM 3695.566406 1652244562.3656
MEM 3695.566406 1652244562.4660
MEM 3695.566406 1652244562.5663
MEM 3695.566406 1652244562.6667
MEM 3695.566406 1652244562.7670
MEM 3695.566406 1652244562.8673
MEM 3695.566406 1652244562.9677
MEM 3695.566406 1652244563.0680
MEM 3695.566406 1652244563.1684
MEM 3695.566406 1652244563.2689
MEM 3695.566406 1652244563.3692
MEM 3695.566406 1652244563.4696
MEM 3695.566406 1652244563.5700
MEM 3695.566406 1652244563.6704
MEM 3696.078125 1652244563.7708
MEM 3696.078125 1652244563.8712
MEM 3695.843750 1652244563.9725
MEM 3695.828125 1652244564.0731
MEM 3695.792969 1652244564.1735
MEM 3698.343750 1652244564.2739
MEM 3698.328125 1652244564.3743
MEM 3700.609375 1652244564.4747
MEM 3700.589844 1652244564.5751
MEM 3700.578125 1652244564.6755
MEM 3700.261719 1652244564.7759
MEM 3700.261719 1652244564.8763
MEM 3700.261719 1652244564.9766
MEM 3700.261719 1652244565.0770
MEM 3700.261719 1652244565.1774
MEM 3700.261719 1652244565.2778
MEM 3700.261719 1652244565.3781
MEM 3700.238281 1652244565.4786
MEM 3700.238281 1652244565.5790
MEM 3700.238281 1652244565.6793
MEM 3700.238281 1652244565.7796
MEM 3700.238281 1652244565.8801
MEM 3700.238281 1652244565.9804
MEM 3700.238281 1652244566.0807
MEM 3700.238281 1652244566.1810
MEM 3700.238281 1652244566.2813
MEM 3716.726562 1652244566.3817
MEM 3716.726562 1652244566.4820
MEM 3716.726562 1652244566.5823
MEM 3716.726562 1652244566.6826
MEM 3716.726562 1652244566.7829
MEM 3716.726562 1652244566.8832
MEM 3717.238281 1652244566.9836
MEM 3725.550781 1652244567.0841
MEM 3731.210938 1652244567.1846
MEM 3731.191406 1652244567.2850
MEM 3731.175781 1652244567.3854
MEM 3731.164062 1652244567.4857
MEM 3731.144531 1652244567.5861
MEM 3731.140625 1652244567.6865
MEM 3731.113281 1652244567.7869
MEM 3731.347656 1652244567.8872
MEM 3731.253906 1652244567.9875
MEM 3731.253906 1652244568.0877
MEM 3731.253906 1652244568.1880
MEM 3731.253906 1652244568.2883
MEM 3731.253906 1652244568.3886
MEM 3731.253906 1652244568.4889
MEM 3731.234375 1652244568.5893
MEM 3731.234375 1652244568.6897
MEM 3731.234375 1652244568.7900
MEM 3731.234375 1652244568.8904
MEM 3731.234375 1652244568.9908
MEM 3731.234375 1652244569.0912
MEM 3731.234375 1652244569.1915
MEM 3731.234375 1652244569.2919
MEM 3731.234375 1652244569.3923
MEM 3731.234375 1652244569.4927
MEM 3734.054688 1652244569.5931
MEM 3734.054688 1652244569.6935
MEM 3734.054688 1652244569.7938
MEM 3734.054688 1652244569.8942
MEM 3734.054688 1652244569.9945
MEM 3734.054688 1652244570.0949
MEM 3734.566406 1652244570.1951
MEM 3734.566406 1652244570.2955
MEM 3734.332031 1652244570.3959
MEM 3739.214844 1652244570.4965
MEM 3739.183594 1652244570.5969
MEM 3739.167969 1652244570.6973
MEM 3739.148438 1652244570.7977
MEM 3739.136719 1652244570.8981
MEM 3739.121094 1652244570.9984
MEM 3739.101562 1652244571.0987
MEM 3738.996094 1652244571.1991
MEM 3738.996094 1652244571.2994
MEM 3738.996094 1652244571.3998
MEM 3738.996094 1652244571.5001
MEM 3738.996094 1652244571.6004
MEM 3738.996094 1652244571.7008
MEM 3738.996094 1652244571.8012
MEM 3738.980469 1652244571.9016
MEM 3738.980469 1652244572.0019
MEM 3738.980469 1652244572.1023
MEM 3738.980469 1652244572.2027
MEM 3738.980469 1652244572.3031
MEM 3738.980469 1652244572.4035
MEM 3738.980469 1652244572.5038
MEM 3738.980469 1652244572.6042
MEM 3738.980469 1652244572.7046
MEM 3738.980469 1652244572.8049
MEM 3738.980469 1652244572.9052
MEM 3738.980469 1652244573.0056
MEM 3738.980469 1652244573.1060
MEM 3738.980469 1652244573.2063
MEM 3738.980469 1652244573.3067
MEM 3739.492188 1652244573.4071
MEM 3739.492188 1652244573.5074
MEM 3739.257812 1652244573.6078
MEM 3741.019531 1652244573.7083
MEM 3741.003906 1652244573.8087
MEM 3740.988281 1652244573.9091
MEM 3740.972656 1652244574.0095
MEM 3740.957031 1652244574.1099
MEM 3740.925781 1652244574.2104
MEM 3740.855469 1652244574.3107
MEM 3740.855469 1652244574.4111
MEM 3740.855469 1652244574.5114
MEM 3740.855469 1652244574.6118
MEM 3740.855469 1652244574.7121
MEM 3740.855469 1652244574.8125
MEM 3740.855469 1652244574.9128
MEM 3740.843750 1652244575.0132
MEM 3740.843750 1652244575.1135
MEM 3740.843750 1652244575.2138
MEM 3740.843750 1652244575.3142
MEM 3740.843750 1652244575.4201
MEM 3740.843750 1652244575.5204
MEM 3740.843750 1652244575.6208
MEM 3740.843750 1652244575.7213
MEM 3740.843750 1652244575.8216
MEM 3740.843750 1652244575.9220
MEM 3740.843750 1652244576.0225
MEM 3740.843750 1652244576.1229
MEM 3740.843750 1652244576.2232
MEM 3740.843750 1652244576.3236
MEM 3740.843750 1652244576.4239
MEM 3740.843750 1652244576.5242
MEM 3741.355469 1652244576.6246
MEM 3741.355469 1652244576.7250
MEM 3741.121094 1652244576.8253
MEM 3742.371094 1652244576.9258
MEM 3742.359375 1652244577.0263
MEM 3742.339844 1652244577.1267
MEM 3742.324219 1652244577.2273
MEM 3742.312500 1652244577.3277
MEM 3742.277344 1652244577.4280
MEM 3741.984375 1652244577.5284
MEM 3741.984375 1652244577.6287
MEM 3741.984375 1652244577.7290
MEM 3741.984375 1652244577.8293
MEM 3741.984375 1652244577.9297
MEM 3741.984375 1652244578.0301
MEM 3741.984375 1652244578.1304
MEM 3741.960938 1652244578.2308
MEM 3741.960938 1652244578.3312
MEM 3741.960938 1652244578.4316
MEM 3741.960938 1652244578.5319
MEM 3741.960938 1652244578.6323
MEM 3741.960938 1652244578.7327
MEM 3741.960938 1652244578.8331
MEM 3741.960938 1652244578.9334
MEM 3741.960938 1652244579.0338
MEM 3741.960938 1652244579.1342
MEM 3743.257812 1652244579.2345
MEM 3743.734375 1652244579.3348
MEM 3743.734375 1652244579.4351
MEM 3743.734375 1652244579.5354
MEM 3743.734375 1652244579.6357
MEM 3743.734375 1652244579.7359
MEM 3743.734375 1652244579.8362
MEM 3743.734375 1652244579.9365
MEM 3743.734375 1652244580.0368
MEM 3743.988281 1652244580.1371
MEM 3744.535156 1652244580.2375
MEM 3744.519531 1652244580.3379
MEM 3744.500000 1652244580.4383
MEM 3744.472656 1652244580.5387
MEM 3745.746094 1652244580.6391
MEM 3746.753906 1652244580.7403
MEM 3746.738281 1652244580.8407
MEM 3746.390625 1652244580.9410
MEM 3746.390625 1652244581.0413
MEM 3746.390625 1652244581.1416
MEM 3746.390625 1652244581.2418
MEM 3746.390625 1652244581.3421
MEM 3746.390625 1652244581.4424
MEM 3746.390625 1652244581.5428
MEM 3746.367188 1652244581.6432
MEM 3746.367188 1652244581.7435
MEM 3746.367188 1652244581.8439
MEM 3746.367188 1652244581.9443
MEM 3746.367188 1652244582.0447
MEM 3746.367188 1652244582.1450
MEM 3746.367188 1652244582.2454
MEM 3746.367188 1652244582.3457
MEM 3746.367188 1652244582.4461
MEM 3763.375000 1652244582.5465
MEM 3763.375000 1652244582.6468
MEM 3763.375000 1652244582.7472
