CMDLINE /usr/bin/python3 scripts/tSNE-SVM-TARA.py
MEM 300.597656 1652300762.8614
MEM 300.597656 1652300762.9618
MEM 300.597656 1652300763.0622
MEM 300.597656 1652300763.1626
MEM 300.597656 1652300763.2631
MEM 300.597656 1652300763.3635
MEM 300.597656 1652300763.4640
MEM 300.597656 1652300763.5645
MEM 300.597656 1652300763.6650
MEM 300.597656 1652300763.7655
MEM 300.597656 1652300763.8660
MEM 300.597656 1652300763.9665
MEM 300.597656 1652300764.0671
MEM 300.597656 1652300764.1676
MEM 300.597656 1652300764.2681
MEM 300.597656 1652300764.3685
MEM 300.597656 1652300764.4690
MEM 300.597656 1652300764.5696
MEM 300.597656 1652300764.6700
MEM 300.597656 1652300764.7705
MEM 300.597656 1652300764.8709
MEM 300.597656 1652300764.9714
MEM 300.597656 1652300765.0719
MEM 300.597656 1652300765.1723
MEM 300.597656 1652300765.2728
MEM 300.597656 1652300765.3732
MEM 300.597656 1652300765.4736
MEM 300.597656 1652300765.5740
MEM 300.597656 1652300765.6745
MEM 300.597656 1652300765.7750
MEM 300.597656 1652300765.8754
MEM 300.597656 1652300765.9759
MEM 300.597656 1652300766.0768
MEM 300.597656 1652300766.1772
MEM 300.597656 1652300766.2776
MEM 300.597656 1652300766.3780
MEM 300.597656 1652300766.4786
MEM 300.597656 1652300766.5792
MEM 300.597656 1652300766.6797
MEM 300.597656 1652300766.7821
MEM 300.597656 1652300766.8826
MEM 300.597656 1652300766.9831
MEM 300.597656 1652300767.0836
MEM 300.597656 1652300767.1842
MEM 300.597656 1652300767.2851
MEM 300.597656 1652300767.3856
MEM 300.597656 1652300767.4862
MEM 300.597656 1652300767.5867
MEM 300.597656 1652300767.6873
MEM 300.597656 1652300767.7901
MEM 300.597656 1652300767.8905
MEM 300.597656 1652300767.9910
MEM 300.597656 1652300768.0914
MEM 300.597656 1652300768.1919
MEM 300.597656 1652300768.2923
MEM 300.597656 1652300768.3928
MEM 300.597656 1652300768.4934
MEM 300.597656 1652300768.5940
MEM 300.597656 1652300768.6945
MEM 300.597656 1652300768.7951
MEM 300.597656 1652300768.8956
MEM 300.597656 1652300768.9959
MEM 300.597656 1652300769.0964
MEM 300.597656 1652300769.1970
MEM 300.597656 1652300769.2975
MEM 300.597656 1652300769.3979
MEM 300.597656 1652300769.4982
MEM 300.597656 1652300769.5987
MEM 300.597656 1652300769.6991
MEM 300.597656 1652300769.7994
MEM 300.597656 1652300769.8998
MEM 300.597656 1652300770.0002
MEM 300.597656 1652300770.1005
MEM 300.597656 1652300770.2009
MEM 300.597656 1652300770.3013
MEM 300.597656 1652300770.4017
MEM 300.597656 1652300770.5020
MEM 300.597656 1652300770.6024
MEM 300.597656 1652300770.7028
MEM 300.597656 1652300770.8032
MEM 300.597656 1652300770.9035
MEM 300.597656 1652300771.0039
MEM 300.597656 1652300771.1043
MEM 300.597656 1652300771.2046
MEM 300.597656 1652300771.3050
MEM 300.597656 1652300771.4053
MEM 300.597656 1652300771.5057
MEM 300.597656 1652300771.6061
MEM 300.597656 1652300771.7065
MEM 300.597656 1652300771.8070
MEM 300.597656 1652300771.9073
MEM 300.597656 1652300772.0077
MEM 300.597656 1652300772.1081
MEM 300.597656 1652300772.2085
MEM 300.597656 1652300772.3089
MEM 300.597656 1652300772.4093
MEM 300.597656 1652300772.5096
MEM 300.597656 1652300772.6100
MEM 300.597656 1652300772.7104
MEM 300.597656 1652300772.8108
MEM 300.597656 1652300772.9112
MEM 300.597656 1652300773.0116
MEM 300.597656 1652300773.1120
MEM 300.597656 1652300773.2124
MEM 300.597656 1652300773.3128
MEM 300.597656 1652300773.4132
MEM 300.597656 1652300773.5136
MEM 300.597656 1652300773.6141
MEM 300.597656 1652300773.7145
MEM 300.597656 1652300773.8149
MEM 300.597656 1652300773.9153
MEM 300.597656 1652300774.0159
MEM 300.597656 1652300774.1163
MEM 300.597656 1652300774.2168
MEM 300.597656 1652300774.3173
MEM 300.597656 1652300774.4177
MEM 300.597656 1652300774.5182
MEM 300.597656 1652300774.6187
MEM 300.597656 1652300774.7192
MEM 300.597656 1652300774.8196
MEM 300.597656 1652300774.9201
MEM 300.597656 1652300775.0205
MEM 300.597656 1652300775.1209
MEM 300.597656 1652300775.2214
MEM 300.597656 1652300775.3219
MEM 300.597656 1652300775.4224
MEM 300.597656 1652300775.5228
MEM 300.597656 1652300775.6232
MEM 300.597656 1652300775.7236
MEM 300.597656 1652300775.8241
MEM 300.597656 1652300775.9246
MEM 300.597656 1652300776.0250
MEM 300.597656 1652300776.1255
MEM 300.597656 1652300776.2260
MEM 300.597656 1652300776.3265
MEM 300.597656 1652300776.4270
MEM 300.597656 1652300776.5273
MEM 300.597656 1652300776.6277
MEM 300.597656 1652300776.7282
MEM 300.597656 1652300776.8286
MEM 300.597656 1652300776.9291
MEM 300.597656 1652300777.0295
MEM 300.597656 1652300777.1300
MEM 300.597656 1652300777.2305
MEM 300.597656 1652300777.3310
MEM 300.597656 1652300777.4314
MEM 300.597656 1652300777.5319
MEM 300.597656 1652300777.6324
MEM 300.597656 1652300777.7329
MEM 300.597656 1652300777.8333
MEM 300.597656 1652300777.9338
MEM 300.597656 1652300778.0342
MEM 300.597656 1652300778.1346
MEM 300.597656 1652300778.2352
MEM 300.597656 1652300778.3357
MEM 300.597656 1652300778.4361
MEM 300.597656 1652300778.5366
MEM 300.597656 1652300778.6371
MEM 300.597656 1652300778.7376
MEM 300.597656 1652300778.8381
MEM 300.597656 1652300778.9385
MEM 300.597656 1652300779.0390
MEM 300.597656 1652300779.1395
MEM 300.597656 1652300779.2400
MEM 300.597656 1652300779.3405
MEM 300.597656 1652300779.4409
MEM 300.597656 1652300779.5413
MEM 300.597656 1652300779.6418
MEM 300.597656 1652300779.7423
MEM 300.597656 1652300779.8428
MEM 300.597656 1652300779.9433
MEM 300.597656 1652300780.0437
MEM 300.597656 1652300780.1442
MEM 300.597656 1652300780.2447
MEM 300.597656 1652300780.3451
MEM 300.597656 1652300780.4455
MEM 300.597656 1652300780.5460
MEM 300.597656 1652300780.6465
MEM 300.597656 1652300780.7469
MEM 300.597656 1652300780.8474
MEM 300.597656 1652300780.9478
MEM 300.597656 1652300781.0484
MEM 300.597656 1652300781.1489
MEM 300.597656 1652300781.2494
MEM 300.597656 1652300781.3500
MEM 300.597656 1652300781.4504
MEM 300.597656 1652300781.5508
MEM 300.597656 1652300781.6513
MEM 300.597656 1652300781.7517
MEM 300.597656 1652300781.8522
MEM 300.597656 1652300781.9526
MEM 300.597656 1652300782.0531
MEM 300.597656 1652300782.1535
MEM 300.597656 1652300782.2539
MEM 300.597656 1652300782.3545
MEM 300.597656 1652300782.4550
MEM 300.597656 1652300782.5555
MEM 300.597656 1652300782.6559
MEM 300.597656 1652300782.7563
MEM 300.597656 1652300782.8568
MEM 300.597656 1652300782.9572
MEM 300.597656 1652300783.0576
MEM 300.597656 1652300783.1581
MEM 300.597656 1652300783.2586
MEM 300.597656 1652300783.3590
MEM 300.597656 1652300783.4595
MEM 300.597656 1652300783.5601
MEM 300.597656 1652300783.6606
MEM 300.597656 1652300783.7612
MEM 300.597656 1652300783.8617
MEM 300.597656 1652300783.9623
MEM 300.597656 1652300784.0628
MEM 300.597656 1652300784.1634
MEM 300.597656 1652300784.2639
MEM 300.597656 1652300784.3644
MEM 300.597656 1652300784.4649
MEM 300.597656 1652300784.5654
MEM 300.597656 1652300784.6659
MEM 300.597656 1652300784.7664
MEM 300.597656 1652300784.8669
MEM 300.597656 1652300784.9673
MEM 300.597656 1652300785.0677
MEM 300.597656 1652300785.1682
MEM 300.597656 1652300785.2687
MEM 300.597656 1652300785.3691
MEM 300.597656 1652300785.4695
MEM 300.597656 1652300785.5700
MEM 300.597656 1652300785.6704
MEM 300.597656 1652300785.7709
MEM 300.597656 1652300785.8713
MEM 300.597656 1652300785.9718
MEM 300.597656 1652300786.0722
MEM 300.597656 1652300786.1727
MEM 300.597656 1652300786.2731
MEM 300.597656 1652300786.3736
MEM 300.597656 1652300786.4740
MEM 300.597656 1652300786.5745
MEM 300.597656 1652300786.6750
MEM 300.597656 1652300786.7755
MEM 300.597656 1652300786.8761
MEM 300.597656 1652300786.9766
MEM 300.597656 1652300787.0771
MEM 300.597656 1652300787.1775
MEM 300.597656 1652300787.2779
MEM 300.597656 1652300787.3784
MEM 300.597656 1652300787.4789
MEM 300.597656 1652300787.5793
MEM 300.597656 1652300787.6798
MEM 300.597656 1652300787.7802
MEM 300.597656 1652300787.8807
MEM 300.597656 1652300787.9811
MEM 300.597656 1652300788.0816
MEM 300.597656 1652300788.1821
MEM 300.597656 1652300788.2826
MEM 300.597656 1652300788.3832
MEM 300.597656 1652300788.4839
MEM 300.597656 1652300788.5843
MEM 300.597656 1652300788.6847
MEM 300.597656 1652300788.7851
MEM 300.597656 1652300788.8856
MEM 300.597656 1652300788.9861
MEM 300.597656 1652300789.0865
MEM 300.597656 1652300789.1870
MEM 300.597656 1652300789.2874
MEM 300.597656 1652300789.3877
MEM 300.597656 1652300789.4882
MEM 300.597656 1652300789.5887
MEM 300.597656 1652300789.6892
MEM 300.597656 1652300789.7898
MEM 300.597656 1652300789.8902
MEM 300.597656 1652300789.9907
MEM 300.597656 1652300790.0912
MEM 300.597656 1652300790.1917
MEM 300.597656 1652300790.2922
MEM 300.597656 1652300790.3926
MEM 300.597656 1652300790.4931
MEM 300.597656 1652300790.5937
MEM 300.597656 1652300790.6942
MEM 300.597656 1652300790.7948
MEM 300.597656 1652300790.8952
MEM 300.597656 1652300790.9958
MEM 300.597656 1652300791.0963
MEM 300.597656 1652300791.1967
MEM 300.597656 1652300791.2972
MEM 300.597656 1652300791.3977
MEM 300.597656 1652300791.4983
MEM 300.597656 1652300791.5989
MEM 300.597656 1652300791.6993
MEM 300.597656 1652300791.7997
MEM 300.597656 1652300791.9001
MEM 300.597656 1652300792.0006
MEM 300.597656 1652300792.1010
MEM 300.597656 1652300792.2015
MEM 300.597656 1652300792.3020
MEM 300.597656 1652300792.4025
MEM 300.597656 1652300792.5029
MEM 300.597656 1652300792.6035
MEM 300.597656 1652300792.7039
MEM 300.597656 1652300792.8044
MEM 300.597656 1652300792.9048
MEM 300.597656 1652300793.0056
MEM 300.597656 1652300793.1062
MEM 300.597656 1652300793.2066
MEM 300.597656 1652300793.3071
MEM 300.597656 1652300793.4075
MEM 300.597656 1652300793.5079
MEM 300.597656 1652300793.6083
MEM 300.597656 1652300793.7087
MEM 300.597656 1652300793.8092
MEM 300.597656 1652300793.9097
MEM 300.597656 1652300794.0101
MEM 300.597656 1652300794.1106
MEM 300.597656 1652300794.2111
MEM 300.597656 1652300794.3115
MEM 300.597656 1652300794.4120
MEM 300.597656 1652300794.5124
MEM 300.597656 1652300794.6129
MEM 300.597656 1652300794.7134
MEM 300.597656 1652300794.8138
MEM 300.597656 1652300794.9143
MEM 300.597656 1652300795.0148
MEM 300.597656 1652300795.1152
MEM 300.597656 1652300795.2156
MEM 300.597656 1652300795.3160
MEM 300.597656 1652300795.4165
MEM 300.597656 1652300795.5170
MEM 300.597656 1652300795.6175
MEM 300.597656 1652300795.7180
MEM 300.597656 1652300795.8186
MEM 300.597656 1652300795.9192
MEM 300.597656 1652300796.0197
MEM 300.597656 1652300796.1201
MEM 300.597656 1652300796.2205
MEM 300.597656 1652300796.3209
MEM 300.597656 1652300796.4214
MEM 300.597656 1652300796.5219
MEM 300.597656 1652300796.6223
MEM 300.597656 1652300796.7228
MEM 300.597656 1652300796.8233
MEM 300.597656 1652300796.9237
MEM 300.597656 1652300797.0242
MEM 300.597656 1652300797.1246
MEM 300.597656 1652300797.2251
MEM 300.597656 1652300797.3256
MEM 300.597656 1652300797.4260
MEM 300.597656 1652300797.5265
MEM 300.597656 1652300797.6272
MEM 300.597656 1652300797.7277
MEM 300.597656 1652300797.8281
MEM 300.597656 1652300797.9286
MEM 300.597656 1652300798.0291
MEM 300.597656 1652300798.1295
MEM 300.597656 1652300798.2300
MEM 300.597656 1652300798.3305
MEM 300.597656 1652300798.4309
MEM 300.597656 1652300798.5315
MEM 300.597656 1652300798.6319
MEM 300.597656 1652300798.7324
MEM 300.597656 1652300798.8328
MEM 300.597656 1652300798.9332
MEM 300.597656 1652300799.0337
MEM 300.597656 1652300799.1341
MEM 300.597656 1652300799.2345
MEM 300.597656 1652300799.3350
MEM 300.597656 1652300799.4355
MEM 300.597656 1652300799.5359
MEM 300.597656 1652300799.6364
MEM 300.597656 1652300799.7369
MEM 300.597656 1652300799.8373
MEM 300.597656 1652300799.9378
MEM 300.597656 1652300800.0383
MEM 300.597656 1652300800.1388
MEM 300.597656 1652300800.2392
MEM 300.597656 1652300800.3397
MEM 300.597656 1652300800.4401
MEM 300.597656 1652300800.5406
MEM 300.597656 1652300800.6410
MEM 300.597656 1652300800.7414
MEM 300.597656 1652300800.8419
MEM 300.597656 1652300800.9423
MEM 300.597656 1652300801.0428
MEM 300.597656 1652300801.1432
MEM 300.597656 1652300801.2436
MEM 300.597656 1652300801.3441
MEM 300.597656 1652300801.4445
MEM 300.597656 1652300801.5449
MEM 300.597656 1652300801.6453
MEM 300.597656 1652300801.7457
MEM 300.597656 1652300801.8461
MEM 300.597656 1652300801.9465
MEM 300.597656 1652300802.0470
MEM 300.597656 1652300802.1474
MEM 300.597656 1652300802.2478
MEM 300.597656 1652300802.3482
MEM 300.597656 1652300802.4486
MEM 300.597656 1652300802.5490
MEM 300.597656 1652300802.6494
MEM 300.597656 1652300802.7498
MEM 300.597656 1652300802.8502
MEM 300.597656 1652300802.9506
MEM 300.597656 1652300803.0510
MEM 300.597656 1652300803.1514
MEM 300.597656 1652300803.2518
MEM 300.597656 1652300803.3523
MEM 300.597656 1652300803.4527
MEM 300.597656 1652300803.5531
MEM 300.597656 1652300803.6537
MEM 300.597656 1652300803.7541
MEM 300.597656 1652300803.8546
MEM 300.597656 1652300803.9551
MEM 300.597656 1652300804.0556
MEM 300.597656 1652300804.1561
MEM 300.597656 1652300804.2566
MEM 300.597656 1652300804.3570
MEM 300.597656 1652300804.4575
MEM 300.597656 1652300804.5579
MEM 300.597656 1652300804.6584
MEM 300.597656 1652300804.7588
MEM 300.597656 1652300804.8593
MEM 300.597656 1652300804.9598
MEM 300.597656 1652300805.0602
MEM 300.597656 1652300805.1607
MEM 300.597656 1652300805.2612
MEM 300.597656 1652300805.3616
MEM 300.597656 1652300805.4621
MEM 300.597656 1652300805.5625
MEM 300.597656 1652300805.6630
MEM 300.597656 1652300805.7634
MEM 300.597656 1652300805.8639
MEM 300.597656 1652300805.9643
MEM 300.597656 1652300806.0648
MEM 300.597656 1652300806.1653
MEM 300.597656 1652300806.2658
MEM 300.597656 1652300806.3663
MEM 300.597656 1652300806.4669
MEM 300.597656 1652300806.5674
MEM 300.597656 1652300806.6679
MEM 300.597656 1652300806.7684
MEM 300.597656 1652300806.8690
MEM 300.597656 1652300806.9695
MEM 300.597656 1652300807.0701
MEM 300.597656 1652300807.1705
MEM 300.597656 1652300807.2709
MEM 300.597656 1652300807.3714
MEM 300.597656 1652300807.4719
MEM 300.597656 1652300807.5724
MEM 300.597656 1652300807.6729
MEM 300.597656 1652300807.7734
MEM 300.597656 1652300807.8739
MEM 300.597656 1652300807.9744
MEM 300.597656 1652300808.0749
MEM 300.597656 1652300808.1752
MEM 300.597656 1652300808.2756
MEM 300.597656 1652300808.3760
MEM 300.597656 1652300808.4765
MEM 300.597656 1652300808.5770
MEM 300.597656 1652300808.6776
MEM 300.597656 1652300808.7781
MEM 300.597656 1652300808.8785
MEM 300.597656 1652300808.9789
MEM 300.597656 1652300809.0794
MEM 300.597656 1652300809.1798
MEM 300.597656 1652300809.2803
MEM 300.597656 1652300809.3807
MEM 300.597656 1652300809.4812
MEM 300.597656 1652300809.5817
MEM 300.597656 1652300809.6821
MEM 300.597656 1652300809.7826
MEM 300.597656 1652300809.8830
MEM 300.597656 1652300809.9835
MEM 300.597656 1652300810.0840
MEM 300.597656 1652300810.1844
MEM 300.597656 1652300810.2849
MEM 300.597656 1652300810.3854
MEM 300.597656 1652300810.4858
MEM 300.597656 1652300810.5863
MEM 300.597656 1652300810.6867
MEM 300.597656 1652300810.7872
MEM 300.597656 1652300810.8877
MEM 300.597656 1652300810.9882
MEM 300.597656 1652300811.0887
MEM 300.597656 1652300811.1892
MEM 300.597656 1652300811.2897
MEM 300.597656 1652300811.3902
MEM 300.597656 1652300811.4907
MEM 300.597656 1652300811.5912
MEM 300.597656 1652300811.6917
MEM 300.597656 1652300811.7921
MEM 300.597656 1652300811.8934
MEM 300.597656 1652300811.9949
MEM 300.597656 1652300812.0955
MEM 300.597656 1652300812.1961
MEM 300.597656 1652300812.2967
MEM 300.597656 1652300812.3973
MEM 300.597656 1652300812.4979
MEM 300.597656 1652300812.5985
MEM 300.597656 1652300812.6990
MEM 300.597656 1652300812.8003
MEM 300.597656 1652300812.9008
MEM 300.597656 1652300813.0012
MEM 300.597656 1652300813.1017
MEM 300.597656 1652300813.2023
MEM 300.597656 1652300813.3028
MEM 300.597656 1652300813.4033
MEM 300.597656 1652300813.5039
MEM 300.597656 1652300813.6043
MEM 300.597656 1652300813.7048
MEM 300.597656 1652300813.8052
MEM 300.597656 1652300813.9057
MEM 300.597656 1652300814.0062
MEM 300.597656 1652300814.1067
MEM 300.597656 1652300814.2071
MEM 300.597656 1652300814.3076
MEM 300.597656 1652300814.4080
MEM 300.597656 1652300814.5086
MEM 300.597656 1652300814.6091
MEM 300.597656 1652300814.7096
MEM 300.597656 1652300814.8102
MEM 300.597656 1652300814.9107
MEM 300.597656 1652300815.0112
MEM 300.597656 1652300815.1117
MEM 300.597656 1652300815.2122
MEM 300.597656 1652300815.3126
MEM 300.597656 1652300815.4130
MEM 300.597656 1652300815.5134
MEM 300.597656 1652300815.6138
MEM 300.597656 1652300815.7142
MEM 300.597656 1652300815.8147
MEM 300.597656 1652300815.9151
MEM 300.597656 1652300816.0155
MEM 300.597656 1652300816.1160
MEM 300.597656 1652300816.2164
MEM 300.597656 1652300816.3168
MEM 300.597656 1652300816.4173
MEM 300.597656 1652300816.5178
MEM 300.597656 1652300816.6182
MEM 300.597656 1652300816.7186
MEM 300.597656 1652300816.8191
MEM 300.597656 1652300816.9195
MEM 300.597656 1652300817.0200
MEM 300.597656 1652300817.1204
MEM 300.597656 1652300817.2209
MEM 300.597656 1652300817.3214
MEM 300.597656 1652300817.4218
MEM 300.597656 1652300817.5223
MEM 300.597656 1652300817.6228
MEM 300.597656 1652300817.7233
MEM 300.597656 1652300817.8238
MEM 300.597656 1652300817.9243
MEM 300.597656 1652300818.0248
MEM 300.597656 1652300818.1252
MEM 300.597656 1652300818.2257
MEM 300.597656 1652300818.3262
MEM 300.597656 1652300818.4266
MEM 300.597656 1652300818.5271
MEM 300.597656 1652300818.6276
MEM 300.597656 1652300818.7281
MEM 300.597656 1652300818.8285
MEM 300.597656 1652300818.9290
MEM 300.597656 1652300819.0295
MEM 300.597656 1652300819.1300
MEM 300.597656 1652300819.2304
MEM 300.597656 1652300819.3309
MEM 300.597656 1652300819.4314
MEM 300.597656 1652300819.5318
MEM 300.597656 1652300819.6324
MEM 300.597656 1652300819.7328
MEM 300.597656 1652300819.8333
MEM 300.597656 1652300819.9338
MEM 300.597656 1652300820.0342
MEM 300.597656 1652300820.1347
MEM 300.597656 1652300820.2353
MEM 300.597656 1652300820.3357
MEM 300.597656 1652300820.4362
MEM 300.597656 1652300820.5367
MEM 300.597656 1652300820.6372
MEM 300.597656 1652300820.7377
MEM 300.597656 1652300820.8382
MEM 300.597656 1652300820.9387
MEM 300.597656 1652300821.0392
MEM 300.597656 1652300821.1396
MEM 300.597656 1652300821.2400
MEM 300.597656 1652300821.3405
MEM 300.597656 1652300821.4410
MEM 300.597656 1652300821.5415
MEM 300.597656 1652300821.6420
MEM 300.597656 1652300821.7425
MEM 300.597656 1652300821.8430
MEM 300.597656 1652300821.9434
MEM 300.597656 1652300822.0440
MEM 300.597656 1652300822.1445
MEM 300.597656 1652300822.2449
MEM 300.597656 1652300822.3454
MEM 300.597656 1652300822.4459
MEM 300.597656 1652300822.5463
MEM 300.597656 1652300822.6469
MEM 300.597656 1652300822.7474
MEM 300.597656 1652300822.8479
MEM 300.597656 1652300822.9483
MEM 300.597656 1652300823.0488
MEM 300.597656 1652300823.1493
MEM 300.597656 1652300823.2497
MEM 300.597656 1652300823.3502
MEM 300.597656 1652300823.4506
MEM 300.597656 1652300823.5511
MEM 300.597656 1652300823.6515
MEM 300.597656 1652300823.7520
MEM 300.597656 1652300823.8525
MEM 300.597656 1652300823.9529
MEM 300.597656 1652300824.0534
MEM 300.597656 1652300824.1538
MEM 300.597656 1652300824.2542
MEM 300.597656 1652300824.3547
MEM 300.597656 1652300824.4552
MEM 300.597656 1652300824.5558
MEM 300.597656 1652300824.6562
MEM 300.597656 1652300824.7567
MEM 300.597656 1652300824.8572
MEM 300.597656 1652300824.9576
MEM 300.597656 1652300825.0581
MEM 300.597656 1652300825.1586
MEM 300.597656 1652300825.2591
MEM 300.597656 1652300825.3596
MEM 300.597656 1652300825.4600
MEM 300.597656 1652300825.5605
MEM 300.597656 1652300825.6610
MEM 300.597656 1652300825.7614
MEM 300.597656 1652300825.8619
MEM 300.597656 1652300825.9624
MEM 300.597656 1652300826.0628
MEM 300.597656 1652300826.1632
MEM 300.597656 1652300826.2637
MEM 300.597656 1652300826.3642
MEM 300.597656 1652300826.4647
MEM 300.597656 1652300826.5652
MEM 300.597656 1652300826.6657
MEM 300.597656 1652300826.7662
MEM 300.597656 1652300826.8667
MEM 300.597656 1652300826.9671
MEM 300.597656 1652300827.0676
MEM 300.597656 1652300827.1681
MEM 300.597656 1652300827.2686
MEM 300.597656 1652300827.3690
MEM 300.597656 1652300827.4694
MEM 300.597656 1652300827.5699
MEM 300.597656 1652300827.6703
MEM 300.597656 1652300827.7707
MEM 300.597656 1652300827.8713
MEM 300.597656 1652300827.9717
MEM 300.597656 1652300828.0722
MEM 300.597656 1652300828.1727
MEM 300.597656 1652300828.2731
MEM 300.597656 1652300828.3736
MEM 300.597656 1652300828.4740
MEM 300.597656 1652300828.5746
MEM 300.597656 1652300828.6751
MEM 300.597656 1652300828.7755
MEM 300.597656 1652300828.8760
MEM 300.597656 1652300828.9765
MEM 300.597656 1652300829.0770
MEM 300.597656 1652300829.1775
MEM 300.597656 1652300829.2779
MEM 300.597656 1652300829.3784
MEM 300.597656 1652300829.4789
MEM 300.597656 1652300829.5794
MEM 300.597656 1652300829.6798
MEM 300.597656 1652300829.7803
MEM 300.597656 1652300829.8808
MEM 300.597656 1652300829.9812
MEM 300.597656 1652300830.0816
MEM 300.597656 1652300830.1821
MEM 300.597656 1652300830.2826
MEM 300.597656 1652300830.3831
MEM 300.597656 1652300830.4837
MEM 300.597656 1652300830.5841
MEM 300.597656 1652300830.6846
MEM 300.597656 1652300830.7851
MEM 300.597656 1652300830.8857
MEM 300.597656 1652300830.9862
MEM 300.597656 1652300831.0867
MEM 300.597656 1652300831.1872
MEM 300.597656 1652300831.2877
MEM 300.597656 1652300831.3882
MEM 300.597656 1652300831.4886
MEM 300.597656 1652300831.5891
MEM 300.597656 1652300831.6895
MEM 300.597656 1652300831.7900
MEM 300.597656 1652300831.8905
MEM 300.597656 1652300831.9910
MEM 300.597656 1652300832.0915
MEM 300.597656 1652300832.1919
MEM 300.597656 1652300832.2924
MEM 300.597656 1652300832.3934
MEM 300.597656 1652300832.4940
MEM 300.597656 1652300832.5945
MEM 300.597656 1652300832.6949
MEM 300.597656 1652300832.7953
MEM 300.597656 1652300832.8958
MEM 300.597656 1652300832.9962
MEM 300.597656 1652300833.0967
MEM 300.597656 1652300833.1971
MEM 300.597656 1652300833.2977
MEM 300.597656 1652300833.3982
MEM 300.597656 1652300833.4987
MEM 300.597656 1652300833.5992
MEM 300.597656 1652300833.6997
MEM 300.597656 1652300833.8003
MEM 300.597656 1652300833.9021
MEM 300.597656 1652300834.0025
MEM 300.597656 1652300834.1029
MEM 300.597656 1652300834.2034
MEM 300.597656 1652300834.3037
MEM 300.597656 1652300834.4041
MEM 300.597656 1652300834.5045
MEM 300.597656 1652300834.6049
MEM 300.597656 1652300834.7053
MEM 300.597656 1652300834.8057
MEM 300.597656 1652300834.9061
MEM 300.597656 1652300835.0065
MEM 300.597656 1652300835.1069
MEM 300.597656 1652300835.2073
MEM 300.597656 1652300835.3077
MEM 300.597656 1652300835.4082
MEM 300.597656 1652300835.5087
MEM 300.597656 1652300835.6093
MEM 300.597656 1652300835.7097
MEM 300.597656 1652300835.8102
MEM 300.597656 1652300835.9107
MEM 300.597656 1652300836.0112
MEM 300.597656 1652300836.1116
MEM 300.597656 1652300836.2120
MEM 300.597656 1652300836.3125
MEM 300.597656 1652300836.4130
MEM 300.597656 1652300836.5135
MEM 300.597656 1652300836.6140
MEM 300.597656 1652300836.7144
MEM 300.597656 1652300836.8148
MEM 300.597656 1652300836.9153
MEM 300.597656 1652300837.0157
MEM 300.597656 1652300837.1162
MEM 300.597656 1652300837.2167
MEM 300.597656 1652300837.3172
MEM 300.597656 1652300837.4177
MEM 300.597656 1652300837.5182
MEM 300.597656 1652300837.6186
MEM 300.597656 1652300837.7191
MEM 300.597656 1652300837.8196
MEM 300.597656 1652300837.9200
MEM 300.597656 1652300838.0205
MEM 300.597656 1652300838.1210
MEM 300.597656 1652300838.2215
MEM 300.597656 1652300838.3219
MEM 300.597656 1652300838.4223
MEM 300.597656 1652300838.5227
MEM 300.597656 1652300838.6232
MEM 300.597656 1652300838.7237
MEM 300.597656 1652300838.8241
MEM 300.597656 1652300838.9246
MEM 300.597656 1652300839.0250
MEM 300.597656 1652300839.1254
MEM 300.597656 1652300839.2259
MEM 300.597656 1652300839.3264
MEM 300.597656 1652300839.4269
MEM 300.597656 1652300839.5273
MEM 300.597656 1652300839.6278
MEM 300.597656 1652300839.7284
MEM 300.597656 1652300839.8289
MEM 300.597656 1652300839.9294
MEM 300.597656 1652300840.0298
MEM 300.597656 1652300840.1303
MEM 300.597656 1652300840.2308
MEM 300.597656 1652300840.3312
MEM 300.597656 1652300840.4315
MEM 300.597656 1652300840.5319
MEM 300.597656 1652300840.6323
MEM 300.597656 1652300840.7327
MEM 300.597656 1652300840.8331
MEM 300.597656 1652300840.9335
MEM 300.597656 1652300841.0338
MEM 300.597656 1652300841.1342
MEM 300.597656 1652300841.2347
MEM 300.597656 1652300841.3351
MEM 300.597656 1652300841.4354
MEM 300.597656 1652300841.5358
MEM 300.597656 1652300841.6362
MEM 300.597656 1652300841.7366
MEM 300.597656 1652300841.8369
MEM 300.597656 1652300841.9373
MEM 300.597656 1652300842.0377
MEM 300.597656 1652300842.1381
MEM 300.597656 1652300842.2385
MEM 300.597656 1652300842.3389
MEM 300.597656 1652300842.4393
MEM 300.597656 1652300842.5397
MEM 300.597656 1652300842.6401
MEM 300.597656 1652300842.7404
MEM 300.597656 1652300842.8408
MEM 300.597656 1652300842.9412
MEM 300.597656 1652300843.0416
MEM 300.597656 1652300843.1420
MEM 300.597656 1652300843.2424
MEM 300.597656 1652300843.3427
MEM 300.597656 1652300843.4432
MEM 300.597656 1652300843.5435
MEM 300.597656 1652300843.6439
MEM 300.597656 1652300843.7443
MEM 300.597656 1652300843.8447
MEM 300.597656 1652300843.9450
MEM 300.597656 1652300844.0454
MEM 300.597656 1652300844.1458
MEM 300.597656 1652300844.2462
MEM 300.597656 1652300844.3465
MEM 300.597656 1652300844.4469
MEM 300.597656 1652300844.5473
MEM 300.597656 1652300844.6477
MEM 300.597656 1652300844.7481
MEM 300.597656 1652300844.8484
MEM 300.597656 1652300844.9488
MEM 300.597656 1652300845.0492
MEM 300.597656 1652300845.1495
MEM 300.597656 1652300845.2499
