CMDLINE /usr/bin/python3 scripts/AE-RF-Rhizo.py
MEM 2858.355469 1652241352.3546
MEM 2858.355469 1652241352.4550
MEM 2858.355469 1652241352.5552
MEM 2858.355469 1652241352.6556
MEM 2858.867188 1652241352.7560
MEM 2858.867188 1652241352.8563
MEM 2851.742188 1652241352.9567
MEM 2851.710938 1652241353.0574
MEM 2862.062500 1652241353.1577
MEM 2862.031250 1652241353.2581
MEM 2861.699219 1652241353.3585
MEM 2861.699219 1652241353.4589
MEM 2861.699219 1652241353.5593
MEM 2861.699219 1652241353.6597
MEM 2861.699219 1652241353.7601
MEM 2861.683594 1652241353.8605
MEM 2861.683594 1652241353.9608
MEM 2861.683594 1652241354.0612
MEM 2861.683594 1652241354.1616
MEM 2861.683594 1652241354.2619
MEM 2861.683594 1652241354.3623
MEM 2861.683594 1652241354.4626
MEM 2861.683594 1652241354.5630
MEM 2861.683594 1652241354.6634
MEM 2861.683594 1652241354.7638
MEM 2861.683594 1652241354.8641
MEM 2861.683594 1652241354.9645
MEM 2861.683594 1652241355.0649
MEM 2861.683594 1652241355.1653
MEM 2861.683594 1652241355.2656
MEM 2861.683594 1652241355.3660
MEM 2861.683594 1652241355.4664
MEM 2861.683594 1652241355.5668
MEM 2861.683594 1652241355.6672
MEM 2862.195312 1652241355.7675
MEM 2861.957031 1652241355.8679
MEM 2861.925781 1652241355.9683
MEM 2861.894531 1652241356.0687
MEM 2866.906250 1652241356.1691
MEM 2873.792969 1652241356.2695
MEM 2873.468750 1652241356.3698
MEM 2873.468750 1652241356.4702
MEM 2873.468750 1652241356.5706
MEM 2873.468750 1652241356.6710
MEM 2873.468750 1652241356.7714
MEM 2873.449219 1652241356.8718
MEM 2873.449219 1652241356.9724
MEM 2873.449219 1652241357.0728
MEM 2873.449219 1652241357.1732
MEM 2873.449219 1652241357.2736
MEM 2873.449219 1652241357.3740
MEM 2873.449219 1652241357.4744
MEM 2873.449219 1652241357.5747
MEM 2873.449219 1652241357.6751
MEM 2873.449219 1652241357.7755
MEM 2873.449219 1652241357.8760
MEM 2873.449219 1652241357.9764
MEM 2873.449219 1652241358.0767
MEM 2873.449219 1652241358.1771
MEM 2873.449219 1652241358.2774
MEM 2873.449219 1652241358.3778
MEM 2873.449219 1652241358.4782
MEM 2873.449219 1652241358.5785
MEM 2873.449219 1652241358.6789
MEM 2873.449219 1652241358.7792
MEM 2873.960938 1652241358.8795
MEM 2873.960938 1652241358.9799
MEM 2873.707031 1652241359.0803
MEM 2873.660156 1652241359.1807
MEM 2882.378906 1652241359.2814
MEM 2882.351562 1652241359.3818
MEM 2886.906250 1652241359.4822
MEM 2886.906250 1652241359.5826
MEM 2886.906250 1652241359.6830
MEM 2886.906250 1652241359.7835
MEM 2886.914062 1652241359.8838
MEM 2886.886719 1652241359.9842
MEM 2886.886719 1652241360.0846
MEM 2886.886719 1652241360.1850
MEM 2886.886719 1652241360.2853
MEM 2886.886719 1652241360.3857
MEM 2886.886719 1652241360.4860
MEM 2886.886719 1652241360.5863
MEM 2886.886719 1652241360.6866
MEM 2886.886719 1652241360.7870
MEM 2886.886719 1652241360.8874
MEM 2886.886719 1652241360.9878
MEM 2886.886719 1652241361.0882
MEM 2886.886719 1652241361.1886
MEM 2886.886719 1652241361.2904
MEM 2886.886719 1652241361.3907
MEM 2886.886719 1652241361.4912
MEM 2886.886719 1652241361.5916
MEM 2887.398438 1652241361.6920
MEM 2887.164062 1652241361.7924
MEM 2861.097656 1652241361.8927
MEM 2861.066406 1652241361.9931
MEM 2865.929688 1652241362.0935
MEM 2866.171875 1652241362.1939
MEM 2866.613281 1652241362.2943
MEM 2866.613281 1652241362.3946
MEM 2866.613281 1652241362.4951
MEM 2866.613281 1652241362.5954
MEM 2866.613281 1652241362.6958
MEM 2866.597656 1652241362.7962
MEM 2866.597656 1652241362.8965
MEM 2866.597656 1652241362.9970
MEM 2866.597656 1652241363.0974
MEM 2866.597656 1652241363.1983
MEM 2866.597656 1652241363.2986
MEM 2866.597656 1652241363.3990
MEM 2866.597656 1652241363.4994
MEM 2866.597656 1652241363.5998
MEM 2866.597656 1652241363.7001
MEM 2872.781250 1652241363.8005
MEM 2872.781250 1652241363.9009
MEM 2872.781250 1652241364.0013
MEM 2872.781250 1652241364.1017
MEM 2872.781250 1652241364.2021
MEM 2872.781250 1652241364.3024
MEM 2872.781250 1652241364.4028
MEM 2872.781250 1652241364.5032
MEM 2872.781250 1652241364.6036
MEM 2872.781250 1652241364.7040
MEM 2873.292969 1652241364.8044
MEM 2873.058594 1652241364.9048
MEM 2873.023438 1652241365.0112
MEM 2873.011719 1652241365.1116
MEM 2872.964844 1652241365.2124
MEM 2872.929688 1652241365.3128
MEM 2878.285156 1652241365.4132
MEM 2878.285156 1652241365.5136
MEM 2878.285156 1652241365.6140
MEM 2878.285156 1652241365.7143
MEM 2878.285156 1652241365.8146
MEM 2878.285156 1652241365.9151
MEM 2878.265625 1652241366.0154
MEM 2878.265625 1652241366.1158
MEM 2878.265625 1652241366.2162
MEM 2878.265625 1652241366.3166
MEM 2878.265625 1652241366.4170
MEM 2878.265625 1652241366.5174
MEM 2886.167969 1652241366.6177
MEM 2903.183594 1652241366.7181
MEM 2903.183594 1652241366.8185
MEM 2903.183594 1652241366.9189
MEM 2904.988281 1652241367.0193
MEM 2904.988281 1652241367.1197
MEM 2904.988281 1652241367.2200
MEM 2904.988281 1652241367.3204
MEM 2904.988281 1652241367.4208
MEM 2904.988281 1652241367.5212
MEM 2904.988281 1652241367.6216
MEM 2904.988281 1652241367.7220
MEM 2904.988281 1652241367.8223
MEM 2905.246094 1652241367.9227
MEM 2909.460938 1652241368.0231
MEM 2915.304688 1652241368.1235
MEM 2915.273438 1652241368.2239
MEM 2925.039062 1652241368.3243
MEM 2925.007812 1652241368.4247
MEM 2924.687500 1652241368.5250
MEM 2924.687500 1652241368.6254
MEM 2924.687500 1652241368.7257
MEM 2924.687500 1652241368.8259
MEM 2924.687500 1652241368.9263
MEM 2924.667969 1652241369.0267
MEM 2924.667969 1652241369.1271
MEM 2924.667969 1652241369.2275
MEM 2924.667969 1652241369.3278
MEM 2924.667969 1652241369.4282
MEM 2945.710938 1652241369.5286
MEM 2966.816406 1652241369.6290
MEM 2966.816406 1652241369.7294
MEM 2966.816406 1652241369.8298
MEM 2966.816406 1652241369.9301
MEM 2967.843750 1652241370.0306
MEM 2967.843750 1652241370.1309
MEM 2967.843750 1652241370.2313
MEM 2967.843750 1652241370.3317
MEM 2967.843750 1652241370.4321
MEM 2967.843750 1652241370.5325
MEM 2967.843750 1652241370.6328
MEM 2968.359375 1652241370.7332
MEM 2968.359375 1652241370.8337
MEM 2978.675781 1652241370.9341
MEM 2983.683594 1652241371.0345
MEM 2988.796875 1652241371.1348
MEM 2988.781250 1652241371.2352
MEM 2989.003906 1652241371.3355
MEM 2988.457031 1652241371.4358
MEM 2988.457031 1652241371.5362
MEM 2988.457031 1652241371.6365
MEM 2988.457031 1652241371.7369
MEM 2988.437500 1652241371.8373
MEM 2988.437500 1652241371.9378
MEM 2988.437500 1652241372.0382
MEM 2988.437500 1652241372.1386
MEM 2988.437500 1652241372.2390
MEM 2988.648438 1652241372.3394
MEM 3014.417969 1652241372.4397
MEM 3014.417969 1652241372.5401
MEM 3014.417969 1652241372.6405
MEM 3014.417969 1652241372.7409
MEM 3014.417969 1652241372.8413
MEM 3014.417969 1652241372.9417
MEM 3014.417969 1652241373.0421
MEM 3014.417969 1652241373.1425
MEM 3014.417969 1652241373.2430
MEM 3014.417969 1652241373.3433
MEM 3014.417969 1652241373.4437
MEM 3014.417969 1652241373.5442
MEM 3014.675781 1652241373.6448
MEM 3014.511719 1652241373.7454
MEM 2994.148438 1652241373.8458
MEM 3004.937500 1652241373.9463
MEM 3004.925781 1652241374.0467
MEM 3009.535156 1652241374.1471
MEM 3012.593750 1652241374.2475
MEM 3012.277344 1652241374.3479
MEM 3012.277344 1652241374.4483
MEM 3012.277344 1652241374.5486
MEM 3012.277344 1652241374.6490
MEM 3012.277344 1652241374.7494
MEM 3012.257812 1652241374.8498
MEM 3012.257812 1652241374.9501
MEM 3012.257812 1652241375.0505
MEM 3012.257812 1652241375.1509
MEM 3012.257812 1652241375.2512
MEM 3023.082031 1652241375.3515
MEM 3028.492188 1652241375.4520
MEM 3028.492188 1652241375.5524
MEM 3029.378906 1652241375.6527
MEM 2998.679688 1652241375.7531
MEM 2998.679688 1652241375.8534
MEM 2998.679688 1652241375.9537
MEM 2998.679688 1652241376.0539
MEM 3011.554688 1652241376.1544
MEM 3011.554688 1652241376.2551
MEM 3011.554688 1652241376.3555
MEM 3011.554688 1652241376.4559
MEM 3011.554688 1652241376.5563
MEM 3011.554688 1652241376.6567
MEM 3011.554688 1652241376.7570
MEM 3011.554688 1652241376.8574
MEM 3011.808594 1652241376.9578
MEM 2980.222656 1652241377.0582
MEM 2982.511719 1652241377.1586
MEM 2958.949219 1652241377.2592
MEM 2974.035156 1652241377.3596
MEM 2935.019531 1652241377.4600
MEM 2944.378906 1652241377.5604
MEM 2944.378906 1652241377.6608
MEM 2944.378906 1652241377.7612
MEM 2944.378906 1652241377.8616
MEM 2944.378906 1652241377.9620
MEM 2944.359375 1652241378.0624
MEM 2944.359375 1652241378.1628
MEM 2944.359375 1652241378.2632
MEM 2944.359375 1652241378.3636
MEM 2944.359375 1652241378.4640
MEM 2944.359375 1652241378.5644
MEM 2944.359375 1652241378.6648
MEM 2944.359375 1652241378.7652
MEM 2944.359375 1652241378.8656
MEM 2944.359375 1652241378.9660
MEM 2944.359375 1652241379.0664
MEM 2944.359375 1652241379.1668
MEM 2945.386719 1652241379.2676
MEM 2945.386719 1652241379.3687
MEM 2945.386719 1652241379.4691
MEM 2945.386719 1652241379.5696
MEM 2945.386719 1652241379.6700
MEM 2945.386719 1652241379.7705
MEM 2945.386719 1652241379.8708
MEM 2945.386719 1652241379.9712
MEM 2945.386719 1652241380.0716
MEM 2945.898438 1652241380.1721
MEM 2956.113281 1652241380.2725
MEM 2969.175781 1652241380.3729
MEM 2974.121094 1652241380.4732
MEM 2977.542969 1652241380.5737
MEM 2977.511719 1652241380.6742
MEM 2977.234375 1652241380.7746
MEM 2977.234375 1652241380.8750
MEM 2977.234375 1652241380.9754
MEM 2977.234375 1652241381.0758
MEM 2977.234375 1652241381.1762
MEM 2977.234375 1652241381.2767
MEM 2977.234375 1652241381.3771
MEM 2977.234375 1652241381.4775
MEM 2977.234375 1652241381.5779
MEM 2977.234375 1652241381.6782
MEM 2977.234375 1652241381.7787
MEM 2977.222656 1652241381.8790
MEM 2977.222656 1652241381.9795
MEM 2977.222656 1652241382.0799
MEM 2977.222656 1652241382.1803
MEM 2977.222656 1652241382.2807
MEM 2977.203125 1652241382.3811
MEM 2977.203125 1652241382.4815
MEM 2977.203125 1652241382.5818
MEM 2977.203125 1652241382.6822
MEM 2977.203125 1652241382.7826
MEM 2977.203125 1652241382.8830
MEM 2977.203125 1652241382.9834
MEM 2977.203125 1652241383.0838
MEM 2977.203125 1652241383.1846
MEM 2977.203125 1652241383.2850
MEM 2977.203125 1652241383.3854
MEM 2977.203125 1652241383.4857
MEM 2977.203125 1652241383.5861
MEM 2977.203125 1652241383.6864
MEM 2977.203125 1652241383.7868
MEM 2977.203125 1652241383.8871
MEM 2977.203125 1652241383.9874
MEM 2977.203125 1652241384.0877
MEM 2977.203125 1652241384.1879
MEM 2977.203125 1652241384.2882
MEM 2977.203125 1652241384.3886
MEM 2977.714844 1652241384.4889
MEM 2977.714844 1652241384.5892
MEM 2977.460938 1652241384.6901
MEM 2979.148438 1652241384.7923
MEM 2979.125000 1652241384.8927
MEM 2981.656250 1652241384.9931
MEM 2981.640625 1652241385.0935
MEM 2981.539062 1652241385.1938
MEM 2981.539062 1652241385.2942
MEM 2981.539062 1652241385.3945
MEM 2981.539062 1652241385.4949
MEM 2981.539062 1652241385.5954
MEM 2981.519531 1652241385.6958
MEM 2981.519531 1652241385.7962
MEM 2981.519531 1652241385.8966
MEM 2981.519531 1652241385.9970
MEM 2981.519531 1652241386.0973
MEM 2981.519531 1652241386.1977
MEM 2981.519531 1652241386.2980
MEM 2981.519531 1652241386.3984
MEM 2981.519531 1652241386.4987
MEM 2981.519531 1652241386.5991
MEM 2988.957031 1652241386.6995
MEM 2988.957031 1652241386.7998
MEM 2988.957031 1652241386.9002
MEM 2988.957031 1652241387.0006
MEM 2988.957031 1652241387.1009
MEM 2988.957031 1652241387.2013
MEM 2988.957031 1652241387.3017
MEM 2988.957031 1652241387.4020
MEM 2989.468750 1652241387.5024
MEM 2989.234375 1652241387.6028
MEM 2989.203125 1652241387.7032
MEM 2989.183594 1652241387.8036
MEM 2989.152344 1652241387.9055
MEM 2989.125000 1652241388.0058
MEM 2992.539062 1652241388.1062
MEM 2992.539062 1652241388.2066
MEM 2992.539062 1652241388.3070
MEM 2992.539062 1652241388.4074
MEM 2992.539062 1652241388.5077
MEM 2992.523438 1652241388.6082
MEM 2992.523438 1652241388.7085
MEM 2992.523438 1652241388.8093
MEM 2992.523438 1652241388.9118
MEM 2992.523438 1652241389.0122
MEM 2992.523438 1652241389.1126
MEM 2992.523438 1652241389.2130
MEM 2992.523438 1652241389.3134
MEM 2992.523438 1652241389.4138
MEM 2992.523438 1652241389.5141
MEM 2992.523438 1652241389.6145
MEM 2992.523438 1652241389.7149
MEM 2992.523438 1652241389.8151
MEM 2992.523438 1652241389.9155
MEM 2992.523438 1652241390.0158
MEM 2992.523438 1652241390.1162
MEM 2992.523438 1652241390.2166
MEM 2992.523438 1652241390.3169
MEM 2992.523438 1652241390.4173
MEM 2993.035156 1652241390.5177
MEM 2993.035156 1652241390.6181
MEM 2972.648438 1652241390.7184
MEM 2976.917969 1652241390.8188
MEM 2976.882812 1652241390.9192
MEM 2982.199219 1652241391.0196
MEM 2991.246094 1652241391.1200
MEM 2990.929688 1652241391.2204
MEM 2990.929688 1652241391.3208
MEM 2990.929688 1652241391.4212
MEM 2990.929688 1652241391.5215
MEM 2990.929688 1652241391.6219
MEM 2990.929688 1652241391.7223
MEM 2990.906250 1652241391.8226
MEM 2990.906250 1652241391.9229
MEM 2990.906250 1652241392.0231
MEM 2990.906250 1652241392.1233
MEM 2990.906250 1652241392.2236
MEM 2990.906250 1652241392.3239
MEM 2990.906250 1652241392.4242
MEM 2990.906250 1652241392.5245
MEM 2990.906250 1652241392.6249
MEM 2990.906250 1652241392.7253
MEM 2990.906250 1652241392.8258
MEM 2990.906250 1652241392.9265
MEM 2993.222656 1652241393.0269
MEM 2993.222656 1652241393.1272
MEM 2993.222656 1652241393.2276
MEM 2993.222656 1652241393.3280
MEM 2993.222656 1652241393.4284
MEM 2993.222656 1652241393.5288
MEM 2993.222656 1652241393.6291
MEM 2993.222656 1652241393.7295
MEM 2993.222656 1652241393.8299
MEM 2993.734375 1652241393.9302
MEM 2993.496094 1652241394.0306
MEM 2993.472656 1652241394.1310
MEM 2993.449219 1652241394.2314
MEM 2993.417969 1652241394.3319
MEM 2993.406250 1652241394.4323
MEM 2993.882812 1652241394.5326
MEM 2993.800781 1652241394.6330
MEM 2993.800781 1652241394.7333
MEM 2993.800781 1652241394.8337
MEM 2993.800781 1652241394.9341
MEM 2994.039062 1652241395.0344
MEM 2993.781250 1652241395.1348
MEM 2993.781250 1652241395.2352
MEM 2993.781250 1652241395.3356
MEM 2993.781250 1652241395.4360
MEM 2993.781250 1652241395.5364
MEM 2993.781250 1652241395.6368
MEM 2993.781250 1652241395.7372
MEM 2993.781250 1652241395.8376
MEM 2993.781250 1652241395.9380
MEM 2993.781250 1652241396.0384
MEM 2993.781250 1652241396.1393
MEM 2994.804688 1652241396.2397
MEM 2994.804688 1652241396.3400
MEM 2994.804688 1652241396.4404
MEM 2994.804688 1652241396.5408
MEM 2994.804688 1652241396.6412
MEM 2994.804688 1652241396.7416
MEM 2994.804688 1652241396.8419
MEM 2994.804688 1652241396.9423
MEM 2995.316406 1652241397.0426
MEM 2995.078125 1652241397.1432
MEM 2995.046875 1652241397.2435
MEM 2995.031250 1652241397.3439
MEM 3005.300781 1652241397.4443
MEM 3005.269531 1652241397.5448
MEM 3004.972656 1652241397.6453
MEM 3004.972656 1652241397.7457
MEM 3004.972656 1652241397.8461
MEM 3004.972656 1652241397.9465
MEM 3004.972656 1652241398.0469
MEM 3004.949219 1652241398.1473
MEM 3004.949219 1652241398.2477
MEM 3004.949219 1652241398.3481
MEM 3004.949219 1652241398.4484
MEM 3004.949219 1652241398.5488
MEM 3004.949219 1652241398.6492
MEM 3004.949219 1652241398.7496
MEM 3004.949219 1652241398.8500
MEM 3004.949219 1652241398.9503
MEM 3004.949219 1652241399.0507
MEM 3004.949219 1652241399.1511
MEM 3004.949219 1652241399.2515
MEM 3004.949219 1652241399.3519
MEM 3004.949219 1652241399.4523
MEM 3004.949219 1652241399.5526
MEM 3004.949219 1652241399.6530
MEM 3004.949219 1652241399.7534
MEM 3004.949219 1652241399.8538
MEM 3004.949219 1652241399.9541
MEM 3005.460938 1652241400.0544
MEM 3005.222656 1652241400.1549
MEM 3005.191406 1652241400.2553
MEM 3005.179688 1652241400.3558
MEM 3005.144531 1652241400.4561
MEM 3012.574219 1652241400.5568
MEM 3012.558594 1652241400.6572
MEM 3012.246094 1652241400.7576
MEM 3012.246094 1652241400.8581
MEM 3012.246094 1652241400.9584
MEM 3012.246094 1652241401.0588
MEM 3012.246094 1652241401.1592
MEM 3012.222656 1652241401.2596
MEM 3012.222656 1652241401.3600
MEM 3012.222656 1652241401.4604
MEM 3012.222656 1652241401.5607
MEM 3012.222656 1652241401.6611
MEM 3012.222656 1652241401.7615
MEM 3012.222656 1652241401.8619
MEM 3012.222656 1652241401.9623
MEM 3012.222656 1652241402.0627
MEM 3012.222656 1652241402.1631
MEM 3012.222656 1652241402.2634
MEM 3012.222656 1652241402.3639
MEM 3012.828125 1652241402.4643
MEM 2975.550781 1652241402.5647
MEM 2975.550781 1652241402.6651
MEM 2975.550781 1652241402.7656
MEM 2950.667969 1652241402.8660
MEM 2950.667969 1652241402.9664
MEM 2950.667969 1652241403.0668
MEM 2950.667969 1652241403.1672
MEM 2950.667969 1652241403.2676
MEM 2950.667969 1652241403.3680
MEM 2950.667969 1652241403.4684
MEM 2950.667969 1652241403.5688
MEM 2950.667969 1652241403.6691
MEM 2950.921875 1652241403.7695
MEM 2956.527344 1652241403.8700
MEM 2979.437500 1652241403.9705
MEM 2979.406250 1652241404.0714
MEM 2986.839844 1652241404.1718
MEM 2986.812500 1652241404.2728
MEM 2986.777344 1652241404.3732
MEM 2986.683594 1652241404.4736
MEM 2986.683594 1652241404.5740
MEM 2986.683594 1652241404.6745
MEM 2986.683594 1652241404.7749
MEM 2986.683594 1652241404.8752
MEM 2986.664062 1652241404.9757
MEM 2986.664062 1652241405.0761
MEM 2986.664062 1652241405.1765
MEM 2986.664062 1652241405.2769
MEM 2986.664062 1652241405.3774
MEM 2986.664062 1652241405.4778
MEM 2986.664062 1652241405.5800
MEM 2986.664062 1652241405.6804
MEM 2986.664062 1652241405.7808
MEM 2986.664062 1652241405.8811
MEM 2986.664062 1652241405.9821
MEM 2986.664062 1652241406.0825
MEM 2986.664062 1652241406.1829
MEM 2986.664062 1652241406.2833
MEM 2986.664062 1652241406.3837
MEM 2986.664062 1652241406.4840
MEM 2986.664062 1652241406.5844
MEM 2986.664062 1652241406.6847
MEM 2986.664062 1652241406.7851
MEM 2987.175781 1652241406.8855
MEM 2987.175781 1652241406.9859
MEM 2984.644531 1652241407.0863
MEM 2994.816406 1652241407.1868
MEM 2963.800781 1652241407.2871
MEM 2988.917969 1652241407.3875
MEM 2973.304688 1652241407.4880
MEM 2972.988281 1652241407.5884
MEM 2972.988281 1652241407.6887
MEM 2972.988281 1652241407.7891
MEM 2972.988281 1652241407.8895
MEM 2972.988281 1652241407.9899
MEM 2972.968750 1652241408.0903
MEM 2972.968750 1652241408.1906
MEM 2972.968750 1652241408.2910
MEM 2972.968750 1652241408.3913
MEM 2972.968750 1652241408.4916
MEM 2972.968750 1652241408.5922
MEM 2972.968750 1652241408.6926
MEM 2972.968750 1652241408.7929
MEM 2973.480469 1652241408.8941
MEM 2973.480469 1652241408.9945
MEM 2973.480469 1652241409.0949
MEM 2973.480469 1652241409.1951
MEM 2973.480469 1652241409.2955
MEM 2973.480469 1652241409.3959
MEM 2973.480469 1652241409.4962
MEM 2973.480469 1652241409.5966
MEM 2973.992188 1652241409.6969
MEM 2973.992188 1652241409.7973
MEM 2968.507812 1652241409.8977
MEM 2956.882812 1652241409.9981
MEM 2990.976562 1652241410.0986
MEM 2988.132812 1652241410.1990
MEM 3043.894531 1652241410.2994
MEM 3054.902344 1652241410.3998
MEM 3054.902344 1652241410.5002
MEM 3054.902344 1652241410.6006
MEM 3054.902344 1652241410.7010
MEM 3054.902344 1652241410.8014
MEM 3025.257812 1652241410.9022
MEM 3025.257812 1652241411.0026
MEM 3025.257812 1652241411.1030
MEM 3025.257812 1652241411.2034
MEM 3025.257812 1652241411.3038
MEM 3025.257812 1652241411.4042
MEM 3025.257812 1652241411.5046
MEM 3025.257812 1652241411.6049
MEM 3025.257812 1652241411.7053
MEM 2993.914062 1652241411.8057
MEM 2996.746094 1652241411.9061
MEM 2996.746094 1652241412.0065
MEM 2996.746094 1652241412.1069
MEM 2996.746094 1652241412.2073
MEM 2996.746094 1652241412.3078
MEM 2996.746094 1652241412.4081
MEM 2996.746094 1652241412.5085
MEM 2997.257812 1652241412.6089
MEM 3003.203125 1652241412.7098
MEM 2978.812500 1652241412.8103
MEM 2980.171875 1652241412.9107
MEM 2999.652344 1652241413.0111
MEM 3001.132812 1652241413.1115
MEM 2969.664062 1652241413.2119
MEM 2969.464844 1652241413.3123
MEM 2969.464844 1652241413.4127
MEM 2969.464844 1652241413.5131
MEM 2969.464844 1652241413.6135
MEM 2969.703125 1652241413.7139
MEM 2969.703125 1652241413.8143
MEM 2969.703125 1652241413.9147
MEM 2969.703125 1652241414.0151
MEM 2969.703125 1652241414.1155
MEM 2969.703125 1652241414.2159
MEM 2969.703125 1652241414.3164
MEM 2969.703125 1652241414.4168
MEM 2969.703125 1652241414.5172
MEM 2969.703125 1652241414.6176
MEM 3000.367188 1652241414.7180
MEM 3000.367188 1652241414.8184
MEM 3000.367188 1652241414.9188
MEM 3000.367188 1652241415.0192
MEM 3000.367188 1652241415.1196
MEM 3000.367188 1652241415.2200
MEM 3000.367188 1652241415.3204
MEM 3000.367188 1652241415.4208
MEM 3000.878906 1652241415.5212
MEM 3000.644531 1652241415.6215
MEM 3028.898438 1652241415.7219
MEM 3022.066406 1652241415.8223
MEM 3048.269531 1652241415.9227
MEM 3064.082031 1652241416.0232
MEM 3011.476562 1652241416.1236
MEM 3011.398438 1652241416.2240
MEM 3011.398438 1652241416.3243
MEM 3011.398438 1652241416.4246
MEM 3011.398438 1652241416.5249
MEM 3011.378906 1652241416.6253
MEM 3011.378906 1652241416.7256
MEM 3011.378906 1652241416.8260
MEM 3011.378906 1652241416.9264
MEM 3011.378906 1652241417.0268
MEM 3011.378906 1652241417.1273
MEM 3032.808594 1652241417.2277
MEM 3032.808594 1652241417.3281
MEM 3032.808594 1652241417.4285
MEM 3032.808594 1652241417.5289
MEM 3036.414062 1652241417.6293
MEM 3036.414062 1652241417.7298
MEM 3036.414062 1652241417.8302
MEM 3036.414062 1652241417.9306
MEM 3036.414062 1652241418.0310
MEM 3036.414062 1652241418.1314
MEM 3036.414062 1652241418.2317
MEM 3036.414062 1652241418.3321
MEM 3036.671875 1652241418.4325
MEM 3036.441406 1652241418.5329
MEM 3056.531250 1652241418.6333
MEM 2985.109375 1652241418.7347
MEM 2973.167969 1652241418.8352
MEM 2973.226562 1652241418.9362
MEM 2997.765625 1652241419.0366
MEM 2997.542969 1652241419.1370
MEM 2997.542969 1652241419.2374
MEM 2997.542969 1652241419.3379
MEM 2997.542969 1652241419.4383
MEM 2997.542969 1652241419.5387
MEM 2997.523438 1652241419.6391
MEM 2997.523438 1652241419.7396
MEM 2997.523438 1652241419.8400
MEM 2997.523438 1652241419.9404
MEM 2997.523438 1652241420.0407
MEM 2997.523438 1652241420.1412
MEM 3019.421875 1652241420.2416
MEM 3029.992188 1652241420.3420
MEM 3060.402344 1652241420.4424
MEM 3060.402344 1652241420.5428
MEM 3060.402344 1652241420.6432
MEM 3078.714844 1652241420.7437
MEM 3068.691406 1652241420.8441
MEM 3068.691406 1652241420.9445
MEM 3068.691406 1652241421.0449
MEM 3068.691406 1652241421.1453
MEM 3068.691406 1652241421.2457
MEM 3068.691406 1652241421.3461
MEM 3068.691406 1652241421.4465
MEM 3068.691406 1652241421.5469
MEM 3068.949219 1652241421.6474
MEM 3068.734375 1652241421.7478
MEM 3077.871094 1652241421.8482
MEM 3088.437500 1652241421.9486
MEM 3058.972656 1652241422.0493
MEM 3080.105469 1652241422.1497
MEM 3091.199219 1652241422.2503
MEM 3091.167969 1652241422.3506
MEM 3091.167969 1652241422.4510
MEM 3091.167969 1652241422.5514
MEM 3091.167969 1652241422.6518
MEM 3091.167969 1652241422.7522
MEM 3091.144531 1652241422.8526
MEM 3091.144531 1652241422.9529
MEM 3091.144531 1652241423.0533
MEM 3091.144531 1652241423.1537
MEM 3091.144531 1652241423.2541
MEM 3091.144531 1652241423.3546
MEM 3144.433594 1652241423.4550
MEM 3175.101562 1652241423.5555
MEM 3175.101562 1652241423.6561
MEM 3175.101562 1652241423.7565
MEM 3175.101562 1652241423.8568
MEM 3163.160156 1652241423.9572
MEM 3163.160156 1652241424.0574
MEM 3163.160156 1652241424.1577
MEM 3163.160156 1652241424.2580
MEM 3163.160156 1652241424.3583
MEM 3163.160156 1652241424.4587
MEM 3163.160156 1652241424.5590
MEM 3163.160156 1652241424.6593
MEM 3163.417969 1652241424.7595
MEM 3163.417969 1652241424.8599
MEM 3163.203125 1652241424.9615
MEM 3164.101562 1652241425.0620
MEM 3178.410156 1652241425.1632
MEM 3199.167969 1652241425.2636
MEM 3242.941406 1652241425.3641
MEM 3242.625000 1652241425.4646
MEM 3242.625000 1652241425.5650
MEM 3242.625000 1652241425.6654
MEM 3242.625000 1652241425.7658
MEM 3242.625000 1652241425.8662
MEM 3242.605469 1652241425.9666
MEM 3242.605469 1652241426.0670
MEM 3242.605469 1652241426.1674
MEM 3242.605469 1652241426.2678
MEM 3242.605469 1652241426.3681
MEM 3274.437500 1652241426.4685
MEM 3347.917969 1652241426.5689
MEM 3347.917969 1652241426.6693
MEM 3347.917969 1652241426.7697
MEM 3347.917969 1652241426.8703
MEM 3332.679688 1652241426.9708
MEM 3332.679688 1652241427.0712
MEM 3332.679688 1652241427.1719
MEM 3332.679688 1652241427.2722
MEM 3332.679688 1652241427.3726
MEM 3332.679688 1652241427.4730
MEM 3332.679688 1652241427.5734
MEM 3332.679688 1652241427.6739
MEM 3332.937500 1652241427.7743
MEM 3343.125000 1652241427.8748
MEM 3326.312500 1652241427.9752
MEM 3337.382812 1652241428.0757
MEM 3330.886719 1652241428.1761
MEM 3325.300781 1652241428.2765
MEM 3346.398438 1652241428.3769
MEM 3346.066406 1652241428.4774
MEM 3346.066406 1652241428.5778
MEM 3346.066406 1652241428.6783
MEM 3346.066406 1652241428.7787
MEM 3346.066406 1652241428.8791
MEM 3346.046875 1652241428.9796
MEM 3346.046875 1652241429.0801
MEM 3346.046875 1652241429.1804
MEM 3346.046875 1652241429.2808
MEM 3346.046875 1652241429.3812
MEM 3377.929688 1652241429.4816
MEM 3410.804688 1652241429.5822
MEM 3452.046875 1652241429.6826
MEM 3452.046875 1652241429.7830
MEM 3452.046875 1652241429.8834
MEM 3452.046875 1652241429.9838
MEM 3452.046875 1652241430.0842
