CMDLINE /usr/bin/python3 scripts/AE-SVM-TARA.py
MEM 3693.605469 1652289614.1695
MEM 3693.605469 1652289614.2699
MEM 3693.605469 1652289614.3703
MEM 3693.605469 1652289614.4707
MEM 3693.605469 1652289614.5711
MEM 3693.605469 1652289614.6718
MEM 3693.605469 1652289614.7722
MEM 3693.605469 1652289614.8728
MEM 3693.605469 1652289614.9733
MEM 3693.605469 1652289615.0741
MEM 3693.605469 1652289615.1747
MEM 3693.605469 1652289615.2757
MEM 3693.605469 1652289615.3761
MEM 3694.117188 1652289615.4766
MEM 3693.882812 1652289615.5774
MEM 3693.867188 1652289615.6778
MEM 3693.835938 1652289615.7783
MEM 3693.816406 1652289615.8788
MEM 3693.789062 1652289615.9792
MEM 3693.757812 1652289616.0797
MEM 3693.441406 1652289616.1801
MEM 3693.441406 1652289616.2805
MEM 3693.441406 1652289616.3810
MEM 3693.441406 1652289616.4814
MEM 3693.441406 1652289616.5820
MEM 3693.441406 1652289616.6824
MEM 3693.417969 1652289616.7830
MEM 3693.417969 1652289616.8836
MEM 3693.417969 1652289616.9840
MEM 3693.417969 1652289617.0845
MEM 3693.417969 1652289617.1851
MEM 3693.417969 1652289617.2854
MEM 3693.417969 1652289617.3859
MEM 3693.417969 1652289617.4863
MEM 3693.417969 1652289617.5867
MEM 3693.417969 1652289617.6872
MEM 3693.417969 1652289617.7876
MEM 3693.417969 1652289617.8881
MEM 3693.417969 1652289617.9885
MEM 3693.929688 1652289618.0890
MEM 3696.253906 1652289618.1895
MEM 3696.222656 1652289618.2899
MEM 3696.175781 1652289618.3907
MEM 3697.628906 1652289618.4911
MEM 3697.507812 1652289618.5915
MEM 3697.507812 1652289618.6919
MEM 3697.507812 1652289618.7923
MEM 3697.507812 1652289618.8928
MEM 3697.488281 1652289618.9932
MEM 3697.488281 1652289619.0936
MEM 3697.488281 1652289619.1940
MEM 3697.488281 1652289619.2944
MEM 3697.488281 1652289619.3949
MEM 3697.488281 1652289619.4954
MEM 3699.027344 1652289619.5958
MEM 3699.027344 1652289619.6962
MEM 3699.027344 1652289619.7967
MEM 3699.027344 1652289619.8973
MEM 3699.539062 1652289619.9977
MEM 3699.304688 1652289620.0982
MEM 3699.511719 1652289620.1986
MEM 3699.480469 1652289620.2991
MEM 3699.449219 1652289620.3996
MEM 3699.433594 1652289620.5001
MEM 3699.261719 1652289620.6006
MEM 3699.261719 1652289620.7011
MEM 3699.261719 1652289620.8016
MEM 3699.261719 1652289620.9022
MEM 3699.242188 1652289621.0029
MEM 3699.242188 1652289621.1035
MEM 3699.242188 1652289621.2039
MEM 3699.242188 1652289621.3042
MEM 3699.242188 1652289621.4047
MEM 3699.242188 1652289621.5051
MEM 3699.242188 1652289621.6056
MEM 3699.242188 1652289621.7061
MEM 3699.242188 1652289621.8066
MEM 3699.242188 1652289621.9070
MEM 3699.242188 1652289622.0074
MEM 3699.242188 1652289622.1079
MEM 3699.242188 1652289622.2083
MEM 3699.242188 1652289622.3089
MEM 3699.753906 1652289622.4095
MEM 3699.503906 1652289622.5103
MEM 3699.472656 1652289622.6109
MEM 3699.441406 1652289622.7112
MEM 3699.410156 1652289622.8117
MEM 3699.074219 1652289622.9122
MEM 3699.074219 1652289623.0127
MEM 3699.074219 1652289623.1132
MEM 3699.074219 1652289623.2138
MEM 3699.054688 1652289623.3143
MEM 3699.054688 1652289623.4149
MEM 3699.054688 1652289623.5154
MEM 3699.054688 1652289623.6159
MEM 3699.054688 1652289623.7165
MEM 3699.054688 1652289623.8170
MEM 3699.054688 1652289623.9175
MEM 3699.054688 1652289624.0181
MEM 3699.054688 1652289624.1186
MEM 3699.054688 1652289624.2192
MEM 3699.054688 1652289624.3197
MEM 3699.566406 1652289624.4203
MEM 3699.332031 1652289624.5208
MEM 3699.300781 1652289624.6212
MEM 3701.554688 1652289624.7218
MEM 3701.539062 1652289624.8223
MEM 3701.507812 1652289624.9228
MEM 3701.171875 1652289625.0232
MEM 3701.171875 1652289625.1236
MEM 3701.171875 1652289625.2241
MEM 3701.171875 1652289625.3245
MEM 3701.152344 1652289625.4250
MEM 3701.152344 1652289625.5255
MEM 3701.152344 1652289625.6259
MEM 3701.152344 1652289625.7263
MEM 3701.152344 1652289625.8268
MEM 3701.152344 1652289625.9272
MEM 3701.152344 1652289626.0277
MEM 3701.152344 1652289626.1281
MEM 3701.152344 1652289626.2286
MEM 3701.152344 1652289626.3291
MEM 3701.152344 1652289626.4295
MEM 3701.152344 1652289626.5300
MEM 3701.152344 1652289626.6305
MEM 3701.152344 1652289626.7309
MEM 3701.152344 1652289626.8314
MEM 3701.664062 1652289626.9319
MEM 3702.683594 1652289627.0323
MEM 3702.652344 1652289627.1328
MEM 3702.636719 1652289627.2333
MEM 3704.152344 1652289627.3337
MEM 3704.121094 1652289627.4342
MEM 3704.000000 1652289627.5347
MEM 3704.000000 1652289627.6352
MEM 3704.000000 1652289627.7357
MEM 3704.000000 1652289627.8362
MEM 3704.000000 1652289627.9366
MEM 3703.980469 1652289628.0370
MEM 3703.980469 1652289628.1374
MEM 3703.980469 1652289628.2380
MEM 3703.980469 1652289628.3384
MEM 3703.980469 1652289628.4388
MEM 3703.980469 1652289628.5392
MEM 3703.980469 1652289628.6396
MEM 3703.980469 1652289628.7401
MEM 3703.980469 1652289628.8405
MEM 3703.980469 1652289628.9409
MEM 3704.492188 1652289629.0414
MEM 3704.257812 1652289629.1419
MEM 3711.691406 1652289629.2423
MEM 3711.675781 1652289629.3429
MEM 3711.644531 1652289629.4433
MEM 3711.613281 1652289629.5437
MEM 3711.484375 1652289629.6442
MEM 3711.484375 1652289629.7446
MEM 3711.484375 1652289629.8450
MEM 3711.484375 1652289629.9455
MEM 3711.464844 1652289630.0459
MEM 3716.101562 1652289630.1464
MEM 3716.101562 1652289630.2468
MEM 3716.359375 1652289630.3473
MEM 3716.359375 1652289630.4477
MEM 3716.359375 1652289630.5482
MEM 3716.359375 1652289630.6486
MEM 3716.359375 1652289630.7491
MEM 3716.359375 1652289630.8495
MEM 3721.515625 1652289630.9500
MEM 3721.515625 1652289631.0506
MEM 3731.761719 1652289631.1511
MEM 3732.019531 1652289631.2517
MEM 3731.855469 1652289631.3522
MEM 3731.824219 1652289631.4527
MEM 3731.792969 1652289631.5531
MEM 3731.761719 1652289631.6535
MEM 3731.746094 1652289631.7540
MEM 3731.425781 1652289631.8545
MEM 3731.425781 1652289631.9550
MEM 3731.425781 1652289632.0554
MEM 3731.425781 1652289632.1559
MEM 3740.933594 1652289632.2565
MEM 3740.933594 1652289632.3570
MEM 3760.328125 1652289632.4576
MEM 3760.328125 1652289632.5581
MEM 3760.328125 1652289632.6587
MEM 3760.328125 1652289632.7593
MEM 3761.679688 1652289632.8598
MEM 3762.171875 1652289632.9604
MEM 3762.171875 1652289633.0609
MEM 3762.171875 1652289633.1615
MEM 3762.171875 1652289633.2620
MEM 3762.171875 1652289633.3626
MEM 3762.171875 1652289633.4631
MEM 3762.171875 1652289633.5636
MEM 3762.425781 1652289633.6641
MEM 3762.183594 1652289633.7645
MEM 3762.152344 1652289633.8649
MEM 3762.121094 1652289633.9654
MEM 3762.105469 1652289634.0659
MEM 3762.089844 1652289634.1664
MEM 3762.070312 1652289634.2669
MEM 3761.734375 1652289634.3675
MEM 3761.734375 1652289634.4680
MEM 3761.734375 1652289634.5685
MEM 3761.734375 1652289634.6692
MEM 3761.734375 1652289634.7697
MEM 3761.734375 1652289634.8702
MEM 3761.734375 1652289634.9707
MEM 3761.710938 1652289635.0713
MEM 3761.710938 1652289635.1717
MEM 3761.710938 1652289635.2723
MEM 3761.710938 1652289635.3727
MEM 3761.710938 1652289635.4734
MEM 3761.710938 1652289635.5741
MEM 3761.710938 1652289635.6745
MEM 3761.710938 1652289635.7750
MEM 3761.710938 1652289635.8756
MEM 3761.710938 1652289635.9760
MEM 3761.710938 1652289636.0764
MEM 3761.710938 1652289636.1769
MEM 3761.710938 1652289636.2774
MEM 3761.710938 1652289636.3779
MEM 3761.710938 1652289636.4784
MEM 3761.710938 1652289636.5790
MEM 3761.710938 1652289636.6797
MEM 3761.710938 1652289636.7802
MEM 3761.710938 1652289636.8806
MEM 3761.710938 1652289636.9816
MEM 3762.222656 1652289637.0821
MEM 3762.222656 1652289637.1827
MEM 3761.988281 1652289637.2833
MEM 3761.957031 1652289637.3838
MEM 3761.937500 1652289637.4845
MEM 3761.921875 1652289637.5851
MEM 3762.382812 1652289637.6856
MEM 3762.363281 1652289637.7861
MEM 3762.347656 1652289637.8867
MEM 3762.019531 1652289637.9872
MEM 3762.019531 1652289638.0877
MEM 3762.019531 1652289638.1885
MEM 3762.019531 1652289638.2889
MEM 3762.019531 1652289638.3894
MEM 3762.019531 1652289638.4899
MEM 3762.019531 1652289638.5903
MEM 3762.031250 1652289638.6908
MEM 3762.000000 1652289638.7913
MEM 3762.000000 1652289638.8916
MEM 3762.000000 1652289638.9921
MEM 3762.000000 1652289639.0928
MEM 3762.000000 1652289639.1935
MEM 3762.000000 1652289639.2939
MEM 3762.000000 1652289639.3945
MEM 3762.000000 1652289639.4950
MEM 3762.000000 1652289639.5956
MEM 3762.000000 1652289639.6960
MEM 3762.000000 1652289639.7965
MEM 3762.000000 1652289639.8970
MEM 3762.000000 1652289639.9977
MEM 3762.000000 1652289640.0981
MEM 3762.000000 1652289640.1987
MEM 3762.000000 1652289640.2991
MEM 3762.000000 1652289640.3997
MEM 3762.000000 1652289640.5002
MEM 3762.000000 1652289640.6008
MEM 3762.511719 1652289640.7016
MEM 3762.511719 1652289640.8021
MEM 3762.531250 1652289640.9026
MEM 3762.515625 1652289641.0033
MEM 3762.503906 1652289641.1040
MEM 3765.042969 1652289641.2045
MEM 3765.031250 1652289641.3051
MEM 3765.015625 1652289641.4056
MEM 3764.984375 1652289641.5063
MEM 3764.968750 1652289641.6067
MEM 3764.648438 1652289641.7074
MEM 3764.648438 1652289641.8078
MEM 3764.648438 1652289641.9083
MEM 3764.648438 1652289642.0087
MEM 3764.648438 1652289642.1092
MEM 3764.648438 1652289642.2097
MEM 3764.628906 1652289642.3101
MEM 3764.628906 1652289642.4105
MEM 3764.628906 1652289642.5109
MEM 3764.628906 1652289642.6113
MEM 3764.628906 1652289642.7117
MEM 3764.628906 1652289642.8123
MEM 3764.628906 1652289642.9128
MEM 3764.628906 1652289643.0133
MEM 3764.628906 1652289643.1137
MEM 3764.628906 1652289643.2142
MEM 3764.628906 1652289643.3146
MEM 3764.628906 1652289643.4151
MEM 3764.628906 1652289643.5155
MEM 3765.140625 1652289643.6159
MEM 3765.140625 1652289643.7164
MEM 3764.906250 1652289643.8168
MEM 3765.386719 1652289643.9173
MEM 3765.355469 1652289644.0177
MEM 3765.339844 1652289644.1182
MEM 3765.308594 1652289644.2186
MEM 3765.203125 1652289644.3191
MEM 3765.203125 1652289644.4196
MEM 3765.203125 1652289644.5201
MEM 3765.203125 1652289644.6206
MEM 3765.183594 1652289644.7211
MEM 3765.183594 1652289644.8217
MEM 3765.183594 1652289644.9222
MEM 3765.183594 1652289645.0227
MEM 3765.183594 1652289645.1233
MEM 3765.183594 1652289645.2238
MEM 3765.183594 1652289645.3243
MEM 3765.183594 1652289645.4247
MEM 3765.183594 1652289645.5253
MEM 3765.183594 1652289645.6257
MEM 3765.183594 1652289645.7262
MEM 3765.695312 1652289645.8267
MEM 3765.695312 1652289645.9272
MEM 3770.597656 1652289646.0277
MEM 3770.566406 1652289646.1281
MEM 3770.535156 1652289646.2285
MEM 3770.503906 1652289646.3289
MEM 3770.746094 1652289646.4294
MEM 3770.437500 1652289646.5299
MEM 3770.437500 1652289646.6303
MEM 3770.437500 1652289646.7308
MEM 3770.437500 1652289646.8312
MEM 3770.675781 1652289646.9318
MEM 3770.675781 1652289647.0322
MEM 3770.675781 1652289647.1326
MEM 3770.675781 1652289647.2331
MEM 3770.675781 1652289647.3337
MEM 3770.675781 1652289647.4343
MEM 3770.675781 1652289647.5348
MEM 3770.675781 1652289647.6353
MEM 3770.675781 1652289647.7359
MEM 3770.675781 1652289647.8362
MEM 3770.675781 1652289647.9367
MEM 3770.675781 1652289648.0371
MEM 3771.187500 1652289648.1376
MEM 3771.187500 1652289648.2380
MEM 3770.953125 1652289648.3385
MEM 3770.917969 1652289648.4390
MEM 3771.125000 1652289648.5395
MEM 3771.093750 1652289648.6400
MEM 3773.394531 1652289648.7405
MEM 3773.378906 1652289648.8410
MEM 3773.042969 1652289648.9415
MEM 3773.042969 1652289649.0419
MEM 3773.042969 1652289649.1423
MEM 3773.042969 1652289649.2428
MEM 3773.042969 1652289649.3433
MEM 3773.042969 1652289649.4437
MEM 3773.019531 1652289649.5441
MEM 3773.019531 1652289649.6447
MEM 3773.019531 1652289649.7453
MEM 3773.019531 1652289649.8457
MEM 3773.019531 1652289649.9463
MEM 3773.019531 1652289650.0467
MEM 3773.019531 1652289650.1475
MEM 3773.019531 1652289650.2479
MEM 3773.019531 1652289650.3489
MEM 3777.378906 1652289650.4494
MEM 3777.378906 1652289650.5498
MEM 3777.378906 1652289650.6504
MEM 3777.378906 1652289650.7509
MEM 3777.378906 1652289650.8512
MEM 3777.378906 1652289650.9517
MEM 3777.378906 1652289651.0521
MEM 3777.890625 1652289651.1529
MEM 3777.890625 1652289651.2534
MEM 3777.656250 1652289651.3540
MEM 3779.933594 1652289651.4545
MEM 3779.921875 1652289651.5550
MEM 3779.886719 1652289651.6557
MEM 3779.867188 1652289651.7562
MEM 3779.851562 1652289651.8569
MEM 3779.820312 1652289651.9574
MEM 3779.625000 1652289652.0579
MEM 3779.625000 1652289652.1584
MEM 3779.625000 1652289652.2588
MEM 3779.625000 1652289652.3595
MEM 3779.625000 1652289652.4600
MEM 3779.625000 1652289652.5606
MEM 3779.625000 1652289652.6613
MEM 3779.601562 1652289652.7617
MEM 3779.601562 1652289652.8623
MEM 3779.601562 1652289652.9627
MEM 3779.601562 1652289653.0633
MEM 3779.601562 1652289653.1639
MEM 3779.601562 1652289653.2645
MEM 3779.601562 1652289653.3652
MEM 3779.601562 1652289653.4660
MEM 3779.601562 1652289653.5667
MEM 3779.601562 1652289653.6674
MEM 3779.601562 1652289653.7682
MEM 3779.601562 1652289653.8687
MEM 3779.601562 1652289653.9691
MEM 3779.601562 1652289654.0695
MEM 3779.601562 1652289654.1700
MEM 3779.601562 1652289654.2707
MEM 3779.601562 1652289654.3754
MEM 3780.113281 1652289654.4759
MEM 3780.113281 1652289654.5764
MEM 3781.910156 1652289654.6772
MEM 3781.882812 1652289654.7776
MEM 3781.859375 1652289654.8784
MEM 3781.847656 1652289654.9788
MEM 3781.835938 1652289655.0792
MEM 3781.796875 1652289655.1797
MEM 3781.781250 1652289655.2803
MEM 3781.480469 1652289655.3808
MEM 3781.480469 1652289655.4813
MEM 3781.480469 1652289655.5819
MEM 3781.480469 1652289655.6823
MEM 3781.480469 1652289655.7830
MEM 3781.480469 1652289655.8835
MEM 3781.480469 1652289655.9841
MEM 3781.480469 1652289656.0846
MEM 3781.480469 1652289656.1852
MEM 3781.468750 1652289656.2858
MEM 3781.468750 1652289656.3863
MEM 3781.468750 1652289656.4868
MEM 3781.468750 1652289656.5873
MEM 3781.468750 1652289656.6880
MEM 3781.468750 1652289656.7886
MEM 3781.468750 1652289656.8893
MEM 3781.445312 1652289656.9898
MEM 3781.445312 1652289657.0903
MEM 3781.445312 1652289657.1910
MEM 3781.445312 1652289657.2915
MEM 3781.445312 1652289657.3922
MEM 3781.445312 1652289657.4926
MEM 3781.445312 1652289657.5935
MEM 3781.445312 1652289657.6942
MEM 3781.445312 1652289657.7948
MEM 3781.445312 1652289657.8953
MEM 3784.750000 1652289657.9958
MEM 3784.750000 1652289658.0961
MEM 3784.750000 1652289658.1968
MEM 3784.750000 1652289658.2972
MEM 3784.750000 1652289658.3979
MEM 3784.750000 1652289658.4983
MEM 3784.750000 1652289658.5987
MEM 3785.261719 1652289658.6991
MEM 3785.023438 1652289658.7999
MEM 3790.742188 1652289658.9004
MEM 3790.710938 1652289659.0009
MEM 3790.695312 1652289659.1014
MEM 3792.210938 1652289659.2019
MEM 3792.199219 1652289659.3023
MEM 3792.183594 1652289659.4028
MEM 3792.027344 1652289659.5033
MEM 3792.027344 1652289659.6036
MEM 3792.027344 1652289659.7041
MEM 3792.027344 1652289659.8046
MEM 3792.027344 1652289659.9052
MEM 3792.027344 1652289660.0058
MEM 3792.027344 1652289660.1068
MEM 3792.027344 1652289660.2076
MEM 3792.027344 1652289660.3083
MEM 3792.027344 1652289660.4088
MEM 3792.011719 1652289660.5092
MEM 3792.011719 1652289660.6096
MEM 3792.011719 1652289660.7102
MEM 3792.011719 1652289660.8107
MEM 3792.011719 1652289660.9112
MEM 3792.011719 1652289661.0117
MEM 3792.011719 1652289661.1122
MEM 3791.988281 1652289661.2126
MEM 3791.988281 1652289661.3131
MEM 3791.988281 1652289661.4140
MEM 3791.988281 1652289661.5145
MEM 3791.988281 1652289661.6150
MEM 3791.988281 1652289661.7159
MEM 3791.988281 1652289661.8164
MEM 3791.988281 1652289661.9169
MEM 3791.988281 1652289662.0175
MEM 3791.988281 1652289662.1180
MEM 3791.988281 1652289662.2184
MEM 3791.988281 1652289662.3189
MEM 3791.988281 1652289662.4197
MEM 3791.988281 1652289662.5203
MEM 3791.988281 1652289662.6207
MEM 3791.988281 1652289662.7212
MEM 3791.988281 1652289662.8217
MEM 3791.988281 1652289662.9224
MEM 3792.500000 1652289663.0228
MEM 3792.500000 1652289663.1233
MEM 3792.250000 1652289663.2242
MEM 3792.230469 1652289663.3247
MEM 3792.214844 1652289663.4275
MEM 3792.203125 1652289663.5281
MEM 3793.640625 1652289663.6286
MEM 3793.621094 1652289663.7291
MEM 3793.609375 1652289663.8296
MEM 3793.308594 1652289663.9301
MEM 3793.308594 1652289664.0308
MEM 3793.308594 1652289664.1312
MEM 3793.308594 1652289664.2315
MEM 3793.308594 1652289664.3319
MEM 3793.308594 1652289664.4326
MEM 3793.308594 1652289664.5332
MEM 3793.308594 1652289664.6337
MEM 3793.308594 1652289664.7342
MEM 3793.292969 1652289664.8352
MEM 3793.292969 1652289664.9357
MEM 3793.292969 1652289665.0363
MEM 3793.292969 1652289665.1368
MEM 3793.292969 1652289665.2376
MEM 3793.292969 1652289665.3380
MEM 3793.292969 1652289665.4385
MEM 3793.472656 1652289665.5394
MEM 3794.390625 1652289665.6398
MEM 3795.046875 1652289665.7404
MEM 3795.046875 1652289665.8409
MEM 3794.761719 1652289665.9413
MEM 3794.761719 1652289666.0420
MEM 3794.761719 1652289666.1424
MEM 3794.761719 1652289666.2428
MEM 3794.761719 1652289666.3433
MEM 3794.761719 1652289666.4438
MEM 3794.761719 1652289666.5444
MEM 3794.761719 1652289666.6449
MEM 3794.761719 1652289666.7454
MEM 3794.761719 1652289666.8459
MEM 3794.761719 1652289666.9466
MEM 3794.761719 1652289667.0472
MEM 3794.761719 1652289667.1477
MEM 3794.761719 1652289667.2483
MEM 3794.761719 1652289667.3488
MEM 3794.761719 1652289667.4492
MEM 3794.761719 1652289667.5501
MEM 3795.273438 1652289667.6506
MEM 3795.273438 1652289667.7510
MEM 3800.429688 1652289667.8516
MEM 3803.761719 1652289667.9520
MEM 3803.730469 1652289668.0525
MEM 3803.718750 1652289668.1529
MEM 3803.687500 1652289668.2534
MEM 3803.671875 1652289668.3539
MEM 3803.597656 1652289668.4543
MEM 3803.597656 1652289668.5548
MEM 3803.597656 1652289668.6553
MEM 3803.597656 1652289668.7558
MEM 3803.597656 1652289668.8562
MEM 3803.578125 1652289668.9568
MEM 3803.578125 1652289669.0572
MEM 3803.578125 1652289669.1577
MEM 3803.578125 1652289669.2582
MEM 3803.578125 1652289669.3586
MEM 3803.578125 1652289669.4592
MEM 3803.578125 1652289669.5596
MEM 3803.578125 1652289669.6602
MEM 3803.578125 1652289669.7607
MEM 3803.578125 1652289669.8613
MEM 3803.578125 1652289669.9617
MEM 3803.578125 1652289670.0623
MEM 3803.578125 1652289670.1629
MEM 3803.578125 1652289670.2634
MEM 3803.578125 1652289670.3640
MEM 3803.578125 1652289670.4644
MEM 3803.578125 1652289670.5649
MEM 3803.578125 1652289670.6654
MEM 3804.089844 1652289670.7660
MEM 3804.089844 1652289670.8667
MEM 3803.851562 1652289670.9672
MEM 3803.835938 1652289671.0678
MEM 3804.000000 1652289671.1684
MEM 3803.789062 1652289671.2689
MEM 3803.777344 1652289671.3695
MEM 3803.757812 1652289671.4705
MEM 3805.738281 1652289671.5710
MEM 3805.730469 1652289671.6715
MEM 3805.406250 1652289671.7721
MEM 3805.406250 1652289671.8727
MEM 3805.406250 1652289671.9733
MEM 3805.406250 1652289672.0738
MEM 3805.406250 1652289672.1743
MEM 3805.406250 1652289672.2750
MEM 3805.406250 1652289672.3754
MEM 3805.382812 1652289672.4759
MEM 3805.382812 1652289672.5763
MEM 3805.382812 1652289672.6767
MEM 3805.382812 1652289672.7774
MEM 3805.382812 1652289672.8779
MEM 3805.382812 1652289672.9784
MEM 3805.382812 1652289673.0792
MEM 3805.382812 1652289673.1796
MEM 3805.382812 1652289673.2800
MEM 3805.382812 1652289673.3806
MEM 3805.382812 1652289673.4811
MEM 3805.632812 1652289673.5817
MEM 3805.632812 1652289673.6822
MEM 3805.632812 1652289673.7827
MEM 3805.632812 1652289673.8832
MEM 3805.632812 1652289673.9838
MEM 3805.632812 1652289674.0843
MEM 3805.632812 1652289674.1850
MEM 3805.632812 1652289674.2856
MEM 3806.144531 1652289674.3861
MEM 3805.929688 1652289674.4866
MEM 3808.718750 1652289674.5873
MEM 3808.707031 1652289674.6878
MEM 3808.691406 1652289674.7886
MEM 3808.664062 1652289674.8892
MEM 3812.730469 1652289674.9900
MEM 3812.714844 1652289675.0907
MEM 3812.761719 1652289675.1912
MEM 3812.714844 1652289675.2919
MEM 3812.714844 1652289675.3924
MEM 3812.714844 1652289675.4929
MEM 3812.714844 1652289675.5936
MEM 3812.714844 1652289675.6941
MEM 3812.714844 1652289675.7948
MEM 3812.714844 1652289675.8955
MEM 3812.714844 1652289675.9961
MEM 3812.699219 1652289676.0965
MEM 3812.699219 1652289676.1971
MEM 3812.699219 1652289676.2976
MEM 3812.699219 1652289676.3980
MEM 3812.699219 1652289676.4986
MEM 3812.699219 1652289676.5995
MEM 3812.699219 1652289676.7003
MEM 3812.679688 1652289676.8007
MEM 3812.679688 1652289676.9012
MEM 3812.679688 1652289677.0017
MEM 3812.679688 1652289677.1021
MEM 3812.679688 1652289677.2029
MEM 3812.679688 1652289677.3032
MEM 3812.679688 1652289677.4037
MEM 3812.679688 1652289677.5042
MEM 3812.679688 1652289677.6047
