CMDLINE /usr/bin/python3 scripts/AE-SVM-Malaria.py
MEM 2844.039062 1652243358.3356
MEM 2844.039062 1652243358.4360
MEM 2844.039062 1652243358.5370
MEM 2844.039062 1652243358.6374
MEM 2844.039062 1652243358.7378
MEM 2844.039062 1652243358.8382
MEM 2844.039062 1652243358.9386
MEM 2844.039062 1652243359.0390
MEM 2844.039062 1652243359.1394
MEM 2844.039062 1652243359.2398
MEM 2844.550781 1652243359.3403
MEM 2844.550781 1652243359.4407
MEM 2846.628906 1652243359.5411
MEM 2850.136719 1652243359.6416
MEM 2851.660156 1652243359.7420
MEM 2853.464844 1652243359.8425
MEM 2854.222656 1652243359.9429
MEM 2854.207031 1652243360.0432
MEM 2856.000000 1652243360.1437
MEM 2858.562500 1652243360.2446
MEM 2862.160156 1652243360.3450
MEM 2862.160156 1652243360.4455
MEM 2864.460938 1652243360.5459
MEM 2864.441406 1652243360.6464
MEM 2864.441406 1652243360.7471
MEM 2864.339844 1652243360.8475
MEM 2864.339844 1652243360.9479
MEM 2864.339844 1652243361.0483
MEM 2864.339844 1652243361.1486
MEM 2864.339844 1652243361.2491
MEM 2864.324219 1652243361.3495
MEM 2864.324219 1652243361.4499
MEM 2864.324219 1652243361.5502
MEM 2864.324219 1652243361.6507
MEM 2864.324219 1652243361.7511
MEM 2864.324219 1652243361.8514
MEM 2864.324219 1652243361.9518
MEM 2864.324219 1652243362.0523
MEM 2864.324219 1652243362.1527
MEM 2864.324219 1652243362.2530
MEM 2864.324219 1652243362.3533
MEM 2864.324219 1652243362.4536
MEM 2864.324219 1652243362.5539
MEM 2864.324219 1652243362.6542
MEM 2864.324219 1652243362.7545
MEM 2864.835938 1652243362.8549
MEM 2864.601562 1652243362.9553
MEM 2864.601562 1652243363.0557
MEM 2866.644531 1652243363.1562
MEM 2868.429688 1652243363.2566
MEM 2868.429688 1652243363.3571
MEM 2874.593750 1652243363.4577
MEM 2880.765625 1652243363.5581
MEM 2885.355469 1652243363.6586
MEM 2885.335938 1652243363.7592
MEM 2885.324219 1652243363.8596
MEM 2885.304688 1652243363.9600
MEM 2885.289062 1652243364.0604
MEM 2885.468750 1652243364.1608
MEM 2885.468750 1652243364.2610
MEM 2885.468750 1652243364.3613
MEM 2885.468750 1652243364.4617
MEM 2885.449219 1652243364.5621
MEM 2885.449219 1652243364.6625
MEM 2885.449219 1652243364.7629
MEM 2885.449219 1652243364.8633
MEM 2885.449219 1652243364.9637
MEM 2885.449219 1652243365.0641
MEM 2885.449219 1652243365.1645
MEM 2885.449219 1652243365.2650
MEM 2885.449219 1652243365.3674
MEM 2903.476562 1652243365.4678
MEM 2903.476562 1652243365.5682
MEM 2903.476562 1652243365.6686
MEM 2903.476562 1652243365.7690
MEM 2903.476562 1652243365.8694
MEM 2903.476562 1652243365.9698
MEM 2903.476562 1652243366.0702
MEM 2903.988281 1652243366.1706
MEM 2903.988281 1652243366.2710
MEM 2911.230469 1652243366.3714
MEM 2921.136719 1652243366.4720
MEM 2922.925781 1652243366.5724
MEM 2925.484375 1652243366.6728
MEM 2930.640625 1652243366.7733
MEM 2931.914062 1652243366.8737
MEM 2931.902344 1652243366.9741
MEM 2936.417969 1652243367.0745
MEM 2936.417969 1652243367.1750
MEM 2936.398438 1652243367.2754
MEM 2936.382812 1652243367.3758
MEM 2936.804688 1652243367.4762
MEM 2936.804688 1652243367.5766
MEM 2936.804688 1652243367.6770
MEM 2936.804688 1652243367.7773
MEM 2936.804688 1652243367.8777
MEM 2936.789062 1652243367.9781
MEM 2936.789062 1652243368.0785
MEM 2936.789062 1652243368.1789
MEM 2936.789062 1652243368.2792
MEM 2936.789062 1652243368.3796
MEM 2936.789062 1652243368.4800
MEM 2936.789062 1652243368.5804
MEM 2936.789062 1652243368.6808
MEM 2936.789062 1652243368.7812
MEM 2936.789062 1652243368.8816
MEM 2936.789062 1652243368.9820
MEM 2936.789062 1652243369.0847
MEM 2936.789062 1652243369.1851
MEM 2936.789062 1652243369.2854
MEM 2936.789062 1652243369.3858
MEM 2937.300781 1652243369.4863
MEM 2937.328125 1652243369.5867
MEM 2937.066406 1652243369.6871
MEM 2944.488281 1652243369.7876
MEM 2955.035156 1652243369.8880
MEM 2955.796875 1652243369.9884
MEM 2955.781250 1652243370.0889
MEM 2955.781250 1652243370.1893
MEM 2955.761719 1652243370.2898
MEM 2955.750000 1652243370.3902
MEM 2956.976562 1652243370.4907
MEM 2956.960938 1652243370.5911
MEM 2956.964844 1652243370.6916
MEM 2956.742188 1652243370.7919
MEM 2956.742188 1652243370.8923
MEM 2956.742188 1652243370.9927
MEM 2956.742188 1652243371.0931
MEM 2956.742188 1652243371.1935
MEM 2956.722656 1652243371.2939
MEM 2956.722656 1652243371.3943
MEM 2956.722656 1652243371.4946
MEM 2956.722656 1652243371.5950
MEM 2972.187500 1652243371.6954
MEM 2972.187500 1652243371.7957
MEM 2972.187500 1652243371.8961
MEM 2972.187500 1652243371.9966
MEM 2972.187500 1652243372.0969
MEM 2975.785156 1652243372.1974
MEM 2975.785156 1652243372.2977
MEM 2975.785156 1652243372.3981
MEM 2975.785156 1652243372.4985
MEM 2975.785156 1652243372.5989
MEM 2975.785156 1652243372.6993
MEM 2975.785156 1652243372.7997
MEM 2976.042969 1652243372.9001
MEM 2976.218750 1652243373.0006
MEM 2988.589844 1652243373.1013
MEM 2997.851562 1652243373.2017
MEM 3005.570312 1652243373.3033
MEM 3008.390625 1652243373.4037
MEM 3011.484375 1652243373.5043
MEM 3013.269531 1652243373.6047
MEM 3014.539062 1652243373.7051
MEM 3022.792969 1652243373.8055
MEM 3023.167969 1652243373.9060
MEM 3025.421875 1652243374.0064
MEM 3025.402344 1652243374.1068
MEM 3025.578125 1652243374.2072
MEM 3025.578125 1652243374.3076
MEM 3025.578125 1652243374.4080
MEM 3025.578125 1652243374.5084
MEM 3025.578125 1652243374.6088
MEM 3025.562500 1652243374.7092
MEM 3025.562500 1652243374.8096
MEM 3025.562500 1652243374.9099
MEM 3025.562500 1652243375.0103
MEM 3041.027344 1652243375.1107
MEM 3041.027344 1652243375.2111
MEM 3041.027344 1652243375.3114
MEM 3041.027344 1652243375.4118
MEM 3041.027344 1652243375.5123
MEM 3041.027344 1652243375.6126
MEM 3041.027344 1652243375.7129
MEM 3041.027344 1652243375.8132
MEM 3041.027344 1652243375.9136
MEM 3041.027344 1652243376.0139
MEM 3041.027344 1652243376.1141
MEM 3041.285156 1652243376.2145
MEM 3041.285156 1652243376.3148
MEM 3044.210938 1652243376.4152
MEM 3044.191406 1652243376.5157
MEM 3052.265625 1652243376.6161
MEM 3054.003906 1652243376.7166
MEM 3056.500000 1652243376.8170
MEM 3059.335938 1652243376.9174
MEM 3060.125000 1652243377.0178
MEM 3060.113281 1652243377.1183
MEM 3060.113281 1652243377.2187
MEM 3060.097656 1652243377.3191
MEM 3061.324219 1652243377.4195
MEM 3061.046875 1652243377.5199
MEM 3061.046875 1652243377.6203
MEM 3061.046875 1652243377.7205
MEM 3061.046875 1652243377.8208
MEM 3061.300781 1652243377.9212
MEM 3061.144531 1652243378.0216
MEM 3061.144531 1652243378.1220
MEM 3061.144531 1652243378.2232
MEM 3061.144531 1652243378.3236
MEM 3061.398438 1652243378.4240
MEM 3061.398438 1652243378.5243
MEM 3061.656250 1652243378.6248
MEM 3061.914062 1652243378.7252
MEM 3062.031250 1652243378.8255
MEM 3062.031250 1652243378.9260
MEM 3062.031250 1652243379.0301
MEM 3062.281250 1652243379.1304
MEM 3062.281250 1652243379.2308
MEM 3062.281250 1652243379.3312
MEM 3062.281250 1652243379.4316
MEM 3062.281250 1652243379.5320
MEM 3066.535156 1652243379.6324
MEM 3079.027344 1652243379.7337
MEM 3079.027344 1652243379.8341
MEM 3080.226562 1652243379.9345
MEM 3080.710938 1652243380.0349
MEM 3080.710938 1652243380.1354
MEM 3080.437500 1652243380.2358
MEM 3080.421875 1652243380.3362
MEM 3086.527344 1652243380.4366
MEM 3089.617188 1652243380.5370
MEM 3093.476562 1652243380.6379
MEM 3095.785156 1652243380.7383
MEM 3095.769531 1652243380.8387
MEM 3097.464844 1652243380.9392
MEM 3097.464844 1652243381.0397
MEM 3097.449219 1652243381.1401
MEM 3097.433594 1652243381.2405
MEM 3097.761719 1652243381.3409
MEM 3097.761719 1652243381.4426
MEM 3097.761719 1652243381.5429
MEM 3097.761719 1652243381.6433
MEM 3097.761719 1652243381.7437
MEM 3097.750000 1652243381.8441
MEM 3097.742188 1652243381.9445
MEM 3097.742188 1652243382.0449
MEM 3097.742188 1652243382.1452
MEM 3097.742188 1652243382.2456
MEM 3097.742188 1652243382.3460
MEM 3097.742188 1652243382.4464
MEM 3097.742188 1652243382.5468
MEM 3097.742188 1652243382.6472
MEM 3097.742188 1652243382.7476
MEM 3097.742188 1652243382.8480
MEM 3097.742188 1652243382.9484
MEM 3097.742188 1652243383.0487
MEM 3097.742188 1652243383.1491
MEM 3097.742188 1652243383.2495
MEM 3098.253906 1652243383.3499
MEM 3098.253906 1652243383.4503
MEM 3104.226562 1652243383.5508
MEM 3111.945312 1652243383.6512
MEM 3119.152344 1652243383.7517
MEM 3122.039062 1652243383.8521
MEM 3122.035156 1652243383.9525
MEM 3122.023438 1652243384.0530
MEM 3127.160156 1652243384.1534
MEM 3127.144531 1652243384.2538
MEM 3127.773438 1652243384.3543
MEM 3127.773438 1652243384.4548
MEM 3127.757812 1652243384.5552
MEM 3129.804688 1652243384.6556
MEM 3129.804688 1652243384.7560
MEM 3129.804688 1652243384.8564
MEM 3129.804688 1652243384.9568
MEM 3129.804688 1652243385.0572
MEM 3129.785156 1652243385.1576
MEM 3129.785156 1652243385.2580
MEM 3129.785156 1652243385.3584
MEM 3129.785156 1652243385.4588
MEM 3129.785156 1652243385.5592
MEM 3129.785156 1652243385.6596
MEM 3129.785156 1652243385.7599
MEM 3129.785156 1652243385.8604
MEM 3129.785156 1652243385.9608
MEM 3133.128906 1652243386.0612
MEM 3133.128906 1652243386.1617
MEM 3133.128906 1652243386.2621
MEM 3133.128906 1652243386.3625
MEM 3133.128906 1652243386.4629
MEM 3133.128906 1652243386.5632
MEM 3133.640625 1652243386.6637
MEM 3133.640625 1652243386.7641
MEM 3138.300781 1652243386.8645
MEM 3145.503906 1652243386.9649
MEM 3148.082031 1652243387.0654
MEM 3148.062500 1652243387.1657
MEM 3148.050781 1652243387.2662
MEM 3148.050781 1652243387.3666
MEM 3148.035156 1652243387.4670
MEM 3148.785156 1652243387.5675
MEM 3149.289062 1652243387.6681
MEM 3149.269531 1652243387.7686
MEM 3149.253906 1652243387.8690
MEM 3149.289062 1652243387.9694
MEM 3149.437500 1652243388.0698
MEM 3149.437500 1652243388.1702
MEM 3149.437500 1652243388.2706
MEM 3149.437500 1652243388.3710
MEM 3149.417969 1652243388.4714
MEM 3149.417969 1652243388.5718
MEM 3149.417969 1652243388.6721
MEM 3149.417969 1652243388.7725
MEM 3149.417969 1652243388.8730
MEM 3149.417969 1652243388.9734
MEM 3149.417969 1652243389.0738
MEM 3149.417969 1652243389.1740
MEM 3149.417969 1652243389.2743
MEM 3149.417969 1652243389.3746
MEM 3149.417969 1652243389.4750
MEM 3149.417969 1652243389.5753
MEM 3149.417969 1652243389.6756
MEM 3149.417969 1652243389.7759
MEM 3149.417969 1652243389.8762
MEM 3149.417969 1652243389.9765
MEM 3149.929688 1652243390.0769
MEM 3149.695312 1652243390.1773
MEM 3149.679688 1652243390.2792
MEM 3149.679688 1652243390.3796
MEM 3149.664062 1652243390.4800
MEM 3149.648438 1652243390.5805
MEM 3149.636719 1652243390.6809
MEM 3150.003906 1652243390.7814
MEM 3150.003906 1652243390.8818
MEM 3149.988281 1652243390.9822
MEM 3149.972656 1652243391.0826
MEM 3149.957031 1652243391.1831
MEM 3149.636719 1652243391.2834
MEM 3149.636719 1652243391.3838
MEM 3149.636719 1652243391.4842
MEM 3149.636719 1652243391.5846
MEM 3149.636719 1652243391.6850
MEM 3149.613281 1652243391.7855
MEM 3149.613281 1652243391.8859
MEM 3149.613281 1652243391.9863
MEM 3149.613281 1652243392.0867
MEM 3149.613281 1652243392.1871
MEM 3149.613281 1652243392.2875
MEM 3149.613281 1652243392.3879
MEM 3149.613281 1652243392.4883
MEM 3149.613281 1652243392.5891
MEM 3149.613281 1652243392.6895
MEM 3149.613281 1652243392.7898
MEM 3149.613281 1652243392.8902
MEM 3149.613281 1652243392.9906
MEM 3149.613281 1652243393.0910
MEM 3149.613281 1652243393.1914
MEM 3150.125000 1652243393.2918
MEM 3152.363281 1652243393.3922
MEM 3152.363281 1652243393.4926
MEM 3153.890625 1652243393.5930
MEM 3164.132812 1652243393.6934
MEM 3172.253906 1652243393.7939
MEM 3180.742188 1652243393.8946
MEM 3195.437500 1652243393.9950
MEM 3204.964844 1652243394.0955
MEM 3204.949219 1652243394.1959
MEM 3204.933594 1652243394.2963
MEM 3206.542969 1652243394.3968
MEM 3206.746094 1652243394.4972
MEM 3206.738281 1652243394.5975
MEM 3206.738281 1652243394.6980
MEM 3206.738281 1652243394.7983
MEM 3206.738281 1652243394.8987
MEM 3206.718750 1652243394.9991
MEM 3206.718750 1652243395.0995
MEM 3206.718750 1652243395.1999
MEM 3206.718750 1652243395.3003
MEM 3206.972656 1652243395.4007
MEM 3206.972656 1652243395.5012
MEM 3206.972656 1652243395.6016
MEM 3206.972656 1652243395.7020
MEM 3206.972656 1652243395.8025
MEM 3206.972656 1652243395.9029
MEM 3215.984375 1652243396.0033
MEM 3215.984375 1652243396.1037
MEM 3215.984375 1652243396.2041
MEM 3215.984375 1652243396.3046
MEM 3215.984375 1652243396.4049
MEM 3215.984375 1652243396.5054
MEM 3216.242188 1652243396.6058
MEM 3216.242188 1652243396.7062
MEM 3220.488281 1652243396.8066
MEM 3226.683594 1652243396.9085
MEM 3239.804688 1652243397.0089
MEM 3240.824219 1652243397.1093
MEM 3240.820312 1652243397.2097
MEM 3246.222656 1652243397.3101
MEM 3247.492188 1652243397.4105
MEM 3251.609375 1652243397.5110
MEM 3257.476562 1652243397.6114
MEM 3258.746094 1652243397.7123
MEM 3258.730469 1652243397.8127
MEM 3258.730469 1652243397.9131
MEM 3258.718750 1652243398.0137
MEM 3258.933594 1652243398.1141
MEM 3258.933594 1652243398.2145
MEM 3258.933594 1652243398.3149
MEM 3258.933594 1652243398.4153
MEM 3258.917969 1652243398.5156
MEM 3258.917969 1652243398.6160
MEM 3258.917969 1652243398.7164
MEM 3258.917969 1652243398.8168
MEM 3258.917969 1652243398.9171
MEM 3258.894531 1652243399.0176
MEM 3258.894531 1652243399.1180
MEM 3258.894531 1652243399.2183
MEM 3258.894531 1652243399.3187
MEM 3258.894531 1652243399.4191
MEM 3258.894531 1652243399.5195
MEM 3258.894531 1652243399.6199
MEM 3258.894531 1652243399.7203
MEM 3258.894531 1652243399.8207
MEM 3258.894531 1652243399.9211
MEM 3261.207031 1652243400.0215
MEM 3261.207031 1652243400.1219
MEM 3261.207031 1652243400.2222
MEM 3261.207031 1652243400.3227
MEM 3261.207031 1652243400.4230
MEM 3261.207031 1652243400.5234
MEM 3261.207031 1652243400.6237
MEM 3261.718750 1652243400.7242
MEM 3261.718750 1652243400.8324
MEM 3262.765625 1652243400.9329
MEM 3262.746094 1652243401.0333
MEM 3269.960938 1652243401.1337
MEM 3274.328125 1652243401.2342
MEM 3284.898438 1652243401.3346
MEM 3285.917969 1652243401.4351
MEM 3289.250000 1652243401.5355
MEM 3297.699219 1652243401.6359
MEM 3297.699219 1652243401.7364
MEM 3298.453125 1652243401.8392
MEM 3298.437500 1652243401.9397
MEM 3298.437500 1652243402.0401
MEM 3298.425781 1652243402.1406
MEM 3298.636719 1652243402.2410
MEM 3298.636719 1652243402.3414
MEM 3298.636719 1652243402.4418
MEM 3298.621094 1652243402.5421
MEM 3298.621094 1652243402.6424
MEM 3298.621094 1652243402.7427
MEM 3298.621094 1652243402.8431
MEM 3298.621094 1652243402.9434
MEM 3298.597656 1652243403.0438
MEM 3298.597656 1652243403.1441
MEM 3298.597656 1652243403.2444
MEM 3298.597656 1652243403.3448
MEM 3298.597656 1652243403.4451
MEM 3298.597656 1652243403.5454
MEM 3298.597656 1652243403.6457
MEM 3298.597656 1652243403.7461
MEM 3317.914062 1652243403.8465
MEM 3317.914062 1652243403.9468
MEM 3317.914062 1652243404.0471
MEM 3317.914062 1652243404.1475
MEM 3317.914062 1652243404.2479
MEM 3317.914062 1652243404.3482
MEM 3334.726562 1652243404.4486
MEM 3334.726562 1652243404.5489
MEM 3345.972656 1652243404.6493
MEM 3350.855469 1652243404.7516
MEM 3355.746094 1652243404.8521
MEM 3361.167969 1652243404.9525
MEM 3361.683594 1652243405.0529
MEM 3361.667969 1652243405.1534
MEM 3361.644531 1652243405.2538
MEM 3362.933594 1652243405.3542
MEM 3366.273438 1652243405.4546
MEM 3367.539062 1652243405.5550
MEM 3368.570312 1652243405.6554
MEM 3368.558594 1652243405.7559
MEM 3368.566406 1652243405.8563
MEM 3368.542969 1652243405.9567
MEM 3369.203125 1652243406.0573
MEM 3369.203125 1652243406.1576
MEM 3369.203125 1652243406.2580
MEM 3369.203125 1652243406.3584
MEM 3369.203125 1652243406.4588
MEM 3369.179688 1652243406.5592
MEM 3369.179688 1652243406.6595
MEM 3369.179688 1652243406.7599
MEM 3369.179688 1652243406.8603
MEM 3383.613281 1652243406.9607
MEM 3383.613281 1652243407.0611
MEM 3383.613281 1652243407.1615
MEM 3383.613281 1652243407.2619
MEM 3383.613281 1652243407.3623
MEM 3385.929688 1652243407.4635
MEM 3385.929688 1652243407.5640
MEM 3385.929688 1652243407.6644
MEM 3385.929688 1652243407.7648
MEM 3385.929688 1652243407.8653
MEM 3385.929688 1652243407.9657
MEM 3385.929688 1652243408.0661
MEM 3402.746094 1652243408.1666
MEM 3402.746094 1652243408.2671
MEM 3402.503906 1652243408.3675
MEM 3404.820312 1652243408.4679
MEM 3404.964844 1652243408.5684
MEM 3406.238281 1652243408.6688
MEM 3411.644531 1652243408.7692
MEM 3414.207031 1652243408.8697
MEM 3414.195312 1652243408.9701
MEM 3414.179688 1652243409.0705
MEM 3414.179688 1652243409.1709
MEM 3414.160156 1652243409.2712
MEM 3417.863281 1652243409.3717
MEM 3417.863281 1652243409.4722
MEM 3417.847656 1652243409.5727
MEM 3417.789062 1652243409.6731
MEM 3417.789062 1652243409.7735
MEM 3417.789062 1652243409.8739
MEM 3417.789062 1652243409.9744
MEM 3417.789062 1652243410.0748
MEM 3417.769531 1652243410.1752
MEM 3417.769531 1652243410.2756
MEM 3417.769531 1652243410.3760
MEM 3417.769531 1652243410.4764
MEM 3448.496094 1652243410.5768
MEM 3448.496094 1652243410.6772
MEM 3448.496094 1652243410.7776
MEM 3448.496094 1652243410.8780
MEM 3448.535156 1652243410.9785
MEM 3449.597656 1652243411.0789
MEM 3450.253906 1652243411.1792
MEM 3450.253906 1652243411.2796
MEM 3450.253906 1652243411.3800
MEM 3450.253906 1652243411.4804
MEM 3450.253906 1652243411.5809
MEM 3450.253906 1652243411.6872
MEM 3450.253906 1652243411.7876
MEM 3450.253906 1652243411.8880
MEM 3450.253906 1652243411.9884
MEM 3450.253906 1652243412.0888
MEM 3450.507812 1652243412.1892
MEM 3450.507812 1652243412.2896
MEM 3452.335938 1652243412.3901
MEM 3452.335938 1652243412.4906
MEM 3458.507812 1652243412.5910
MEM 3461.066406 1652243412.6916
MEM 3463.113281 1652243412.7921
MEM 3467.234375 1652243412.8925
MEM 3467.214844 1652243412.9929
MEM 3468.500000 1652243413.0933
MEM 3475.449219 1652243413.1937
MEM 3476.460938 1652243413.2941
MEM 3476.460938 1652243413.3945
MEM 3476.453125 1652243413.4949
MEM 3476.445312 1652243413.5953
MEM 3476.433594 1652243413.6958
MEM 3476.664062 1652243413.7962
MEM 3476.664062 1652243413.8966
MEM 3476.664062 1652243413.9970
MEM 3476.664062 1652243414.0974
MEM 3476.664062 1652243414.1977
MEM 3476.664062 1652243414.2981
MEM 3476.648438 1652243414.3985
MEM 3476.648438 1652243414.4990
MEM 3476.648438 1652243414.5994
MEM 3476.648438 1652243414.6997
MEM 3476.648438 1652243414.8002
MEM 3476.648438 1652243414.9005
MEM 3476.648438 1652243415.0009
MEM 3476.648438 1652243415.1013
MEM 3476.648438 1652243415.2017
MEM 3476.648438 1652243415.3021
MEM 3476.648438 1652243415.4025
MEM 3476.648438 1652243415.5029
MEM 3476.648438 1652243415.6032
MEM 3476.648438 1652243415.7036
MEM 3476.648438 1652243415.8040
MEM 3476.648438 1652243415.9044
MEM 3477.160156 1652243416.0048
MEM 3477.160156 1652243416.1051
MEM 3479.832031 1652243416.2056
MEM 3479.832031 1652243416.3060
MEM 3480.328125 1652243416.4064
MEM 3482.050781 1652243416.5068
MEM 3483.312500 1652243416.6071
MEM 3483.281250 1652243416.7075
MEM 3483.265625 1652243416.8081
MEM 3483.250000 1652243416.9085
MEM 3483.765625 1652243417.0088
MEM 3483.746094 1652243417.1092
MEM 3484.953125 1652243417.2096
MEM 3485.675781 1652243417.3102
MEM 3488.566406 1652243417.4106
MEM 3488.566406 1652243417.5110
MEM 3488.468750 1652243417.6113
MEM 3488.468750 1652243417.7116
MEM 3488.468750 1652243417.8119
MEM 3488.453125 1652243417.9121
MEM 3488.453125 1652243418.0124
MEM 3488.453125 1652243418.1126
MEM 3488.453125 1652243418.2129
MEM 3488.453125 1652243418.3132
MEM 3488.433594 1652243418.4136
MEM 3488.433594 1652243418.5140
MEM 3488.433594 1652243418.6143
MEM 3488.433594 1652243418.7147
MEM 3488.433594 1652243418.8150
MEM 3488.433594 1652243418.9154
MEM 3488.433594 1652243419.0158
MEM 3488.433594 1652243419.1162
MEM 3488.433594 1652243419.2165
MEM 3488.433594 1652243419.3169
MEM 3488.433594 1652243419.4173
MEM 3491.523438 1652243419.5177
MEM 3495.390625 1652243419.6181
MEM 3495.390625 1652243419.7184
MEM 3495.390625 1652243419.8188
MEM 3495.390625 1652243419.9192
MEM 3495.390625 1652243420.0195
MEM 3495.390625 1652243420.1199
MEM 3495.902344 1652243420.2202
MEM 3495.902344 1652243420.3206
MEM 3495.664062 1652243420.4210
MEM 3495.664062 1652243420.5215
MEM 3495.656250 1652243420.6219
MEM 3495.636719 1652243420.7223
MEM 3495.640625 1652243420.8227
MEM 3495.625000 1652243420.9249
MEM 3498.183594 1652243421.0253
MEM 3498.183594 1652243421.1260
MEM 3498.171875 1652243421.2264
MEM 3498.171875 1652243421.3269
MEM 3498.152344 1652243421.4272
MEM 3498.140625 1652243421.5276
MEM 3498.140625 1652243421.6281
MEM 3498.121094 1652243421.7288
MEM 3497.800781 1652243421.8292
MEM 3497.800781 1652243421.9296
MEM 3497.800781 1652243422.0299
MEM 3497.800781 1652243422.1302
MEM 3497.800781 1652243422.2305
MEM 3497.800781 1652243422.3310
MEM 3497.777344 1652243422.4314
MEM 3497.777344 1652243422.5317
MEM 3497.777344 1652243422.6321
MEM 3497.777344 1652243422.7325
