CMDLINE /usr/bin/python3 scripts/AE-SVM-Rhizo.py
MEM 2815.066406 1652241400.2557
MEM 2815.066406 1652241400.3575
MEM 2815.066406 1652241400.4579
MEM 2815.066406 1652241400.5583
MEM 2815.066406 1652241400.6587
MEM 2815.066406 1652241400.7591
MEM 2815.066406 1652241400.8594
MEM 2815.066406 1652241400.9598
MEM 2815.066406 1652241401.0602
MEM 2815.066406 1652241401.1607
MEM 2815.066406 1652241401.2611
MEM 2815.066406 1652241401.3615
MEM 2815.066406 1652241401.4619
MEM 2815.066406 1652241401.5623
MEM 2815.066406 1652241401.6627
MEM 2815.066406 1652241401.7631
MEM 2815.578125 1652241401.8635
MEM 2815.578125 1652241401.9639
MEM 2815.339844 1652241402.0643
MEM 2815.308594 1652241402.1647
MEM 2815.277344 1652241402.2659
MEM 2815.250000 1652241402.3663
MEM 2793.527344 1652241402.4667
MEM 2799.132812 1652241402.5670
MEM 2799.132812 1652241402.6674
MEM 2799.132812 1652241402.7678
MEM 2799.132812 1652241402.8687
MEM 2799.132812 1652241402.9691
MEM 2799.117188 1652241403.0695
MEM 2799.117188 1652241403.1698
MEM 2799.117188 1652241403.2702
MEM 2799.117188 1652241403.3705
MEM 2799.117188 1652241403.4709
MEM 2799.117188 1652241403.5711
MEM 2799.117188 1652241403.6715
MEM 2799.117188 1652241403.7719
MEM 2799.117188 1652241403.8723
MEM 2799.117188 1652241403.9730
MEM 2804.507812 1652241404.0734
MEM 2804.507812 1652241404.1738
MEM 2804.507812 1652241404.2742
MEM 2804.507812 1652241404.3746
MEM 2804.507812 1652241404.4750
MEM 2804.507812 1652241404.5754
MEM 2804.507812 1652241404.6758
MEM 2804.507812 1652241404.7762
MEM 2805.019531 1652241404.8766
MEM 2805.558594 1652241404.9769
MEM 2809.222656 1652241405.0773
MEM 2811.195312 1652241405.1777
MEM 2816.316406 1652241405.2780
MEM 2825.089844 1652241405.3784
MEM 2825.269531 1652241405.4788
MEM 2825.269531 1652241405.5799
MEM 2825.269531 1652241405.6803
MEM 2825.269531 1652241405.7806
MEM 2825.269531 1652241405.8811
MEM 2825.250000 1652241405.9817
MEM 2825.250000 1652241406.0821
MEM 2825.250000 1652241406.1825
MEM 2825.250000 1652241406.2831
MEM 2825.250000 1652241406.3834
MEM 2825.250000 1652241406.4840
MEM 2825.250000 1652241406.5844
MEM 2825.250000 1652241406.6847
MEM 2825.250000 1652241406.7851
MEM 2825.250000 1652241406.8855
MEM 2846.117188 1652241406.9859
MEM 2846.117188 1652241407.0863
MEM 2846.117188 1652241407.1872
MEM 2846.117188 1652241407.2876
MEM 2846.117188 1652241407.3880
MEM 2846.117188 1652241407.4884
MEM 2846.117188 1652241407.5887
MEM 2846.628906 1652241407.6891
MEM 2846.394531 1652241407.7894
MEM 2846.378906 1652241407.8899
MEM 2846.343750 1652241407.9902
MEM 2821.089844 1652241408.0906
MEM 2803.480469 1652241408.1910
MEM 2805.695312 1652241408.2913
MEM 2805.695312 1652241408.3916
MEM 2805.695312 1652241408.4918
MEM 2805.695312 1652241408.5922
MEM 2805.695312 1652241408.6925
MEM 2805.695312 1652241408.7929
MEM 2805.675781 1652241408.8934
MEM 2805.675781 1652241408.9939
MEM 2805.675781 1652241409.0943
MEM 2805.675781 1652241409.1947
MEM 2805.675781 1652241409.2951
MEM 2805.675781 1652241409.3956
MEM 2805.675781 1652241409.4960
MEM 2805.675781 1652241409.5964
MEM 2805.675781 1652241409.6968
MEM 2805.675781 1652241409.7971
MEM 2805.675781 1652241409.8989
MEM 2805.675781 1652241409.9993
MEM 2805.675781 1652241410.0999
MEM 2805.675781 1652241410.2002
MEM 2805.675781 1652241410.3006
MEM 2805.675781 1652241410.4010
MEM 2805.675781 1652241410.5014
MEM 2805.675781 1652241410.6017
MEM 2806.187500 1652241410.7021
MEM 2806.191406 1652241410.8025
MEM 2806.453125 1652241410.9029
MEM 2826.484375 1652241411.0033
MEM 2826.453125 1652241411.1037
MEM 2826.425781 1652241411.2041
MEM 2827.632812 1652241411.3044
MEM 2827.632812 1652241411.4048
MEM 2827.632812 1652241411.5052
MEM 2827.632812 1652241411.6056
MEM 2827.632812 1652241411.7059
MEM 2827.632812 1652241411.8066
MEM 2827.613281 1652241411.9069
MEM 2827.613281 1652241412.0073
MEM 2827.613281 1652241412.1077
MEM 2827.613281 1652241412.2080
MEM 2827.613281 1652241412.3084
MEM 2827.613281 1652241412.4087
MEM 2827.613281 1652241412.5091
MEM 2827.613281 1652241412.6095
MEM 2827.613281 1652241412.7098
MEM 2827.613281 1652241412.8103
MEM 2827.613281 1652241412.9107
MEM 2827.613281 1652241413.0112
MEM 2827.613281 1652241413.1119
MEM 2827.613281 1652241413.2123
MEM 2827.613281 1652241413.3127
MEM 2827.613281 1652241413.4130
MEM 2827.613281 1652241413.5134
MEM 2827.613281 1652241413.6138
MEM 2827.613281 1652241413.7141
MEM 2828.125000 1652241413.8145
MEM 2828.062500 1652241413.9148
MEM 2834.996094 1652241414.0152
MEM 2844.738281 1652241414.1176
MEM 2845.179688 1652241414.2180
MEM 2845.152344 1652241414.3184
MEM 2844.835938 1652241414.4187
MEM 2844.835938 1652241414.5191
MEM 2844.835938 1652241414.6195
MEM 2844.835938 1652241414.7217
MEM 2844.835938 1652241414.8221
MEM 2844.812500 1652241414.9225
MEM 2844.812500 1652241415.0229
MEM 2844.812500 1652241415.1232
MEM 2844.812500 1652241415.2236
MEM 2844.812500 1652241415.3240
MEM 2844.812500 1652241415.4243
MEM 2844.812500 1652241415.5246
MEM 2844.812500 1652241415.6250
MEM 2844.812500 1652241415.7253
MEM 2844.812500 1652241415.8257
MEM 2844.812500 1652241415.9261
MEM 2846.097656 1652241416.0265
MEM 2846.097656 1652241416.1268
MEM 2846.097656 1652241416.2271
MEM 2846.097656 1652241416.3274
MEM 2846.097656 1652241416.4277
MEM 2846.097656 1652241416.5280
MEM 2846.097656 1652241416.6284
MEM 2846.097656 1652241416.7286
MEM 2846.097656 1652241416.8290
MEM 2846.609375 1652241416.9294
MEM 2846.371094 1652241417.0298
MEM 2851.757812 1652241417.1302
MEM 2851.742188 1652241417.2306
MEM 2851.710938 1652241417.3310
MEM 2828.078125 1652241417.4313
MEM 2838.042969 1652241417.5317
MEM 2838.042969 1652241417.6321
MEM 2838.042969 1652241417.7325
MEM 2838.042969 1652241417.8329
MEM 2838.042969 1652241417.9332
MEM 2838.019531 1652241418.0336
MEM 2838.019531 1652241418.1340
MEM 2838.019531 1652241418.2343
MEM 2838.019531 1652241418.3347
MEM 2838.019531 1652241418.4350
MEM 2838.019531 1652241418.5354
MEM 2838.019531 1652241418.6357
MEM 2838.019531 1652241418.7371
MEM 2838.019531 1652241418.8375
MEM 2838.019531 1652241418.9389
MEM 2838.019531 1652241419.0393
MEM 2838.019531 1652241419.1397
MEM 2840.851562 1652241419.2401
MEM 2840.851562 1652241419.3405
MEM 2840.851562 1652241419.4408
MEM 2840.851562 1652241419.5412
MEM 2840.851562 1652241419.6416
MEM 2840.851562 1652241419.7420
MEM 2840.851562 1652241419.8423
MEM 2841.363281 1652241419.9427
MEM 2841.363281 1652241420.0431
MEM 2847.710938 1652241420.1435
MEM 2849.230469 1652241420.2439
MEM 2854.484375 1652241420.3443
MEM 2854.449219 1652241420.4447
MEM 2854.421875 1652241420.5450
MEM 2854.332031 1652241420.6455
MEM 2854.332031 1652241420.7458
MEM 2854.332031 1652241420.8463
MEM 2854.332031 1652241420.9467
MEM 2854.332031 1652241421.0471
MEM 2854.308594 1652241421.1474
MEM 2854.308594 1652241421.2478
MEM 2854.308594 1652241421.3482
MEM 2854.308594 1652241421.4486
MEM 2854.308594 1652241421.5489
MEM 2854.308594 1652241421.6494
MEM 2854.308594 1652241421.7513
MEM 2854.308594 1652241421.8517
MEM 2854.308594 1652241421.9521
MEM 2854.308594 1652241422.0525
MEM 2854.308594 1652241422.1537
MEM 2860.968750 1652241422.2542
MEM 2860.968750 1652241422.3545
MEM 2860.968750 1652241422.4549
MEM 2860.968750 1652241422.5552
MEM 2860.968750 1652241422.6556
MEM 2860.968750 1652241422.7561
MEM 2860.968750 1652241422.8565
MEM 2860.968750 1652241422.9569
MEM 2861.480469 1652241423.0573
MEM 2861.480469 1652241423.1578
MEM 2861.320312 1652241423.2582
MEM 2862.593750 1652241423.3586
MEM 2867.546875 1652241423.4590
MEM 2843.105469 1652241423.5595
MEM 2859.027344 1652241423.6599
MEM 2868.984375 1652241423.7603
MEM 2868.984375 1652241423.8606
MEM 2868.984375 1652241423.9609
MEM 2868.984375 1652241424.0612
MEM 2868.984375 1652241424.1615
MEM 2868.984375 1652241424.2618
MEM 2868.960938 1652241424.3621
MEM 2868.960938 1652241424.4624
MEM 2868.960938 1652241424.5627
MEM 2868.960938 1652241424.6630
MEM 2868.960938 1652241424.7633
MEM 2868.960938 1652241424.8648
MEM 2868.960938 1652241424.9652
MEM 2873.625000 1652241425.0656
MEM 2873.625000 1652241425.1660
MEM 2873.625000 1652241425.2663
MEM 2873.625000 1652241425.3667
MEM 2873.625000 1652241425.4671
MEM 2882.128906 1652241425.5675
MEM 2856.257812 1652241425.6679
MEM 2826.101562 1652241425.7682
MEM 2826.101562 1652241425.8686
MEM 2826.101562 1652241425.9689
MEM 2826.101562 1652241426.0693
MEM 2826.101562 1652241426.1697
MEM 2826.101562 1652241426.2701
MEM 2826.101562 1652241426.3705
MEM 2826.101562 1652241426.4709
MEM 2826.101562 1652241426.5712
MEM 2777.746094 1652241426.6716
MEM 2797.750000 1652241426.7720
MEM 2796.941406 1652241426.8724
MEM 2783.828125 1652241426.9728
MEM 2794.218750 1652241427.0732
MEM 2784.804688 1652241427.1736
MEM 2784.574219 1652241427.2740
MEM 2784.574219 1652241427.3743
MEM 2784.574219 1652241427.4746
MEM 2784.574219 1652241427.5750
MEM 2784.574219 1652241427.6754
MEM 2784.554688 1652241427.7758
MEM 2784.554688 1652241427.8761
MEM 2784.554688 1652241427.9766
MEM 2784.554688 1652241428.0769
MEM 2784.554688 1652241428.1773
MEM 2784.554688 1652241428.2776
MEM 2784.554688 1652241428.3780
MEM 2784.554688 1652241428.4783
MEM 2784.554688 1652241428.5787
MEM 2784.554688 1652241428.6792
MEM 2784.554688 1652241428.7796
MEM 2784.554688 1652241428.8800
MEM 2784.554688 1652241428.9803
MEM 2784.554688 1652241429.0807
MEM 2784.554688 1652241429.1811
MEM 2784.554688 1652241429.2815
MEM 2784.554688 1652241429.3819
MEM 2784.554688 1652241429.4823
MEM 2784.554688 1652241429.5827
MEM 2785.066406 1652241429.6831
MEM 2785.066406 1652241429.7834
MEM 2801.593750 1652241429.8841
MEM 2819.710938 1652241429.9844
MEM 2785.703125 1652241430.0847
MEM 2788.628906 1652241430.1851
MEM 2826.535156 1652241430.2857
MEM 2842.070312 1652241430.3861
MEM 2842.070312 1652241430.4865
MEM 2842.070312 1652241430.5869
MEM 2842.070312 1652241430.6873
MEM 2842.070312 1652241430.7876
MEM 2842.046875 1652241430.8880
MEM 2842.046875 1652241430.9884
MEM 2842.046875 1652241431.0887
MEM 2842.046875 1652241431.1891
MEM 2842.046875 1652241431.2895
MEM 2842.046875 1652241431.3898
MEM 2842.046875 1652241431.4903
MEM 2842.046875 1652241431.5907
MEM 2842.046875 1652241431.6911
MEM 2842.046875 1652241431.7915
MEM 2842.046875 1652241431.8919
MEM 2842.046875 1652241431.9922
MEM 2853.554688 1652241432.0926
MEM 2853.554688 1652241432.1929
MEM 2853.554688 1652241432.2932
MEM 2853.554688 1652241432.3935
MEM 2853.554688 1652241432.4938
MEM 2853.554688 1652241432.5940
MEM 2853.554688 1652241432.6944
MEM 2853.554688 1652241432.7947
MEM 2854.066406 1652241432.8951
MEM 2857.160156 1652241432.9955
MEM 2863.593750 1652241433.0963
MEM 2863.562500 1652241433.1967
MEM 2865.101562 1652241433.2970
MEM 2868.316406 1652241433.3975
MEM 2842.156250 1652241433.4979
MEM 2842.156250 1652241433.5983
MEM 2842.156250 1652241433.6987
MEM 2842.156250 1652241433.7992
MEM 2842.156250 1652241433.8996
MEM 2842.156250 1652241434.0000
MEM 2842.156250 1652241434.1005
MEM 2842.156250 1652241434.2010
MEM 2842.156250 1652241434.3014
MEM 2842.156250 1652241434.4018
MEM 2842.156250 1652241434.5030
MEM 2842.152344 1652241434.6033
MEM 2842.152344 1652241434.7036
MEM 2842.152344 1652241434.8039
MEM 2842.152344 1652241434.9043
MEM 2842.152344 1652241435.0047
MEM 2842.132812 1652241435.1051
MEM 2842.132812 1652241435.2055
MEM 2842.132812 1652241435.3059
MEM 2842.132812 1652241435.4063
MEM 2842.132812 1652241435.5067
MEM 2842.132812 1652241435.6071
MEM 2842.132812 1652241435.7075
MEM 2842.132812 1652241435.8079
MEM 2842.132812 1652241435.9083
MEM 2842.132812 1652241436.0090
MEM 2842.132812 1652241436.1094
MEM 2842.132812 1652241436.2099
MEM 2842.132812 1652241436.3103
MEM 2842.132812 1652241436.4107
MEM 2842.132812 1652241436.5111
MEM 2842.132812 1652241436.6115
MEM 2842.132812 1652241436.7119
MEM 2842.132812 1652241436.8123
MEM 2842.644531 1652241436.9126
MEM 2842.644531 1652241437.0131
MEM 2819.460938 1652241437.1134
MEM 2839.101562 1652241437.2139
MEM 2839.066406 1652241437.3143
MEM 2857.449219 1652241437.4147
MEM 2865.765625 1652241437.5167
MEM 2865.453125 1652241437.6170
MEM 2865.453125 1652241437.7174
MEM 2865.453125 1652241437.8178
MEM 2865.453125 1652241437.9181
MEM 2865.453125 1652241438.0184
MEM 2865.453125 1652241438.1189
MEM 2865.453125 1652241438.2192
MEM 2865.453125 1652241438.3197
MEM 2865.453125 1652241438.4201
MEM 2865.453125 1652241438.5206
MEM 2865.453125 1652241438.6211
MEM 2865.445312 1652241438.7215
MEM 2865.445312 1652241438.8219
MEM 2865.445312 1652241438.9223
MEM 2865.445312 1652241439.0228
MEM 2865.445312 1652241439.1232
MEM 2865.425781 1652241439.2235
MEM 2865.425781 1652241439.3239
MEM 2865.425781 1652241439.4243
MEM 2865.425781 1652241439.5247
MEM 2865.425781 1652241439.6251
MEM 2865.425781 1652241439.7276
MEM 2865.425781 1652241439.8280
MEM 2865.425781 1652241439.9283
MEM 2865.425781 1652241440.0314
MEM 2865.425781 1652241440.1317
MEM 2892.128906 1652241440.2321
MEM 2892.128906 1652241440.3324
MEM 2892.128906 1652241440.4327
MEM 2892.128906 1652241440.5331
MEM 2892.128906 1652241440.6334
MEM 2892.128906 1652241440.7337
MEM 2892.128906 1652241440.8340
MEM 2892.640625 1652241440.9344
MEM 2892.402344 1652241441.0348
MEM 2882.035156 1652241441.1352
MEM 2849.839844 1652241441.2377
MEM 2881.140625 1652241441.3382
MEM 2868.351562 1652241441.4386
MEM 2869.839844 1652241441.5390
MEM 2889.062500 1652241441.6395
MEM 2889.062500 1652241441.7399
MEM 2889.062500 1652241441.8402
MEM 2889.062500 1652241441.9432
MEM 2889.062500 1652241442.0436
MEM 2889.042969 1652241442.1439
MEM 2889.042969 1652241442.2443
MEM 2889.042969 1652241442.3446
MEM 2889.042969 1652241442.4450
MEM 2889.042969 1652241442.5454
MEM 2889.042969 1652241442.6513
MEM 2889.042969 1652241442.7517
MEM 2889.042969 1652241442.8521
MEM 2889.042969 1652241442.9524
MEM 2911.628906 1652241443.0529
MEM 2911.628906 1652241443.1532
MEM 2911.628906 1652241443.2536
MEM 2911.628906 1652241443.3540
MEM 2911.628906 1652241443.4544
MEM 2911.628906 1652241443.5548
MEM 2911.628906 1652241443.6551
MEM 2911.628906 1652241443.7556
MEM 2912.140625 1652241443.8577
MEM 2912.140625 1652241443.9581
MEM 2922.144531 1652241444.0586
MEM 2877.972656 1652241444.1590
MEM 2900.343750 1652241444.2594
MEM 2892.253906 1652241444.3622
MEM 2886.898438 1652241444.4626
MEM 2865.742188 1652241444.5630
MEM 2865.742188 1652241444.6634
MEM 2865.742188 1652241444.7637
MEM 2865.742188 1652241444.8641
MEM 2865.742188 1652241444.9649
MEM 2865.742188 1652241445.0652
MEM 2865.742188 1652241445.1657
MEM 2865.742188 1652241445.2661
MEM 2865.742188 1652241445.3665
MEM 2865.742188 1652241445.4669
MEM 2865.738281 1652241445.5672
MEM 2865.738281 1652241445.6676
MEM 2865.738281 1652241445.7680
MEM 2865.738281 1652241445.8684
MEM 2865.738281 1652241445.9687
MEM 2865.718750 1652241446.0691
MEM 2865.718750 1652241446.1695
MEM 2865.718750 1652241446.2699
MEM 2865.718750 1652241446.3703
MEM 2865.718750 1652241446.4707
MEM 2865.718750 1652241446.5711
MEM 2907.785156 1652241446.6714
MEM 2907.785156 1652241446.7718
MEM 2907.785156 1652241446.8722
MEM 2907.785156 1652241446.9727
MEM 2908.812500 1652241447.0730
MEM 2908.812500 1652241447.1734
MEM 2908.812500 1652241447.2739
MEM 2908.812500 1652241447.3742
MEM 2908.812500 1652241447.4746
MEM 2908.812500 1652241447.5750
MEM 2908.812500 1652241447.6754
MEM 2909.070312 1652241447.7757
MEM 2909.070312 1652241447.8760
MEM 2904.417969 1652241447.9768
MEM 2930.351562 1652241448.0773
MEM 2930.320312 1652241448.1788
MEM 2930.304688 1652241448.2792
MEM 2941.605469 1652241448.3796
MEM 2927.566406 1652241448.4801
MEM 2948.933594 1652241448.5806
MEM 2948.933594 1652241448.6810
MEM 2948.933594 1652241448.7813
MEM 2948.933594 1652241448.8816
MEM 2948.914062 1652241448.9819
MEM 2948.914062 1652241449.0823
MEM 2948.914062 1652241449.1825
MEM 2948.914062 1652241449.2828
MEM 2948.914062 1652241449.3832
MEM 2948.914062 1652241449.4836
MEM 2948.914062 1652241449.5839
MEM 2970.300781 1652241449.6844
MEM 2970.300781 1652241449.7848
MEM 2970.300781 1652241449.8852
MEM 2975.488281 1652241449.9856
MEM 2982.187500 1652241450.0860
MEM 2982.187500 1652241450.1864
MEM 2982.187500 1652241450.2868
MEM 2982.187500 1652241450.3872
MEM 2982.187500 1652241450.4876
MEM 2982.187500 1652241450.5880
MEM 2982.187500 1652241450.6884
MEM 2982.187500 1652241450.7888
MEM 2982.445312 1652241450.8892
MEM 2992.765625 1652241450.9897
MEM 2992.746094 1652241451.0901
MEM 3001.421875 1652241451.1905
MEM 2941.859375 1652241451.2909
MEM 2950.878906 1652241451.3920
MEM 2988.828125 1652241451.4925
MEM 2988.507812 1652241451.5928
MEM 2988.507812 1652241451.6932
MEM 2988.507812 1652241451.7936
MEM 2988.507812 1652241451.8940
MEM 2988.507812 1652241451.9943
MEM 2988.488281 1652241452.0947
MEM 2988.488281 1652241452.1951
MEM 2988.488281 1652241452.2955
MEM 2988.488281 1652241452.3959
MEM 2988.488281 1652241452.4963
MEM 2988.488281 1652241452.5967
MEM 3031.679688 1652241452.6971
MEM 3031.679688 1652241452.7975
MEM 3031.679688 1652241452.8979
MEM 3031.679688 1652241452.9982
MEM 3050.093750 1652241453.0986
MEM 3050.093750 1652241453.1990
MEM 3050.093750 1652241453.2994
MEM 3050.093750 1652241453.3998
MEM 3050.093750 1652241453.5002
MEM 3050.093750 1652241453.6007
MEM 3050.093750 1652241453.7010
MEM 3050.093750 1652241453.8015
MEM 3050.351562 1652241453.9018
MEM 3050.351562 1652241454.0022
MEM 3071.066406 1652241454.1034
MEM 3092.156250 1652241454.2038
MEM 3060.855469 1652241454.3044
MEM 3050.722656 1652241454.4048
MEM 3039.675781 1652241454.5052
MEM 3039.664062 1652241454.6056
MEM 3039.421875 1652241454.7060
MEM 3039.421875 1652241454.8073
MEM 3039.421875 1652241454.9077
MEM 3039.421875 1652241455.0081
MEM 3039.421875 1652241455.1087
MEM 3039.402344 1652241455.2091
MEM 3039.402344 1652241455.3096
MEM 3039.402344 1652241455.4099
MEM 3039.402344 1652241455.5103
MEM 3039.402344 1652241455.6107
MEM 3039.402344 1652241455.7111
MEM 3082.167969 1652241455.8114
MEM 3113.074219 1652241455.9118
MEM 3113.074219 1652241456.0122
MEM 3113.074219 1652241456.1126
MEM 3113.074219 1652241456.2129
MEM 3115.902344 1652241456.3133
MEM 3115.902344 1652241456.4136
MEM 3115.902344 1652241456.5139
MEM 3115.902344 1652241456.6142
MEM 3115.902344 1652241456.7145
MEM 3115.902344 1652241456.8149
MEM 3115.902344 1652241456.9151
MEM 3115.902344 1652241457.0154
MEM 3116.417969 1652241457.1158
MEM 3116.417969 1652241457.2162
MEM 3088.683594 1652241457.3165
MEM 3058.324219 1652241457.4169
MEM 3058.324219 1652241457.5173
MEM 3057.292969 1652241457.6178
MEM 3016.894531 1652241457.7188
MEM 3011.539062 1652241457.8192
MEM 3050.109375 1652241457.9196
MEM 3044.308594 1652241458.0200
MEM 3070.300781 1652241458.1204
MEM 3070.175781 1652241458.2208
MEM 3070.175781 1652241458.3211
MEM 3070.175781 1652241458.4215
MEM 3070.175781 1652241458.5219
MEM 3070.175781 1652241458.6227
MEM 3070.160156 1652241458.7231
MEM 3070.160156 1652241458.8236
MEM 3070.160156 1652241458.9239
MEM 3070.160156 1652241459.0251
MEM 3070.160156 1652241459.1255
MEM 3070.160156 1652241459.2259
MEM 3070.160156 1652241459.3263
MEM 3070.160156 1652241459.4267
MEM 3070.160156 1652241459.5271
MEM 3070.160156 1652241459.6274
MEM 3070.160156 1652241459.7278
MEM 3067.730469 1652241459.8282
MEM 3067.730469 1652241459.9285
MEM 3067.730469 1652241460.0289
MEM 3067.730469 1652241460.1293
MEM 3067.730469 1652241460.2296
MEM 3067.730469 1652241460.3300
MEM 3067.730469 1652241460.4304
MEM 3067.730469 1652241460.5307
MEM 3068.242188 1652241460.6311
MEM 3068.242188 1652241460.7315
MEM 3074.863281 1652241460.8335
MEM 3097.781250 1652241460.9338
MEM 3053.691406 1652241461.0343
MEM 3062.273438 1652241461.1348
MEM 3028.734375 1652241461.2352
MEM 3059.886719 1652241461.3356
MEM 3059.886719 1652241461.4360
MEM 3059.886719 1652241461.5363
MEM 3059.886719 1652241461.6367
MEM 3059.886719 1652241461.7370
MEM 3059.886719 1652241461.8374
MEM 3059.886719 1652241461.9377
MEM 3059.886719 1652241462.0383
MEM 3059.886719 1652241462.1388
MEM 3059.886719 1652241462.2392
MEM 3059.875000 1652241462.3396
MEM 3059.875000 1652241462.4399
MEM 3059.875000 1652241462.5403
MEM 3059.875000 1652241462.6407
MEM 3059.875000 1652241462.7411
MEM 3059.851562 1652241462.8414
MEM 3059.851562 1652241462.9418
MEM 3059.851562 1652241463.0422
MEM 3059.851562 1652241463.1426
MEM 3059.851562 1652241463.2430
MEM 3059.851562 1652241463.3433
MEM 3059.851562 1652241463.4437
MEM 3059.851562 1652241463.5441
MEM 3059.851562 1652241463.6445
