CMDLINE /usr/bin/python3 scripts/tSNE-SVM-Rhizo.py
MEM 202.183594 1652242086.7181
MEM 202.183594 1652242086.8184
MEM 202.183594 1652242086.9187
MEM 202.183594 1652242087.0190
MEM 202.183594 1652242087.1193
MEM 202.183594 1652242087.2196
MEM 202.183594 1652242087.3200
MEM 202.183594 1652242087.4203
MEM 202.183594 1652242087.5206
MEM 202.183594 1652242087.6210
MEM 202.183594 1652242087.7213
MEM 202.183594 1652242087.8216
MEM 202.183594 1652242087.9219
MEM 202.183594 1652242088.0222
MEM 202.183594 1652242088.1225
MEM 202.183594 1652242088.2232
MEM 202.183594 1652242088.3235
MEM 202.183594 1652242088.4239
MEM 202.183594 1652242088.5242
MEM 202.183594 1652242088.6245
MEM 202.183594 1652242088.7248
MEM 202.183594 1652242088.8251
MEM 202.183594 1652242088.9254
MEM 202.183594 1652242089.0257
MEM 202.183594 1652242089.1265
MEM 202.183594 1652242089.2268
MEM 202.183594 1652242089.3271
MEM 202.183594 1652242089.4273
MEM 202.183594 1652242089.5276
MEM 202.183594 1652242089.6279
MEM 202.183594 1652242089.7283
MEM 202.183594 1652242089.8286
MEM 202.183594 1652242089.9289
MEM 202.183594 1652242090.0293
MEM 202.183594 1652242090.1295
MEM 202.183594 1652242090.2299
MEM 202.183594 1652242090.3302
MEM 202.183594 1652242090.4306
MEM 202.183594 1652242090.5310
MEM 202.183594 1652242090.6313
MEM 202.183594 1652242090.7316
MEM 202.183594 1652242090.8319
MEM 202.183594 1652242090.9330
MEM 202.183594 1652242091.0334
MEM 202.183594 1652242091.1338
MEM 202.183594 1652242091.2341
MEM 202.183594 1652242091.3344
MEM 202.183594 1652242091.4347
MEM 202.183594 1652242091.5350
MEM 202.183594 1652242091.6352
MEM 202.183594 1652242091.7356
MEM 202.183594 1652242091.8378
MEM 202.183594 1652242091.9381
MEM 202.183594 1652242092.0384
MEM 202.183594 1652242092.1387
MEM 202.183594 1652242092.2390
MEM 202.183594 1652242092.3393
MEM 202.183594 1652242092.4397
MEM 202.183594 1652242092.5419
MEM 202.183594 1652242092.6422
MEM 202.183594 1652242092.7425
MEM 202.183594 1652242092.8449
MEM 202.183594 1652242092.9452
MEM 202.183594 1652242093.0456
MEM 202.183594 1652242093.1459
MEM 202.183594 1652242093.2463
MEM 202.183594 1652242093.3466
MEM 202.183594 1652242093.4469
MEM 202.183594 1652242093.5471
MEM 202.183594 1652242093.6474
MEM 202.183594 1652242093.7494
MEM 202.183594 1652242093.8512
MEM 202.183594 1652242093.9515
MEM 202.183594 1652242094.0518
MEM 202.183594 1652242094.1522
MEM 202.183594 1652242094.2525
MEM 202.183594 1652242094.3528
MEM 202.183594 1652242094.4531
MEM 202.183594 1652242094.5535
MEM 202.183594 1652242094.6539
MEM 202.183594 1652242094.7542
MEM 202.183594 1652242094.8545
MEM 202.183594 1652242094.9548
MEM 202.183594 1652242095.0554
MEM 202.183594 1652242095.1558
MEM 202.183594 1652242095.2572
MEM 202.183594 1652242095.3577
MEM 202.183594 1652242095.4580
MEM 202.183594 1652242095.5584
MEM 202.183594 1652242095.6587
MEM 202.183594 1652242095.7590
MEM 202.183594 1652242095.8593
MEM 202.183594 1652242095.9597
MEM 202.183594 1652242096.0659
MEM 202.183594 1652242096.1662
MEM 202.183594 1652242096.2681
MEM 202.183594 1652242096.3684
MEM 202.183594 1652242096.4687
MEM 202.183594 1652242096.5690
MEM 202.183594 1652242096.6693
MEM 202.183594 1652242096.7696
MEM 202.183594 1652242096.8699
MEM 202.183594 1652242096.9703
MEM 202.183594 1652242097.0706
MEM 202.183594 1652242097.1709
MEM 202.183594 1652242097.2713
MEM 202.183594 1652242097.3716
MEM 202.183594 1652242097.4719
MEM 202.183594 1652242097.5723
MEM 202.183594 1652242097.6726
MEM 202.183594 1652242097.7729
MEM 202.183594 1652242097.8732
MEM 202.183594 1652242097.9735
MEM 202.183594 1652242098.0738
MEM 202.183594 1652242098.1741
MEM 202.183594 1652242098.2743
MEM 202.183594 1652242098.3746
MEM 202.183594 1652242098.4749
MEM 202.183594 1652242098.5751
MEM 202.183594 1652242098.6753
MEM 202.183594 1652242098.7756
MEM 202.183594 1652242098.8758
MEM 202.183594 1652242098.9761
MEM 202.183594 1652242099.0764
MEM 202.183594 1652242099.1766
MEM 202.183594 1652242099.2769
MEM 202.183594 1652242099.3772
MEM 202.183594 1652242099.4775
MEM 202.183594 1652242099.5778
MEM 202.183594 1652242099.6780
MEM 202.183594 1652242099.7783
MEM 202.183594 1652242099.8786
MEM 202.183594 1652242099.9789
MEM 202.183594 1652242100.0791
MEM 202.183594 1652242100.1794
MEM 202.183594 1652242100.2796
MEM 202.183594 1652242100.3799
MEM 202.183594 1652242100.4802
MEM 202.183594 1652242100.5805
MEM 202.183594 1652242100.6807
MEM 202.183594 1652242100.7810
MEM 202.183594 1652242100.8813
MEM 202.183594 1652242100.9816
MEM 202.183594 1652242101.0818
MEM 202.183594 1652242101.1821
MEM 202.183594 1652242101.2824
MEM 202.183594 1652242101.3827
MEM 202.183594 1652242101.4830
MEM 202.183594 1652242101.5842
MEM 202.183594 1652242101.6845
MEM 202.183594 1652242101.7848
MEM 202.183594 1652242101.8851
MEM 202.183594 1652242101.9868
MEM 202.183594 1652242102.0871
MEM 202.183594 1652242102.1874
MEM 202.183594 1652242102.2877
MEM 202.183594 1652242102.3880
MEM 202.183594 1652242102.4883
MEM 202.183594 1652242102.5887
MEM 202.183594 1652242102.6892
MEM 202.183594 1652242102.7896
MEM 202.183594 1652242102.8899
MEM 202.183594 1652242102.9903
MEM 202.183594 1652242103.0907
MEM 202.183594 1652242103.1911
MEM 202.183594 1652242103.2915
MEM 202.183594 1652242103.3918
MEM 202.183594 1652242103.4922
MEM 202.183594 1652242103.5925
MEM 202.183594 1652242103.6929
MEM 202.183594 1652242103.7932
MEM 202.183594 1652242103.8936
MEM 202.183594 1652242103.9939
MEM 202.183594 1652242104.0942
MEM 202.183594 1652242104.1946
MEM 202.183594 1652242104.2950
MEM 202.183594 1652242104.3953
MEM 202.183594 1652242104.4956
MEM 202.183594 1652242104.5959
MEM 202.183594 1652242104.6963
MEM 202.183594 1652242104.7966
MEM 202.183594 1652242104.8970
MEM 202.183594 1652242104.9973
MEM 202.183594 1652242105.0977
MEM 202.183594 1652242105.1980
MEM 202.183594 1652242105.2983
MEM 202.183594 1652242105.3986
MEM 202.183594 1652242105.4990
MEM 202.183594 1652242105.5993
MEM 202.183594 1652242105.6997
MEM 202.183594 1652242105.8000
MEM 202.183594 1652242105.9004
MEM 202.183594 1652242106.0028
MEM 202.183594 1652242106.1032
MEM 202.183594 1652242106.2035
MEM 202.183594 1652242106.3039
MEM 202.183594 1652242106.4043
MEM 202.183594 1652242106.5047
MEM 202.183594 1652242106.6050
MEM 202.183594 1652242106.7053
MEM 202.183594 1652242106.8057
MEM 202.183594 1652242106.9060
MEM 202.183594 1652242107.0064
MEM 202.183594 1652242107.1069
MEM 202.183594 1652242107.2073
MEM 202.183594 1652242107.3077
MEM 202.183594 1652242107.4080
MEM 202.183594 1652242107.5084
MEM 202.183594 1652242107.6088
MEM 202.183594 1652242107.7091
MEM 202.183594 1652242107.8094
MEM 202.183594 1652242107.9097
MEM 202.183594 1652242108.0100
MEM 202.183594 1652242108.1117
MEM 202.183594 1652242108.2120
MEM 202.183594 1652242108.3123
MEM 202.183594 1652242108.4126
MEM 202.183594 1652242108.5129
MEM 202.183594 1652242108.6132
MEM 202.183594 1652242108.7136
MEM 202.183594 1652242108.8138
MEM 202.183594 1652242108.9141
MEM 202.183594 1652242109.0144
MEM 202.183594 1652242109.1147
MEM 202.183594 1652242109.2151
MEM 202.183594 1652242109.3155
MEM 202.183594 1652242109.4158
MEM 202.183594 1652242109.5161
MEM 202.183594 1652242109.6167
MEM 202.183594 1652242109.7173
MEM 202.183594 1652242109.8180
MEM 202.183594 1652242109.9183
MEM 202.183594 1652242110.0186
MEM 202.183594 1652242110.1189
MEM 202.183594 1652242110.2191
MEM 202.183594 1652242110.3194
MEM 202.183594 1652242110.4198
MEM 202.183594 1652242110.5201
MEM 202.183594 1652242110.6204
MEM 202.183594 1652242110.7208
MEM 202.183594 1652242110.8212
MEM 202.183594 1652242110.9216
MEM 202.183594 1652242111.0220
MEM 202.183594 1652242111.1223
MEM 202.183594 1652242111.2226
MEM 202.183594 1652242111.3229
MEM 202.183594 1652242111.4233
MEM 202.183594 1652242111.5236
MEM 202.183594 1652242111.6240
MEM 202.183594 1652242111.7243
MEM 202.183594 1652242111.8255
MEM 202.183594 1652242111.9258
MEM 202.183594 1652242112.0261
MEM 202.183594 1652242112.1265
MEM 202.183594 1652242112.2268
MEM 202.183594 1652242112.3271
MEM 202.183594 1652242112.4274
MEM 202.183594 1652242112.5276
MEM 202.183594 1652242112.6279
MEM 202.183594 1652242112.7283
MEM 202.183594 1652242112.8286
MEM 202.183594 1652242112.9306
MEM 202.183594 1652242113.0309
MEM 202.183594 1652242113.1311
MEM 202.183594 1652242113.2326
MEM 202.183594 1652242113.3328
MEM 202.183594 1652242113.4331
MEM 202.183594 1652242113.5335
MEM 202.183594 1652242113.6356
MEM 202.183594 1652242113.7370
MEM 202.183594 1652242113.8372
MEM 202.183594 1652242113.9375
MEM 202.183594 1652242114.0378
MEM 202.183594 1652242114.1381
MEM 202.183594 1652242114.2385
MEM 202.183594 1652242114.3389
MEM 202.183594 1652242114.4391
MEM 202.183594 1652242114.5394
MEM 202.183594 1652242114.6397
MEM 202.183594 1652242114.7399
MEM 202.183594 1652242114.8421
MEM 202.183594 1652242114.9425
MEM 202.183594 1652242115.0428
MEM 202.183594 1652242115.1431
MEM 202.183594 1652242115.2474
MEM 202.183594 1652242115.3477
MEM 202.183594 1652242115.4480
MEM 202.183594 1652242115.5483
MEM 202.183594 1652242115.6486
MEM 202.183594 1652242115.7495
MEM 202.183594 1652242115.8498
MEM 202.183594 1652242115.9511
MEM 202.183594 1652242116.0514
MEM 202.183594 1652242116.1516
MEM 202.183594 1652242116.2519
MEM 202.183594 1652242116.3535
MEM 202.183594 1652242116.4539
MEM 202.183594 1652242116.5541
MEM 202.183594 1652242116.6544
MEM 202.183594 1652242116.7547
MEM 202.183594 1652242116.8549
MEM 202.183594 1652242116.9552
MEM 202.183594 1652242117.0555
MEM 202.183594 1652242117.1558
MEM 202.183594 1652242117.2561
MEM 202.183594 1652242117.3564
MEM 202.183594 1652242117.4567
MEM 202.183594 1652242117.5569
MEM 202.183594 1652242117.6593
MEM 202.183594 1652242117.7595
MEM 202.183594 1652242117.8598
MEM 202.183594 1652242117.9602
MEM 202.183594 1652242118.0605
MEM 202.183594 1652242118.1607
MEM 202.183594 1652242118.2610
MEM 202.183594 1652242118.3613
MEM 202.183594 1652242118.4615
MEM 202.183594 1652242118.5618
MEM 202.183594 1652242118.6622
MEM 202.183594 1652242118.7625
MEM 202.183594 1652242118.8628
MEM 202.183594 1652242118.9653
MEM 202.183594 1652242119.0656
MEM 202.183594 1652242119.1659
MEM 202.183594 1652242119.2661
MEM 202.183594 1652242119.3665
MEM 202.183594 1652242119.4672
MEM 202.183594 1652242119.5674
MEM 202.183594 1652242119.6694
MEM 202.183594 1652242119.7697
MEM 202.183594 1652242119.8700
MEM 202.183594 1652242119.9703
MEM 202.183594 1652242120.0706
MEM 202.183594 1652242120.1710
MEM 202.183594 1652242120.2713
MEM 202.183594 1652242120.3716
MEM 202.183594 1652242120.4718
MEM 202.183594 1652242120.5721
MEM 202.183594 1652242120.6723
MEM 202.183594 1652242120.7726
MEM 202.183594 1652242120.8728
MEM 202.183594 1652242120.9731
MEM 202.183594 1652242121.0733
MEM 202.183594 1652242121.1736
MEM 202.183594 1652242121.2739
MEM 202.183594 1652242121.3741
MEM 202.183594 1652242121.4743
MEM 202.183594 1652242121.5746
MEM 202.183594 1652242121.6748
MEM 202.183594 1652242121.7751
MEM 202.183594 1652242121.8753
MEM 202.183594 1652242121.9756
MEM 202.183594 1652242122.0758
MEM 202.183594 1652242122.1761
MEM 202.183594 1652242122.2763
MEM 202.183594 1652242122.3765
MEM 202.183594 1652242122.4768
MEM 202.183594 1652242122.5771
MEM 202.183594 1652242122.6773
MEM 202.183594 1652242122.7776
MEM 202.183594 1652242122.8779
MEM 202.183594 1652242122.9781
MEM 202.183594 1652242123.0784
MEM 202.183594 1652242123.1787
MEM 202.183594 1652242123.2790
MEM 202.183594 1652242123.3816
MEM 202.183594 1652242123.4818
MEM 202.183594 1652242123.5821
MEM 202.183594 1652242123.6847
MEM 202.183594 1652242123.7849
MEM 202.183594 1652242123.8852
MEM 202.183594 1652242123.9854
MEM 202.183594 1652242124.0857
MEM 202.183594 1652242124.1859
MEM 202.183594 1652242124.2862
MEM 202.183594 1652242124.3864
MEM 202.183594 1652242124.4888
MEM 202.183594 1652242124.5890
MEM 202.183594 1652242124.6893
MEM 202.183594 1652242124.7895
MEM 202.183594 1652242124.8898
MEM 202.183594 1652242124.9900
MEM 202.183594 1652242125.0903
MEM 202.183594 1652242125.1905
MEM 202.183594 1652242125.2908
MEM 202.183594 1652242125.3911
MEM 202.183594 1652242125.4915
MEM 202.183594 1652242125.5919
MEM 202.183594 1652242125.6923
MEM 202.183594 1652242125.7926
MEM 202.183594 1652242125.8929
MEM 202.183594 1652242125.9932
MEM 202.183594 1652242126.0935
MEM 202.183594 1652242126.1938
MEM 202.183594 1652242126.2941
MEM 202.183594 1652242126.3944
MEM 202.183594 1652242126.4947
MEM 202.183594 1652242126.5950
MEM 202.183594 1652242126.6953
MEM 202.183594 1652242126.7956
MEM 202.183594 1652242126.8958
MEM 202.183594 1652242126.9962
MEM 202.183594 1652242127.0966
MEM 202.183594 1652242127.1969
MEM 202.183594 1652242127.2972
MEM 202.183594 1652242127.3976
MEM 202.183594 1652242127.4979
MEM 202.183594 1652242127.5981
MEM 202.183594 1652242127.6984
MEM 202.183594 1652242127.7988
MEM 202.183594 1652242127.9008
MEM 202.183594 1652242128.0012
MEM 202.183594 1652242128.1015
MEM 202.183594 1652242128.2017
MEM 202.183594 1652242128.3039
MEM 202.183594 1652242128.4041
MEM 202.183594 1652242128.5067
MEM 202.183594 1652242128.6071
MEM 202.183594 1652242128.7074
MEM 202.183594 1652242128.8078
MEM 202.183594 1652242128.9080
MEM 202.183594 1652242129.0083
MEM 202.183594 1652242129.1086
MEM 202.183594 1652242129.2088
MEM 202.183594 1652242129.3092
MEM 202.183594 1652242129.4095
MEM 202.183594 1652242129.5098
MEM 202.183594 1652242129.6101
MEM 202.183594 1652242129.7117
MEM 202.183594 1652242129.8130
MEM 202.183594 1652242129.9151
MEM 202.183594 1652242130.0154
MEM 202.183594 1652242130.1157
MEM 202.183594 1652242130.2160
MEM 202.183594 1652242130.3163
MEM 202.183594 1652242130.4165
MEM 202.183594 1652242130.5168
MEM 202.183594 1652242130.6170
MEM 202.183594 1652242130.7173
MEM 202.183594 1652242130.8198
MEM 202.183594 1652242130.9201
MEM 202.183594 1652242131.0204
MEM 202.183594 1652242131.1207
MEM 202.183594 1652242131.2209
MEM 202.183594 1652242131.3212
MEM 202.183594 1652242131.4215
MEM 202.183594 1652242131.5218
MEM 202.183594 1652242131.6231
MEM 202.183594 1652242131.7234
MEM 202.183594 1652242131.8237
MEM 202.183594 1652242131.9239
MEM 202.183594 1652242132.0242
MEM 202.183594 1652242132.1245
MEM 202.183594 1652242132.2248
MEM 202.183594 1652242132.3257
MEM 202.183594 1652242132.4261
MEM 202.183594 1652242132.5264
MEM 202.183594 1652242132.6266
MEM 202.183594 1652242132.7269
MEM 202.183594 1652242132.8272
MEM 202.183594 1652242132.9275
MEM 202.183594 1652242133.0278
MEM 202.183594 1652242133.1282
MEM 202.183594 1652242133.2285
MEM 202.183594 1652242133.3288
MEM 202.183594 1652242133.4291
MEM 202.183594 1652242133.5294
MEM 202.183594 1652242133.6297
MEM 202.183594 1652242133.7300
MEM 202.183594 1652242133.8304
MEM 202.183594 1652242133.9307
MEM 202.183594 1652242134.0310
MEM 202.183594 1652242134.1313
MEM 202.183594 1652242134.2316
MEM 202.183594 1652242134.3318
MEM 202.183594 1652242134.4322
MEM 202.183594 1652242134.5325
MEM 202.183594 1652242134.6329
MEM 202.183594 1652242134.7332
MEM 202.183594 1652242134.8335
MEM 202.183594 1652242134.9338
MEM 202.183594 1652242135.0340
MEM 202.183594 1652242135.1343
MEM 202.183594 1652242135.2346
MEM 202.183594 1652242135.3350
MEM 202.183594 1652242135.4353
MEM 202.183594 1652242135.5356
MEM 202.183594 1652242135.6359
MEM 202.183594 1652242135.7361
MEM 202.183594 1652242135.8364
MEM 202.183594 1652242135.9367
MEM 202.183594 1652242136.0371
MEM 202.183594 1652242136.1396
MEM 202.183594 1652242136.2399
MEM 202.183594 1652242136.3402
MEM 202.183594 1652242136.4404
MEM 202.183594 1652242136.5407
MEM 202.183594 1652242136.6410
MEM 202.183594 1652242136.7413
MEM 202.183594 1652242136.8416
MEM 202.183594 1652242136.9419
MEM 202.183594 1652242137.0422
MEM 202.183594 1652242137.1424
MEM 202.183594 1652242137.2427
MEM 202.183594 1652242137.3430
MEM 202.183594 1652242137.4433
MEM 202.183594 1652242137.5437
MEM 202.183594 1652242137.6440
MEM 202.183594 1652242137.7443
MEM 202.183594 1652242137.8446
MEM 202.183594 1652242137.9477
MEM 202.183594 1652242138.0482
MEM 202.183594 1652242138.1485
MEM 202.183594 1652242138.2489
MEM 202.183594 1652242138.3492
MEM 202.183594 1652242138.4496
MEM 202.183594 1652242138.5499
MEM 202.183594 1652242138.6502
MEM 202.183594 1652242138.7505
MEM 202.183594 1652242138.8508
MEM 202.183594 1652242138.9512
MEM 202.183594 1652242139.0514
MEM 202.183594 1652242139.1517
MEM 202.183594 1652242139.2520
MEM 202.183594 1652242139.3543
MEM 202.183594 1652242139.4546
MEM 202.183594 1652242139.5549
MEM 202.183594 1652242139.6553
MEM 202.183594 1652242139.7556
MEM 202.183594 1652242139.8559
MEM 202.183594 1652242139.9562
MEM 202.183594 1652242140.0565
MEM 202.183594 1652242140.1567
MEM 202.183594 1652242140.2570
MEM 202.183594 1652242140.3573
MEM 202.183594 1652242140.4577
MEM 202.183594 1652242140.5580
MEM 202.183594 1652242140.6583
MEM 202.183594 1652242140.7586
MEM 202.183594 1652242140.8589
MEM 202.183594 1652242140.9592
MEM 202.183594 1652242141.0595
MEM 202.183594 1652242141.1599
MEM 202.183594 1652242141.2602
MEM 202.183594 1652242141.3605
MEM 202.183594 1652242141.4608
MEM 202.183594 1652242141.5617
MEM 202.183594 1652242141.6620
MEM 202.183594 1652242141.7623
MEM 202.183594 1652242141.8627
MEM 202.183594 1652242141.9630
MEM 202.183594 1652242142.0633
MEM 202.183594 1652242142.1636
MEM 202.183594 1652242142.2639
MEM 202.183594 1652242142.3641
MEM 202.183594 1652242142.4644
MEM 202.183594 1652242142.5647
MEM 202.183594 1652242142.6651
MEM 202.183594 1652242142.7654
MEM 202.183594 1652242142.8657
MEM 202.183594 1652242142.9660
MEM 202.183594 1652242143.0663
MEM 202.183594 1652242143.1665
MEM 202.183594 1652242143.2669
MEM 202.183594 1652242143.3698
MEM 202.183594 1652242143.4701
MEM 202.183594 1652242143.5719
MEM 202.183594 1652242143.6722
MEM 202.183594 1652242143.7725
MEM 202.183594 1652242143.8734
MEM 202.183594 1652242143.9737
MEM 202.183594 1652242144.0741
MEM 202.183594 1652242144.1766
MEM 202.183594 1652242144.2769
MEM 202.183594 1652242144.3772
MEM 202.183594 1652242144.4775
MEM 202.183594 1652242144.5777
MEM 202.183594 1652242144.6780
MEM 202.183594 1652242144.7784
MEM 202.183594 1652242144.8787
MEM 202.183594 1652242144.9790
MEM 202.183594 1652242145.0808
MEM 202.183594 1652242145.1811
MEM 202.183594 1652242145.2814
MEM 202.183594 1652242145.3817
MEM 202.183594 1652242145.4821
MEM 202.183594 1652242145.5824
MEM 202.183594 1652242145.6828
MEM 202.183594 1652242145.7853
MEM 202.183594 1652242145.8856
MEM 202.183594 1652242145.9858
MEM 202.183594 1652242146.0883
MEM 202.183594 1652242146.1886
MEM 202.183594 1652242146.2890
MEM 202.183594 1652242146.3916
MEM 202.183594 1652242146.4919
MEM 202.183594 1652242146.5922
MEM 202.183594 1652242146.6924
MEM 202.183594 1652242146.7927
MEM 202.183594 1652242146.8930
MEM 202.183594 1652242146.9935
MEM 202.183594 1652242147.0937
MEM 202.183594 1652242147.1940
MEM 202.183594 1652242147.2943
MEM 202.183594 1652242147.3946
MEM 202.183594 1652242147.4948
MEM 202.183594 1652242147.5951
MEM 202.183594 1652242147.6953
MEM 202.183594 1652242147.7972
MEM 202.183594 1652242147.8975
MEM 202.183594 1652242147.9977
MEM 202.183594 1652242148.0980
MEM 202.183594 1652242148.1983
MEM 202.183594 1652242148.2985
MEM 202.183594 1652242148.3988
MEM 202.183594 1652242148.4991
MEM 202.183594 1652242148.5993
MEM 202.183594 1652242148.7011
MEM 202.183594 1652242148.8014
MEM 202.183594 1652242148.9030
MEM 202.183594 1652242149.0033
MEM 202.183594 1652242149.1058
MEM 202.183594 1652242149.2061
MEM 202.183594 1652242149.3063
MEM 202.183594 1652242149.4066
MEM 202.183594 1652242149.5069
MEM 202.183594 1652242149.6071
MEM 202.183594 1652242149.7073
MEM 202.183594 1652242149.8076
MEM 202.183594 1652242149.9079
MEM 202.183594 1652242150.0082
MEM 202.183594 1652242150.1084
MEM 202.183594 1652242150.2110
MEM 202.183594 1652242150.3130
MEM 202.183594 1652242150.4132
